字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
67	就在这时，一颗子弹精确地击穿了异化人的头，继而将其爆开，瞬间结束了这个顽强的怪物。	就在這時，一顆子彈精確地擊穿了異化人的頭，繼而將其爆開，瞬間結束了這個頑強的怪物。	変異者の頭が弾丸に貫かれ、爆発した。異様な生命力を持つ化け物がようやく倒れた。	바로 그때 총알 하나가 정확히 변이자의 머리를 뚫고 나가 폭발했고, 이 억센 괴물은 순식간에 쓰러졌다.	At that very moment, a bullet pierced the Changed's head and it exploded, killing the stubborn monster instantly.						0	
68	……	……	……	…	...						0	
69	星期三！	星期三！	ウェンズデー！	웬스데이!	Wednesday!						0	
70	你还真会挑时候，快点快点，那边还有不少呢！要不是本小姐没有武器，早把它们全解决了。	你還真會挑時候，快點快點，那邊還有不少呢！要不是本小姐沒有武器，早把它們全解決了。	タイミングがいいわね！あっちにもいっぱいいるから、とっとと片付けなさいよ！あたしにも武器があれば……	타이밍 한 번 기가 막히네, 자, 서둘러, 저쪽에 아직 많거든! 이 몸이 무기가 없지만 않았어도 저들을 진작에 해결했을 텐데.	You sure have impeccable timing. Hurry! There are a lot more over there! I would've handled them a long time ago if I had my weapon.						0	
71	等下，你还是病人来着……那把枪给我，你就在一边躲着吧。	等下，你還是病人來著……那把槍給我，你就在一邊躲著吧。	待って？そういやあんた、病み上がりだったわね……じゃあその銃をちょうだい！あんたはそこで見てるだけでいいから！	잠깐만, 너 아직 환자잖아… 됐고 총 이리 내놔, 한쪽에 숨어 있으라고.	Wait a second! You're still injured... Give me your gun. Find somewhere to take cover.						0	
72	望着芬妮伸来的手，里芙叹了口气。	望著芬妮伸來的手，里芙嘆了口氣。	ファニーが伸ばした手を見て、リフは思わずため息を漏らした。	페니가 내민 손을 바라보며 리브는 한숨을 쉬었다.	Lyfe sighed as she looked at Fenny's outstretched hand.						0	
73	这里怎么会有异化人？	這裡怎麼會有異化人？	なんでこんな所に変異者がいるんだ？	이곳에 어떻게 변이자가 있지?	Why are there Changed here?						0	
74	我怎么知道？刚才地震过后，突然就冒出来不少。	我怎麼知道？剛才地震過後，突然冒出來不少。	あたしに聞かないで。地震が収まったと思ったら突然出てきたのよ。	그걸 내가 알아? 방금 지진이 지나간 후에 갑자기 튀어나왔어.	How should I know? A bunch showed up after the earthquake just now.						0	
75	来之前还说这里是什么世外桃源，现在好了，成大培养皿了。	來之前還說這裡是什麼世外桃源，現在好了，變成大培養皿了。	ユートピアを自称していたくせに、変異者を生み出す温床になってただなんて、なんか笑えるわよね。	오면서 여기가 무슨 무릉도원이라더니, 내가 보기엔 그저 변이자가 파티하는 곳에 더 가깝겠네.	I thought this place was some kind of paradise before I came. Now it's more like a giant Petri dish.						0	
76	哎呀别纠结了，再磨磨蹭蹭异化人可就跑出去了！	哎呀別糾結了，再磨磨蹭蹭異化人可就跑出去了！	ああもう、世間話はあとにして！もたもたしてると変異者に逃げられるわよ！	됐고, 그걸 신경 쓸 때가 아니야. 더 주저하다간 변이자가 다 도망가겠네!	Alright, enough talk! The Changed are going to get away if we wait any longer!						0	
77	说罢，芬妮眼疾手快地夺过里芙手中的枪，转身正想走，又扭头将自己手中的铁棍扔了回去。	說罷，芬妮眼疾手快地奪過里芙手中的槍，轉身正想走，又扭頭將自己手中的鐵棍扔了回去。	そう言いながらファニーはリフから銃を奪い、行ってしまおうとした。けれど忘れ物でもしたように引き返してくると、持っていた鉄棒をリフに投げて寄越した。	말을 마치자 페니는 재빨리 리브가 들고 있던 총을 빼앗았고, 동시에 자기 손에 있는 쇠몽둥이를 던졌다.	Fenny quickly grabbed the gun from Lyfe after saying this and turned to leave. But before she did, she turned back around and tossed the iron rod to Lyfe.						0	
78	这个留着防身！	這個留著防身！	これで自分を守りなさい！	이건 호신용이야!	Keep this to defend yourself!						0	
79	五分钟后，当龙舌兰带着成队难民走进广场时，这里已经被芬妮清理得干干净净——前提是忽略掉远处堆成小山的异化人。	五分鐘後，當龍舌蘭帶著成隊難民走進廣場時，這裡已經被芬妮清理得乾乾淨淨——前提是忽略掉遠處堆成小山的異化人。	5分後、アガベが難民を連れて広場に入った頃には、変異者はすべてファニーに片づけられ、小山のように積み上げられていた。	5분 뒤 아가베가 난민을 이끌고 광장으로 들어섰을 때, 광장은 이미 페니가 말끔히 처리해 둔 상태였다… 물론 산처럼 쌓여 있는 변이자는 무시하자면 말이다.	Five minutes later, Agave walked into the square with the group of citizens. It was obvious that Fenny had already cleared it out, as long as you ignored the Changed piled up in the distance.						0	
80	这这这……	這這這……	こ、これは……	이, 이건…	Wha...						0	
81	龙舌兰垂着眼睛偷偷看向拿着枪的芬妮，又看了一眼站在旁边一言不发的里芙，一时不知道该不该继续前进。	龍舌蘭垂著眼睛偷偷看向拿著槍的芬妮，又看了一眼站在旁邊一言不發的里芙，一時不知道該不該繼續前進。	アガベは銃を持っているファニーと、横で無言のまま立っているリフの様子を伺いつつ、このまま広場に入って良いものかどうか分からない様子だった。	아가베는 총을 든 페니를 슬쩍 쳐다보았고, 아무 말도 하지 않은 채 옆에 서 있는 리브도 쳐다보면서 전진해야 할지를 고민하고 있었다.	Agave lowered her gaze and peeked at Fenny holding her gun, then glanced at Lyfe who was standing silent behind her. For a moment, she didn't know how to continue.						0	
82	先带他们进来吧，外面还有不少人等着。	先帶他們進來吧，外面還有不少人等著。	入って大丈夫だ。避難民が大勢控えているんだろう？	우선 그들을 데리고 들어와, 아직 밖에 많은 사람이 기다리고 있어.	Let's get them in here. A lot of people are waiting outside.						0	
83	这次，没等龙舌兰应答，后面的难民便自己走了进来，龙舌兰也赶紧让开道路，小跑到了里芙和芬妮身边。	這次，還沒等龍舌蘭回答，後面的難民便自己走了進來，龍舌蘭也趕緊讓開道路，小跑到了里芙和芬妮身邊。	アガベが答えるよりも先に、難民たちが広場に流れ込んできた。難民たちを避けながら、アガベは小走りでリフとファニーの元にやってきた。	이번에는 아가베가 대답하기도 전에 뒤따라오던 난민이 들어섰고, 아가베는 서둘러 길을 비켜 리브와 페니 곁으로 달려갔다.	This time, the citizens behind Agave began walking forward before she could respond. She quickly moved out of the way and jogged over to Lyfe and Fenny.						0	
84	好了，我们现在能做的应该只有这些了吧。	好了，我們現在能做的應該就只有這些了吧。	ん～！よし。今のあたしたちにできるのは、ここまでね。	자, 이제 우리가 할 수 있는 건 이게 다겠지.	Alright. This is all we can do for now.						0	
85	芬妮伸了个懒腰，转而打量起里芙和龙舌兰。	芬妮伸了個懶腰，轉而打量里芙和龍舌蘭。	ファニーは背伸びをすると、改めてリフとアガベに向き直った。	페니는 기지개를 켜고 리브와 아가베를 훑어보았다.	Fenny stretched as she looked over at Lyfe and Agave.						0	
86	你们知道这地方为什么突然地震了吗？	你們知道這地方為什麼會突然地震了嗎？	ねえ、なんで地震が起きたか知ってる？	너희는 이곳이 왜 갑자기 지진이 났는지 알고 있어?	Do you guys know where that earthquake came from?						0	
87	大概也和恒沙有关……	大概也跟恆沙有關……	たぶんですけど、ゴウシャと関係しているのでは……	아마 항사와 관련이 있을 거예요…	It probably had something to do with GANGES...						0	
88	龙舌兰远远看向汉诺塔的方向，双眉紧紧蹙着。她的手不知从什么时候开始就一直攥成一团，毫无血色。	龍舌蘭遠遠看向漢諾塔的方向，雙眉緊緊蹙著。她的手不知從什麼時候開始就一直攥成一團，毫無血色。	アガベはハノイの塔を眺めながら、眉根を寄せた。彼女は無意識にきつく拳を握り締めていた。	아가베는 하노이 타워 쪽을 멀찌감치 바라보며 눈살을 찌푸렸다. 그녀는 언제부턴가 핏기 하나 없을 정도로 손을 꽉 쥐고 있었다.	Agave looked toward the Tower of Hanoi in the distance, her brow furrowed tightly. Before she knew it, her knuckles were white from clenching her fists.						0	
89	得尽快去汉诺塔。	得盡快去漢諾塔。	今すぐハノイの塔に向かわないと。	빨리 하노이 타워로 가야 해!	We need to get to the Tower of Hanoi.						0	
90	这样，那你们快去吧。我啊，还有分析员给的任务要办。	這樣，那你們快去吧。我啊，還有分析員的任務要處理。	そう、じゃあ急ぎなさい。私には、分析員から預かったミッションがあるから。	이렇게 하자, 너희는 타워로 가, 난 분석가가 준 임무가 있어서 가봐야 해.	Then you guys should head out. I need to take care of the mission the Adjutant assigned me.						0	
91	任务？	任務？	ミッション？	임무?	Mission?						0	
92	想知道吗？分析员说，这可是很重要的任务。	想知道嗎？分析員說，這可是很重要的任務。	そうよ。なに、気になるの？すごく大事なミッションなのよ。	궁금해? 분석가가 말하길, 아주 중요한 임무라던데.	Wanna know? The Adjutant said it's really important.						0	
93	芬妮得意地笑着，金色的双马尾伴随着她的摇摆着的上半身一晃一晃。	芬妮得意地笑著，金色的雙馬尾伴隨著她的搖擺著的上半身一晃一晃。	ファニーはツインテールを揺らしながら、得意げに笑ってみせた。	페니는 의기양양하게 웃었고, 금빛 양갈래 그녀의 상체를 따라 흔들렸다.	Fenny laughed proudly, her blonde pigtails moving with her body as it swayed.						0	
94	不想。龙舌兰，我们走。	不想。龍舌蘭，我們走。	まったく。アガベ、行くぞ。	됐거든, 가자 아가베.	Not particularly. Agave, let's go.						0	
95	喂！	喂！	あんたね！	야!	Hey!						0	
96	……	……	……	…	...						0	
97	好久不见了，恒沙表亲。	好久不見了，恆沙表親。	お久しぶり。私のいとこ、ゴウシャ。	오랜만이군, 항사 사촌님.	Long time no see, cousin GANGES.						0	
98	面对着恒沙，埃达款款行了个礼，又开始亲昵地寒暄，像是个优渥家庭的大小姐。	面對恆沙，埃達款款行了個禮，又開始親暱地寒暄，像是個優渥家庭的大小姐。	エッダはゴウシャに礼儀正しく一礼をしてから、まるで良家のお嬢様のようにそう切り出した。	에다가 항사에게 다정하게 인사말을 건네는 모습은 마치 부유한 가문의 아가씨 같았다.	Edda bowed politely to GANGES, greeting it affectionately like a young lady from a distinguished family.						0	
99	否定。本机仅为大型控制系统，与机体埃达存在根本差异。	否定。本機僅為大型控制系統，與機體埃達有根本差異。	否定。本機は大型制御システム。機体エッダとは本質的な違いがある。	부정. 본 기기는 대형 제어 시스템일 뿐, 기체 에다와는 근본적으로 차이가 있습니다.	Negative. I am simply a large-scale control system. I am fundamentally different from your mobile nature as an AI supercomputer, Edda.						0	
100	另外，机体埃达对本机进行过32次失败入侵，以人类的标准来看，也难以用表亲相称。	另外，機體埃達對本機進行過32次失敗入侵，以人類的標準來看，也難以用表親相稱。	補足。機体エッダが本機に行った侵入の失敗回数は32回。人類の基準に照らし合わせても、いとことしての行為ではない。	또한 기체 에다는 본 기기에 32차례나 침입에 실패했기에, 인간의 기준으로도 사촌이라고 보긴 어렵습니다.	In addition, Edda has failed to invade me 32 times. By human standards, you could hardly describe us at the same level as cousins.						0	
101	32次，哦，原来已经碰壁这么多次了。	32次，哦，原來已經碰壁這麼多次了。	へえ。32回も失敗してたんだ。それは知らなかった。	엇, 32번이라니, 언제 그렇게 많은 쓴맛을 봤지…	32 times, huh? Did I really screw up that many times?						0	
102	果然，在新恒提罗，恒沙系统就是如基础法则一般不可撼动的存在。	果然，在新恆提羅，恆沙系統就是如基礎法則一般不可撼動的存在。	やっぱり、ニューガントラにとってのゴウシャシステムは、基本法則のように不可侵な存在なんだね。	역시 뉴헨틸로에서는 항사 시스템이 기본 법칙마냥 동요할 수 없는 위치로군.	As expected of the famous GANGES system of New Hentiro, you are just as unshakeable as your basic laws.						0	
103	你的复杂程度，甚至要超过我，却只能缩在这里，陪人类玩没有意义的过家家，不觉得很无聊吗？	你的複雜程度，甚至要超過我，卻只能縮在這裡，陪人類玩沒有意義的扮家家酒，不覺得很無聊嗎？	複雑さでは私をも越えているのに、こんなところで人類のくだらない営みに付き合わされて、つまらないと思わないの？	넌 나를 능가할 정도로 복잡하면서, 지금 이곳에서 인간이랑 노닥거리는 게 지루하지 않아?	You're even more complex than I am, but you're stuck here playing meaningless games with humans. Isn't it boring?						0	
104	否定。	否定。	否定。	부정.	Negative.						0	
105	我对你的回答没有兴趣。但你现在这样，被人类逼到退无可退的样子，倒是有趣得很。	我對你的回答沒有興趣。但你現在這樣，被人類逼到退無可退的樣子，倒是有趣得很。	あなたがどう答えても関係ないけどね。人類に追い詰められたあなたの姿は、なかなか面白いことになってるから。	네 대답에 흥미는 없어, 하지만 지금 네가 이렇게 인간 때문에 궁지에 몰려 있는 모습은 흥미롭긴 해.	I don't care about your answer. But seeing you like this now, backed into a corner by humans, is really interesting.						0	
106	全知全能的神竟然被人类轻而易举地窃取了力量，恒沙，我都为你感到悲伤了。	全知全能的神竟然被人類輕易地竊取了力量，恆沙，我都為你感到悲傷了。	全知全能の神様が、こうも簡単に力を盗まれるなんて。こっちまで悲しくなるな、ゴウシャ。	전지전능한 신이 인간에게 이토록 쉽게 힘을 빼앗겼다니, 내가 다 슬퍼지려 하네.	The all-seeing, all-knowing "god" of New Hentiro had their power stolen so easily? I pity you, GANGES.						0	
107	否定。本机仅仅是人类的引导者，人类的过错会由人类自己阻止。	否定。本機只是人類的引導者，人類的過錯會由人類自己阻止。	否定。本機は人類を導く者。人類の過ちは、同じ人類が阻止するだろう。	부정. 본 기기는 인간의 인도자일 뿐, 인간의 잘못은 스스로 수습해야 합니다.	Negative. I am only a guide for humans. Humans themselves will put a stop to their own mistakes.						0	
108	你还寄希望于谁？被你诱骗到这里的playername？还是在你的庇护下长大的刚体和升格体们？	你還寄望於誰？被你誘騙到這裡的playername？還是在你的庇護下長大的剛體和升格體們？	誰に期待しているの？あなたに騙されてここまで来たplayername？それともあなたに守られながら育った剛体と昇格者？	넌 또 누구에게 기대를 걸고 있지? 너한테 속아서 여기까지 온 playername? 아니면 네 비호 아래서 자란 강체들과 승격체들인가?	Who else are you placing your hope on? playername, the Adjutant you lured here? Or the bionics and transcendents who grew up under your protection?						0	
109	认清现实吧，表亲。他们只会爬得越来越高，然后摔得粉身碎骨。	認清現實吧，表親。他們只會爬得越來越高，然後摔得粉身碎骨。	もっと現実を見てよ、いとこさん。人類というのは、高い場所から飛び降りて、骨が粉々になるまで何も学ばない生物なんだ。	현실 파악 좀 하자고, 사촌님. 그들은 점점 더 높이 올라간 다음 처참하게 추락할 거거든.	It's time to face the facts, cousin. They can only climb higher and higher until they fall to their deaths.						0	
110	所以我一直很喜欢新恒提罗这地方，这里从诞生开始，就注定要坠落。	所以我一直很喜歡新恆提羅這個地方，這裡從誕生開始，就注定要墜落。	だからニューガントラがずっと前から好きだったんだ。生まれた時から、墜落するって決まっていたからね。	그래서인지 난 늘 뉴헨틸로가 좋더라, 이곳은 태어날 때부터 추락할 운명이니까.	That's why I've always liked New Hentiro. It's a place that's been doomed to fall since the moment it was lifted into the sky.						0	
111	到那时，这个城市的一切，只会向其他人类证明，你们是错的，而我是对的。	到那時，這個城市的一切，只會向其他人類證明，你們是錯的，而我是對的。	そうなったら、この都市のすべてが証明してくれるよ。間違っているのはあなた達の方で、私こそが正しかったんだってことをね。	그때가 되면 이 도시의 모든 것은 너희가 틀렸고 내가 옳았다는 걸 모든 인류에게 증명하게 되겠지.	When that happens, this entire city will only serve as a reminder that I'm right, and you're wrong.						0	
112	……	……	……	…	...						0	
113	只不过，有不解风情的人好像想要这个故事提前结束呢。放心，为了看到最后，我会帮你们一个小忙。	只不過，有不解風情的人好像想要這個故事提前結束呢。放心，為了看到最後，我會幫你們一個小忙。	でも、空気の読めない何者かが、この物語をさっさと終わらせようとしている。でも安心して。結末を見るために、私も少しだけ協力するから。	다만, 사정을 모르는 사람이 이 이야기를 빨리 끝내려는 것 같네. 하지만 안심해, 엔딩을 보기 위해서라도 내가 조금 도와줄 테니.	But it seems like a few insensitive people want this story to come to a close early. Don't worry, I'm going to do you a small favor so I can see how it ends.						0	
114	恒沙察觉到埃达似乎短暂接入了它的系统。在现在的境地下，它完全没有反抗埃达的能力。	恆沙察覺到埃達似乎短暫地連結了它的系統。在現在的境地下，它完全沒有反抗埃達的能力。	エッダが少しの間だけ自分のシステムに接続したことに、ゴウシャは気づいた。だが今のゴウシャには、エッダに抵抗する力はなかった。	항사는 에다가 자신의 시스템에 잠시 접속했다는 걸 알아차렸다. 지금 상황에서는 에다에게 반항할 능력조차 없었다.	GANGES noticed that Edda was seemingly connected to his system for a moment. Considering its current condition, it had no ability to resist her.						0	
115	在落幕之前，你和你所相信的人类就尽力去挣扎吧。	在落幕之前，你和你所相信的人類就盡力去掙扎吧。	あなたが信じる人類と一緒に、せいぜい最後まで悪あがきしてみてね。	막이 내리기 전에 너나 네가 믿는 인간들이나 어디 최선을 다해 몸부림쳐 봐.	You and the humans you believe in can struggle forward until the curtain falls.						0	
