字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
74	……驯服了神王之后，连性格也有了变化吗！你也不怕这副样子他看了之后不喜欢——	……馴服了神王之後，連性格也有變化了嗎！你也不怕這副樣子他看了之後不喜歡——	……オーディンを手懐けたら、性格まで変わっちゃうの？そんな乱暴な姿、もし彼に知られちゃったりしたら……	… 신을 길들이더니 성격까지 변했나? 이런 모습을 보고 그가 싫어할까 봐 두렵지도 않나…	...Even your personality changed after taming Odin! Aren't you afraid he won't like you anymor—						0	
75	呜呃——	嗚嗚嗚呃——	……うぐっ！	으윽…	Ugh—!						0	
76	伸出手去，扼住咽喉，不带一丝怜悯——她慢慢将自己的脸贴合过去，确保被自己攥在手心里的人能够明白自己的意图。	伸出手去，掐住喉嚨，不帶一絲憐憫——她慢慢將自己的臉貼合過去，確保被自己攥在手心裡的人能夠明白自己的意圖。	リフは腕を伸ばし、容赦なく彼女の喉元を掴んだ。手の中で藻掻いている少女がこちらの意図に気付けるよう、リフはゆっくりと顔を近づけた。	손을 내밀어 목을 조르며, 일말의 연민도 없이… 그녀는 서서히 얼굴을 들이대고, 자기 손아귀에 사로잡힌 사람이 자신의 의도를 똑똑히 알게 했다.	Lyfe reached out, gripping her throat without a trace of mercy. She slowly moved her face closer to ensure the person in her grasp understood her intentions.						0	
77	我说过了，注意你那张嘴。	我說過了，注意你那張嘴。	口を慎めと言っている。	내가 말했잖아, 입조심하라고.	I said, watch your mouth.						0	
78	你知道我想听什么。所以你应该只说我想听到的东西，清楚吗？	你知道我想聽什麼。所以你應該只說我想聽到的東西，清楚嗎？	私がどんな情報を知りたいのか、お前なら知っているはずだ。ただそれを話すだけでいい。分かるな？	내가 뭘 듣고 싶은지 알잖아. 그러니까 내가 듣고 싶은 것만 말해, 알겠어?	You know what I want to hear. So tell me what I want to hear. Understand?						0	
79	咳呃……哈啊——	咳呃……哈啊——	ぐっ！はあ、はあ……	허억… 하아…	*coughing*... Ah—!						0	
80	他……咳咳，他确实还活着。	他……咳咳，他確實還活著。	げほ……か、彼は……確かに、まだ生きているよ。	그는… 켁켁, 그는 아직 살아 있지.	He... *coughing*... he's still alive...						0	
81	在哪儿。	在哪裡。	今どこにいる。	어디 있는데.	Where!?						0	
82	手上的力道又多了几分，面前的女孩儿铁青着脸，双眼鼓凸，连小半截舌头都顶破了唇齿，露了出来。	手上的力道又多了幾分，眼前的女孩兒鐵青著臉，雙眼鼓凸，連小半截舌頭都頂破了唇齒，露了出來。	さらに力を込めると、少女の顔が青くなった。両目を今にも飛び出しそうにしながら、苦し気に舌を出している。	손에 힘이 더 들어가자, 앞에 있는 소녀의 얼굴은 새파랗게 질렸고, 두 눈은 튀어나올 듯 볼록해졌고, 혀 반쪽은 입술과 이 사이를 뚫고 드러나기까지 했다.	Her grip grew somewhat tighter. Edda's face went ashen, her eyes bulged, and the tip of her tongue began to poke through her lips and teeth.						0	
83	下面……咳咳呜……就在这座浮空城的……天基台上。	下面……咳咳嗚……就在這座浮空城的……天基台上。	下の……げほ……この天空城の、土台部分さ……	아래… 콜록콜록… 이 부양 도시의… 스카이 플랫폼에 있어.	Down... *coughing*... on the floating city's... sky-island base.						0	
84	姑且算是个有价值的答案……她稍稍放松了手心的力道，但依旧用双眼拷问着对方。	姑且算是個有價值的答案……她稍微放鬆了手心的力道，但依舊用雙眼拷問著對方。	一応納得できる返事だ。彼女は力を少し緩めたものの、その目はまだ少女を捉えていた。	그나마 값진 답이었다. 그녀는 손의 힘을 약간 뺐지만, 여전히 두 눈으로 상대방을 고문하고 있었다.	Well, it was a valuable answer... Lyfe relaxed her grip somewhat, but she continued questioning Edda with her gaze.						0	
85	俱卢的那棵“树”在向这座浮空城蔓延……	俱盧的那棵「樹」正在向這座浮空城蔓延……	グロの「デンドロン」は天空城に向かって蔓延していて……	쿠루의 그 '나무'는 이 부양 도시를 향해 퍼져오고 있어…	The Tree in Kuru is spreading toward this floating city...						0	
86	泰坦物质已经把整个天基台都……包裹住了。他现在……也被裹在那里面……	泰坦物質已經把整個天基台都……包裹住了。他現在……也被裹在那裡面……	土台部分はすべてタイタン物質に……覆われてる。彼も今、その中に……	타이탄 물질은 벌써 스카이 플랫폼을 통째로… 감쌌어. 그는 지금… 그 속에 갇혀 있어…	The Titagen has already... overrun the entire sky-island base. He's... submerged in it now too...						0	
87	谁干的？你的本体，还是罗赞？	誰幹的？你的本體，還是羅贊？	誰の仕業なんだ。お前か？それともロザンなのか？	누구의 짓이야? 네 본체야, 아니면 로잔이야?	Who is responsible for this? You or Rozan?						0	
88	他自己……	他自己……	彼だよ……	그가 스스로…	He did it himself...						0	
89	什么？！	什麼？！	……はあ？	뭐라고?!	What!?						0	
90	……是他自己！	……是他自己！	……他でもない、彼自身だよ！	… 그가 스스로 한 거라고!	...He did it himself!						0	
91	眼看着对方挣扎的力度越发孱弱，连手脚都失去了力气，绵软地低垂着……里芙终于放松了对“埃达”的束缚，也放下了心里那名为“不安”的顽石。	眼看著對方掙扎的力道越發孱弱，連手腳都失去了力氣，綿軟地低垂著……里芙終於放鬆了對「埃達」的束縛，也放下了心裡那名為“不安”的頑石。	相手が藻掻く元気も失いつつあるのを見ると、リフはようやく「エッダ」への束縛を緩めた。同時に、彼女の胸の内の「不安」も消えたようだった。	상대방의 몸부림이 점점 약해지고, 손발마저 힘이 빠져 축 늘어져 있는 것을 보며, 리브는 마침내 에다에 대한 속박을 풀고 마음속에 있는 '불안'이라는 돌멩이를 내려놓았다.	Lyfe watched as the girl slowly lost the ability to struggle, her hands and feet drooping weakly... She then finally relaxed her grip on "Edda," and let go of the stubborn unease deep within her heart.						0	
92	哼，所以此时此地并不存在于现世，但这也不是瓦尔哈拉，这是什么地方？	哼，所以此時此地並不存在於現世，但這也不是瓦爾哈拉，這是什麼地方？	フン。ということは、この場所は現世でもなく、ヴァルハラでもないということか。一体どこなんだ？	흠, 그래서 지금의 시간과 공간이 현세에 존재하지 않지만, 발할라도 아니라는 거잖아. 그럼 여긴 대체 어딘 거야?	Hmph. So this place or time doesn't exist in the real world, but it isn't Valhalla. Where are we?						0	
93	是他模仿瓦尔哈拉……自己开辟出来的意识空间。如果他没搞砸的话，你和“赫拉”现在应该还躺在治疗舱里……	是他模仿瓦爾哈拉……自己開闢出來的意識空間。如果他沒搞砸的話，你和「赫拉」現在應該還躺在治療艙裡……	彼が、ヴァルハラを模して……自分で作った、意識的空間だよ。彼がミスってなければ、あなたと「ヘーラー」は……まだ治療カプセルの中で寝ているはず。	그가 발할라를 본떠서… 스스로 개척한 의식 공간이야. 만약 그가 파괴하지 않았다면, 너와 '헤라'는 아직 치료실에 누워있었을 텐데…	It's a space within his consciousness... He created it by modeling it after Valhalla. If he hadn't messed up, you and "Hera" would still be lying in the treatment pod right now...						0	
94	那家伙……简直是个疯子！他为了……为了帮你们，什么出格的事情都敢干！	那傢伙……簡直是個瘋子！他為了……為了幫你們，什麼出格的事都敢做！	本当に狂ってるよね……あなた達のためなら、なんだってやるなんて。	그 녀석은… 미치광이야! 그는… 너희들을 돕기 위해서라면 무슨 미친 짓이든 다 할 거라고!	That guy... is seriously crazy! He's... willing to go to any lengths to help you guys!						0	
95	分析员……他要做什么？	分析員……他要做什麼？	……分析員は、一体なにをしようとしているんだ。	분석가… 그는 뭘 하려는 걸까?	The Adjutant... what is he planning?						0	
96	你自己问他去！咳咳——呜呃……	你自己問他去！咳咳——嗚呃……	本人に聞きなよ！うっ……げほげほ……	네가 직접 물어보든가! 켁켁… 으윽…	Ask him yourself! *coughing*...						0	
97	你放开我，他一早和我约好了，要我在这种时候叫醒他……	你放開我，他一早和我約好了，要我在這種時候叫醒他……	は、放してよ……この状況になった時は彼を起こすって約束したんだから……	놔줘, 그가 일찌감치 나와 약속했거든, 이럴 때 깨워달라고…	Let me go... He told me a while ago to wake him up around now...						0	
98	然后他会……会想办法回到这座浮空城，来唤醒你和“赫拉”……	然後他會……會想辦法回到這座浮空城，來喚醒你和「赫拉」……	そしたら彼が……なんとかこの天空城に戻って来て、あなたと「ヘーラー」を呼び起こすからって……	그러면 그가… 이 부양 도시로 돌아올 방법을 찾아서 너와 '헤라'를 깨울 거야…	Then he's going to... find a way back to this floating city to awaken you and "Hera"...						0	
99	这听起来是全然不可能的事，但似乎又是当前这种局面下唯一合理的解释。	這聽起來是全然不可能的事，但似乎又是當前這種情況下唯一合理的解釋。	まったくもってありえないことに聞こえるが、この状態だと、なぜか一番理にかなっているようにも聞こえる。	전혀 불가능한 얘기처럼 들리지만, 지금의 국면에서 유일하게 합리적인 설명인 듯하다.	It sounded entirely impossible, but it was seemingly the only reasonable explanation, considering the circumstances.						0	
100	我有很多杀你的理由，而且我现在已经可以杀了你了。	我有很多殺你的理由，而且我現在已經可以殺了你了。	お前を殺す理由やその方法なら、いくらでもあるんだぞ。	난 널 죽일 이유가 많고, 이제 널 죽일 수 있어.	I have so many reasons to kill you. I could do it right now.						0	
101	我说的……都是真的！	我說的……都是真的！	本当のことだって！	내 말은… 다 사실이야!	Everything I said... is the truth!						0	
102	摆在桌面上的对手……他都有办法应付！他唯独放心不下的就是你和“赫拉”……所以才会要我一直在这里看住你们……	擺在桌面上的對手……他都有辦法應付！他唯獨放心不下的就是你和「赫拉」……所以才會要我一直在這裡看住你們……	今の彼は敵なしなんだけど、あなたと「ヘーラー」だけが心配だから、ずっとここで見張っておけって彼に言われたんだ。	이미 드러난 상대라면… 그는 다 대처할 방법이 있어! 그가 유독 신경 쓰이는 건 너와 '헤라'야… 그래서 나한테 계속 여기서 너희를 지키라고 한 거고…	He has a plan... to handle all of the other players at the table! The only thing he's worried about is you and "Hera"... That's why he asked me to keep an eye on you guys...						0	
103	快要到时间了……那家伙一直被捆在“树枝”里，也会出大问题的！	快要到時間了……那傢伙一直被綁在「樹枝」裡，也會出大問題的！	そろそろ時間だよ。ずっと「木の枝」に拘束されたままだと、いずれ彼にも影響を及ぼすから！	시간이 다 돼가고 있어… 저 녀석을 계속 '나뭇가지'에 묶어 놓으면 큰일 난다고!	There isn't much time left... He's going to be in big trouble if he stays connected to the Tree's branch much longer!						0	
104	如果你真的驯服了“奥丁”，而不是被神格同化了的话，请你……放开我……	如果你真的馴服了「奧丁」，而不是被神格同化了的話，請你……放開我……	あなたが神格に同化されたんじゃなくて、本当に「オーディン」を手懐けたのなら、私を……放して……	네가 정말 만트라에 동기화되지 않고 '오딘'을 길들였다면, 제발… 날 놔줘…	If you really were able to tame Odin and weren't assimilated into your Deiwos... please... let me go...						0	
105	女孩的眼眶里泛着湿润的荧光……这或许是她发自内心的求饶，而非是她一贯擅长的捉弄。	女孩的眼眶裡泛著濕潤的螢光……這或許是她發自內心的求饒，而非是她一貫擅長的捉弄。	少女は涙を浮かべていた。今までのような悪戯ではなく、本心からの願いのようだ。	소녀의 눈가에는 촉촉한 빛이 비치고 있다… 그건 아마도 그녀가 늘 해왔던 조롱이 아니라, 마음에서 우러나오는 간청일지도 모른다.	Tears filled the girl's glowing eyes... Perhaps it was a sincere plea rather than one of her usual tricks.						0	
106	里芙·贝斯特拉，芬妮·戈尔登。	里芙·貝斯特拉，芬妮·戈爾登。	リフ・ベストラと、ファニー·ゴールデン。	리브 베스트라, 페니 골든.	Lyfe Bestla. Fenny Golden.						0	
107	如果你打算站在分析员这边的话，以后就用正确的方式去称呼他身边的人。	如果你打算站在分析員這邊的話，以後就用正確的方式去稱呼他身邊的人。	お前が分析員の味方であるつもりなら、彼の周りの人間の名前くらいちゃんと覚えておくことだ。	만약 네가 분석가의 편을 들 작정이라면, 앞으로 그의 주변 사람들을 올바른 방식으로 불러.	If you are going to help the Adjutant, you should address the people around him properly from now on.						0	
108	她松开了手，任由对方跌倒在地。	她鬆開了手，任由對方跌倒在地。	彼女が手を放すと、少女は地面に尻もちをついた。	그녀는 손을 놓았고, 상대방이 바닥에 넘어지도록 내버려두었다.	She released her hand, allowing the girl to fall to the floor.						0	
109	啊啊——	啊啊——	きゃっ！	아아…	Ah—!						0	
110	遭了一番折辱的女孩儿仰起头来，撞上的是她饱含漠视，如同对待仆婢一般的双眸。	遭了一番折辱的女孩兒仰起頭來，撞上的是她飽含漠視，如同對待僕婢一般的雙眸。	少女が顔をあげると、リフの冷たい目が彼女を見下ろしていた。	한바탕 굴욕을 당한 소녀가 고개를 쳐들자, 마주한 것은 마치 하인을 대하는 듯한 차가운 눈빛이었다.	Sufficiently humiliated, the girl raised her head to meet Lyfe's exceedingly indifferent gaze, like looking down upon a servant.						0	
111	她很清楚，那眼神意味着连神明都能驯服的里芙·贝斯特拉，如今已经有了新的身份。	她很清楚，那眼神意味著連神明都能馴服的里芙·貝斯特拉，如今已經有了新的身分。	彼女には分かった。その瞳は、神すら手懐けてしまうリフ・ベストラが今までとは違う存在になった証拠なのだ。	그녀는 잘 알고 있다. 그 눈빛은 신조차도 길들일 수 있는 리브 베스트라가 새로운 신분을 가졌음을 의미한다는 것을.	She was well aware of what this look meant — Lyfe Bestla, who could even tame a god, had a new identity.						0	
112	而自己如果想继续附身于分析员，继续做自己想做的事情的话……就一定要先接受这个身份才行。	而自己如果想繼續附身於分析員，繼續做自己想做的事情的話……就一定要先接受這個身分才行。	このまま分析員の傍で、自分のやりたいことを続けたいなら……この存在を受け入れなければならない。	그리고 분석가에 빙의해서 하고 싶은 일을 계속하려면… 이 신분을 먼저 받아들여야 한다.	And if Edda wanted to continue sticking with the Adjutant and furthering her own interests... she had no choice but to accept it.						0	
113	好了。现在……该去叫醒那个人了。	好了。現在……該去叫醒那個人了。	そうだ、すぐに……あの人を呼び起こさないと。	됐다. 이제… 그 사람을 깨우러 갈 시간이다.	Now... it was time to wake him up.						0	
114	嘿……醒醒……	嘿……醒醒……	ねぇ……起きてよ……	이봐, 정신 차려…	Hey... wake up...						0	
115	他用尽了迄今为止所学到的所有的东西……布下了这样一个离奇的陷阱，算计了包括他自己在内的所有人。	他用盡了迄今為止所學到的所有的東西……布下了這樣一個離奇的陷阱，算計了包括他自己在內的所有人。	彼は今まで蓄えてきた知識を総動員して、この奇妙な罠を作り上げ、自分をも含めた全員を騙し通してしまった。	그는 지금까지 배운 모든 것을 이용해서 이러한 기괴한 함정을 만들었고, 자신을 포함한 모든 사람을 그 함정에 빠뜨렸다.	He used everything he'd learned thus far... to set an extraordinary trap, making calculations for everyone, including himself.						0	
116	演戏……咳咳，要演过头了！	演戲……咳咳，要演過頭了！	このままじゃ、げほ、大変なことになっちゃうよ！	연기… 에헴, 연기가 좀 과해!	Acting, huh... *coughing*... He took it too far!						0	
117	现在，他该醒过来，该爬回去。	現在，他該醒過來，該爬回去。	そして今、彼が目を覚ます時が来たのだ。早く、上に戻るべきだ。	이제, 그는 깨어나야 한다. 기어서 돌아가야 한다.	Now it's time for him to wake up and crawl back.						0	
118	你这家伙……快醒过来！	你這傢伙……快醒過來！	お願い……起きてったら！	너 이 녀석… 정신 차려!	Hey, you...! Wake up!						0	
119	该让他的敌手和仰慕者们更仔细地看清楚……他到底是个什么人了。	該讓他的敵手和仰慕者們更仔細地看清楚……他到底是個什麼人了。	自分と敵対するもの、自分を慕うものに、知らせるべきだ。彼は一体どういう人物なのかを。	그의 적들과 흠모자들에게 더 자세히 보여줘야 한다. 그가 대체 어떤 사람인지.	It's time for his enemies and admirers alike to get a closer look... at who he really is.						0	
