字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
75	罗赞说过，不管是普通人也好，天启者也罢，没人能够阻止那东西对神经的寄生……而凯茜娅小姐就当着她的面，拒绝给她看了！	羅贊說過，不管是普通人也好，天啟者也罷，沒人能夠阻止那東西對神經的寄生……而凱茜婭小姐就當著她的面，拒絕給她看了！	一般人であれ覚醒者であれ、あれの寄生に抵抗できる者などいないとロザンは言っていましたが……カーシアさんは彼女の前で、それに打ち勝ってみせたのです！	일반인이든, 계시자든, 그것이 신경에 기생하는 것을 막을 수 있는 사람은 아무도 없다고 로잔이 그랬거든요… 그런데 캐시아는 그녀의 면전에서 그녀에게 보여주지 않겠다고 했거든요!	Rozan said no one, ordinary human or Manifestation, could stop that thing from latching onto their nerves like a parasite... but Katya refused to let it happen in front of Rozan!						0	
76	罗赞很愤怒，她打算……伤害凯茜娅小姐。我那个时候就跟凯茜娅小姐在一起，被她护在身后……	羅贊很憤怒，她打算……傷害凱茜婭小姐。我那時候就跟凱茜婭小姐在一起，被她護在身後……	怒り狂ったロザンは……カーシアさんを傷つけようとしました。私はカーシアさんと一緒にいて……彼女は身を挺して私を守ろうとしてくれました。	화난 로잔은… 캐시아를 해치려고 했어요. 제가 그때 캐시아와 함께 있었는데, 그녀가 저를 지켜줬거든요…	Rozan was really mad, and she was about to... hurt Katya. Back then, I was with Katya, and she was protecting me...						0	
77	你怕她真的对凯茜娅做出什么不可挽回的举动，也担心再这样下去她可能发现不了你手腕上的那些秘密……	你怕她真的對凱茜婭做出什麼不可挽回的舉動，也擔心再這樣下去她可能發現不了你手腕上的那些秘密……	だから君は、ロザンが君の腕の秘密には気付けないという確信の下、カーシアがそれ以上ひどい目に遭わされることを恐れて……	그녀가 정말 캐시아에게 돌이킬 수 없는 행동을 할까 봐, 그리고 이러다가 그녀가 네 손목에 있는 비밀들을 발견하지 못할까 봐…	You were afraid she might cross a line with Katya, and you were worried she wouldn't find the secret hidden in your wrist if it continued...						0	
78	对，所以我阻止了她，摆出一副可怜的模样来吸引她的注意力。	對，所以我阻止了她，擺出一副可憐的模樣來吸引她的注意力。	はい。私はカーシアさんを止めました。わざと哀れっぽい演技をして、ロザンの注意を引いたのです。	네, 그래서 저는 그녀를 막고, 애처로운 모습으로 그녀의 주의를 끌었어요.	Yeah, so I stopped her. I put on a miserable act to get her attention.						0	
79	呵……凯茜娅小姐当时非常非常生气呢。等她醒了，我得好好向她道歉才是。	呵……凱茜婭小姐當時非常非常生氣呢。等她醒了，我得好好向她道歉才是。	ふふ……カーシアさん、すっごく怒っていました。彼女が目を覚ましたら、ちゃんとお詫びしないとですね……	하하… 캐시아가 그때 엄청 화냈거든요. 그녀가 깨어나면 제가 제대로 사과해야겠어요.	Heh... Katya was really, really angry then. I need to apologize after she wakes up.						0	
80	我陪你一起。	我陪你一起。	私も一緒に謝るよ。	나도 같이 사과할게.	I'll apologize with you.						0	
81	……分析员。	……分析員。	……分析員さん。	… 분석가님.	...Adjutant.						0	
82	怎么了？	怎麼了？	どうかしたのか？	왜 그래?	What's wrong?						0	
83	……害怕……	……害怕……	……怖かった……	… 무서워요…	...I was scared...						0	
84	她瑟缩着，呢喃着，把脸在我的肩颈之间埋得更深，再也不去克制自己的泪水。	她瑟縮著，呢喃著，把臉在我的肩頸之間埋得更深，再也不去克制自己的眼淚。	彼女は縮こまって、私の首元に顔を深く埋めた。我慢していた涙を抑えることができず、彼女は小さくつぶやいた。	그녀는 몸을 움츠리고 중얼거리며, 내 어깨와 목 사이에 얼굴을 더 깊이 묻고, 더는 눈물을 참지 않았다.	She shrank down as she mumbled this, burying her face deeper into my neck. She didn't try to hold back her tears any longer.						0	
85	我害怕！我好害怕呀分析员！罗赞把那些碎片从我手腕里夺走的时候……就好像她把您也从我身边夺走了一样！	我害怕！我好害怕呀分析員！羅贊把那些碎片從我手腕裡奪走的時候……就好像她把您也從我身邊奪走了一樣！	怖かったです、分析員さん！情報がロザンに抜き取られた瞬間、まるで私から、あなたを奪われたような気がしたんです！	무서웠어요! 너무 무서웠어요, 분석가님! 로잔이 그 파편들을 제 손목에서 뺏어갔을 때… 마치 그녀가 당신까지 제 곁에서 빼앗은 것 같은 느낌이었어요!	I was scared! I was so scared, Adjutant! When Rozan took those fragments from my wrist... it was like she was taking you away from me!						0	
86	她纵声嚎哭着，如同刚刚学会啼鸣的鸟，而我是她在这个世界上仅有的巢。	她縱聲嚎哭著，如同剛學會啼鳴的鳥，而我是她在這個世界上僅有的巢。	彼女はさえずることを覚えたばかりの若鳥のようにすすり泣いた。彼女にとって、私はこの世で唯一の帰るべき家だったのかもしれない。	그녀는 이제 막 울음을 배운 새처럼 목 놓아 울었고, 나는 그녀의 유일한 보금자리였다.	She wailed like a bird that had only just learned how to sing, and I was her only nest in this world.						0	
87	没事了……已经没事了。	沒事了……已經沒事了。	大丈夫だ……もう大丈夫だから。	괜찮아… 이제 다 괜찮아.	It's alright... You're okay now.						0	
88	我拍抚着她单薄的脊背，任由她的泪水在我的脸上流淌。	我拍拍她單薄的脊背，任由她的淚水在我的臉上流淌。	薄い背中をさすりながら、私はその涙をすべて受け止めた。	나는 그녀의 가냘픈 등을 쓰다듬으며 그녀의 눈물이 내 얼굴에 흐르도록 내버려두었다.	I rubbed her delicate back, allowing her tears to stream down my face.						0	
89	里芙和龙舌兰已经去汉诺塔那边稳定本地市民的状况，芬妮也在消灭罗赞留在新恒提罗里的残部。	里芙和龍舌蘭已經去漢諾塔那邊穩定本地市民的狀況，芬妮也在消滅羅贊留在新恆提羅裡的殘部。	リフとアガベは市民を落ち着かせるために、ハノイの塔へ向かった。ファニーも、ロザンがニューガントラに残した残党を排除して回っているところだ。	리브와 아가베는 이미 하노이 타워 쪽으로 가서 현지 시민들의 상태를 안정시켰고, 페니는 뉴헨틸로에 남아 있는 로잔의 잔해들을 없애고 있어.	Lyfe and Agave are at the Tower of Hanoi to handle the situation with the locals, and Fenny is eliminating any traces of Rozan in New Hentiro.						0	
90	罗赞被你耍得团团转，似乎真的认为她已经完成了对恒沙的污染，本就在带着她的人向外撤退。	羅贊被你耍得團團轉，似乎真的認為她已經完成了對恆沙的汙染，本來就在帶著她的人向外撤退。	どうやらロザンはすっかり君に騙されて、ゴウシャを汚染しきったと思い込み、手下とともに撤退しようとしているようだ。	로잔은 네 계략에 속아 정말로 항사 오염을 끝냈다고 생각한 것 같아. 그래서 부하들을 거느리고 밖으로 후퇴하고 있어.	You tricked Rozan. It seems like she truly believes she contaminated GANGES and is retreating with her forces.						0	
91	我们很快就能回家了，茉莉安。	我們很快就能回家了，茉莉安。	もうすぐ帰れるぞ、マリアン。	우리 곧 집에 갈 수 있을 거야, 마리안.	We'll be able to go home soon, Marian.						0	
92	嗯！您带着我们，一起回家……	嗯！您帶著我們，一起回家……	はい！一緒に、帰りましょうね……	네! 저희를 데리고 집에 같이 가주세요…	Okay! Take us home, Adjutant...						0	
93	我握紧茉莉安的左臂，想要把残存在她身体里的最后一点泰坦物质吸出来。	我握緊茉莉安的左臂，想要把殘存在她身體裡的最後一點泰坦物質吸出來。	私はマリアンの左腕を取って、彼女の体に残留する最後のタイタン物質を吸い出そうとした。	나는 마리안의 왼팔을 움켜쥐고 그녀의 몸에 남아 있는 마지막 타이탄 물질을 빨아들이려고 했다.	I held Marian's left wrist firmly in an attempt to absorb every last bit of remaining Titagen.						0	
94	哼哼……	哼哼……	ふふ……	흥흥…	Hmph...						0	
95	如同平地上骤然炸响的惊雷，我的脑海中闪过了她那招牌式的狞笑……	如同平地上驟然炸響的驚雷，我的腦海中閃過了她那招牌式的獰笑……	その瞬間、私の脳内で、爆弾が起爆するようにあの人の笑い声が弾けた……	평지에서 갑자기 울려 퍼지는 천둥소리처럼, 그녀의 상징적인 사악한 미소가 내 머릿속을 스쳐 지나갔다…	Like a sudden burst of thunder erupting through the earth, her signature grin suddenly flashed through my mind...						0	
96	呜呃——	嗚嗚嗚呃——	っ……！	으윽…	Ugh—!						0	
97	嗯？分析员，怎么啦？	嗯？分析員，怎麼啦？	……分析員さん？どうしました？	앗? 분석가님, 왜 그러세요?	Huh? Adjutant? What's wrong?						0	
98	……不，没什么。你在这里等我一下，帮我照看好凯茜娅。	……不，沒什麼。你在這裡等我一下，幫我照顧好凱茜婭。	……い、いや、なんでもないよ。ここで少しだけ待っててくれ。カーシアのことも頼んだ。	… 아무것도 아니야. 여기서 기다려, 캐시아를 잘 돌봐줘.	...It's nothing. Wait for me here. Help me look after Katya.						0	
99	您……要去哪儿呢？	您……要去哪裡呢？	どこに……行くんですか？	어디… 어디 가시나요?	Where... are you going?						0	
100	有些善后的事情要处理，别担心。我很快就回来。	有些善後的事情要處理，別擔心。我很快就回來。	やり残したことを思い出したんだ。大丈夫だ、すぐ戻る。	뒷수습해야 할 일이 있어서 그래. 걱정하지 마. 금방 다녀올게.	I have some loose ends to tie up. Don't worry. I'll be back soon.						0	
101	幽暗的房间内，她原本空洞的视线里第一次有了光——像是两道利箭一般，直刺着我。	幽暗的房間內，她原本空洞的視線裡第一次有了光——像是兩道利箭一般，直刺著我。	薄暗い部屋で、朦朧としているはずの彼女の目が光り、私に鋭い視線が向けられた気がした。	어두컴컴한 방 안, 공허했던 그녀의 시선에 처음으로 빛이 들어왔다. 그녀의 눈빛은 마치 두 개의 화살처럼 나를 찔렀다.	For the first time in this dim room, a light ignited in her once-empty eyes. They were like two arrows piercing me.						0	
102	然后，她笑着放开了对我的束缚。	然後，她笑著放開了對我的束縛。	しかし、彼女はすぐに私の体を離してくれた。	그리고 그녀는 웃으면서 나를 놓아주었다.	She then smiled and released her hold on me.						0	
103	我把一旁睡着的凯茜娅抱过来，让茉莉安得以照料她，然后站起身，准备去做我自己说出的那些“善后之事”。	我把一旁睡著的凱茜婭抱過來，讓茉莉安得以照顧她，然後站起身，準備去做我自己說出的那些「善後之事」。	横で寝ているカーシアの体をマリアンの近くに移動させると、私は立ち上がって「やり残したこと」の処理に向かおうとした。	나는 옆에서 잠든 캐시아를 안아 마리안에게 돌보게 한 뒤, 전에 말했던 '뒷수습'을 하려고 일어섰다.	I picked up Katya, who was lying nearby, and tasked Marian with taking care of her. I then straightened up and got ready to handle the "loose ends" I'd just mentioned.						0	
104	但就在我起身的前一刻，原本酣酣沉睡的凯茜娅却忽然伸出尾指，在我的尾指上轻轻勾了一下。	但就在我起身的前一刻，原本酣酣沉睡的凱茜婭卻忽然伸出尾指，在我的尾指上輕輕勾了一下。	だがその瞬間、寝ていたはずのカーシアが小指を出して、私の指にそっと触れた。	그런데 내가 일어나려던 중, 곤히 잠들어 있던 캐시아가 갑자기 새끼손가락을 내밀더니 내 새끼손가락에 살짝 걸었다.	But before I could completely stand up, Katya momentarily woke from her slumber. She suddenly reached out with her pinky, hooking it through mine.						0	
105	……活着回来，你个骗子。	……活著回來，你這個騙子。	……生きて帰ってくるのよ。この嘘つき。	살아서 돌아와, 이 거짓말쟁이야.	...Come back alive, you big liar.						0	
105_1	如梦呓一般的呢喃声里似乎只有疲惫和畅快……到了这种时候，她依然不愿意给我多添任何负担……	如夢囈一般的呢喃聲裡似乎只有疲憊和暢快……到了這種時候，她依然不願意給我多添任何負擔……	その寝言のような囁き声には、疲れだけでなく、なぜか晴れ晴れとした感情も混じっていた。こんな時になっても、私の負担を増やすことはだけはしたくないのだろう。	잠꼬대 같은 중얼거림에 피곤함과 상쾌함만 있는 듯했다… 이런 상황에서도 그녀는 여전히 내게 어떤 부담감도 주지 않으려고 했다…	This dreamlike murmur seemed to only convey exhaustion and happiness... At a time like this, she didn't want to add any weight to my burden...						0	
105_2	有那么一瞬间，我的心里泛起一股邪火，那是一种……难以言说的，甜蜜的痛楚？仿佛一根蘸满了蜂蜜的缝衣针在对着我的胸口不断捅刺……	有那麼一瞬間，我的心裡泛起一股邪火，那是一種……難以言說的，甜蜜的痛楚？彷彿一根沾滿了蜂蜜的縫衣針在對著我的胸口不斷捅……	その瞬間、私の胸の中で火が灯った。それは言葉にしがたい、甘い痛みにも似た感覚だった。心がハチミツを塗られた縫い針に何度も貫かれるような痛みだ。	어느 순간 내 마음속에 사악한 불이 일었다. 그것은… 일종의 말로 표현할 수 없는 달콤한 고통 같았고, 꿀을 바른 바늘이 내 가슴을 쿡쿡 찌르는 것만 같은 느낌이었다…	For a moment, a wicked fire ignited within me. It was... an indescribable, sweet... pain? It was like a needle dipped in honey was piercing my chest...						0	
105_3	唔——	唔——	っ……！	음…	Ah—						0	
105_4	我再也忍不住那股陡然升起的欲望，一把将她扯到怀里，毫不犹豫地痛吻她干燥泛白的双唇。	我再也忍不住那股陡然升起的慾望，一把將她扯到懷裡，毫不猶豫地痛吻她乾燥泛白的雙唇。	急に湧き上がった欲望を抑えることができないまま、私は彼女を抱きしめ、その乾いた血色のない唇にキスした。	나는 더 이상 들끓는 욕망을 참을 수 없어, 그녀를 품속으로 끌어당겨 마르고 하얗게 질린 입술에 서슴없이 입을 맞췄다.	I couldn't suppress the desire that suddenly rose up within me. I pulled her into my embrace, kissing her dry, pale lips without any hesitation whatsoever.						0	
105_5	等我回来！	等我回來！	ああ。必ず帰ってくるさ！	내가 돌아올 때까지 기다려!	Wait for me to get back!						0	
106	天色很晦暗，风很大。	天色很晦暗，風很大。	曇り空に、強い風。	하늘은 어두컴컴하고 바람은 세다.	A strong wind blew through the dark sky.						0	
107	裹挟在风暴里的泰坦物质弥散在新恒提罗的每一缕空气里，无时无刻不与那些潜藏在土地下的“同类”们发生共鸣。	裹挾在風暴裡的泰坦物質彌散在新恆提羅的每一縷空氣裡，無時無刻不與那些潛藏在土地下的「同類」們發生共鳴。	タイタン物質が混じっているニューガントラの空気は、風が吹くたびに、地下に潜んでいる「仲間」と共鳴しているようだった。	폭풍에 휩싸인 타이탄 물질은 뉴헨틸로의 공기 속에 스며들어, 땅속에 숨어 있는 '동류'들과 끊임없는 공명을 일으켰다.	The Titagen engulfed by the storm dispersed throughout the air of New Hentiro, resonating with its "counterparts" concealed beneath the ground.						0	
108	我沿着悬空的台阶，一步一步走上高台，走到罗赞·赫瓦雷纳的视线里。	我沿著懸空的台階，一步一步走上高台，走到羅贊·赫瓦雷納的視線。	私は階段を踏みながら、一歩一歩高台を目指した。そこには、ロザン・フワルナが立っていた。	나는 허공 위의 계단을 따라 단상으로 한 걸음씩 올라가 로잔 크바레나의 시야로 들어섰다.	I ascended the hovering staircase, moving closer to the towering platform with each step and walking straight into Rozan Khwarenah's line of sight.						0	
109	郎情妾意的美好光景就这么被打断……你不会对我怀恨在心吧？分析员？	郎情妾意的美好光景就這麼被打斷……你不會對我懷恨在心吧？分析員？	楽しい時間を邪魔して悪いね。恨まないでくれよ？分析員。	아름다운 광경이 이렇게 끊어지다니… 너, 나한테 원한을 품은 건 아니겠지? 분석가?	Sorry to interrupt such a touching scene... You won't hold it against me, right? Adjutant?						0	
110	她依旧一脸云淡风轻，但那并不是自以为计划得逞之后的余裕，反倒更像是黄雀在后的……从容？	她依舊一臉雲淡風輕，但那不是自以為計畫得逞之後的餘裕，反倒更像是黃雀在後的……從容？	彼女は相変わらず余裕に満ちた表情を浮かべていた。私にはなぜかそれが、計画が思い通りに進んでいるからこその余裕ではなく……他にまだ企みを残していることによる余裕に思えた。	그녀는 여전히 여유로운 얼굴을 하고 있지만, 그것은 자신의 계획이 실현된 후의 여유로움이 아니라, 오히려 계획을 꿰뚫고 있는 듯한 자신감 가득한 모습 같아 보였다.	She looked calm, but it didn't appear to be the composure that followed an assumedly successful plan. It felt more like... she was a step ahead of everyone?						0	
111	你为了错误的目标拼尽全力的模样……很迷人！	你為了錯誤的目標拼盡全力的模樣……很迷人！	間違った目標に向けて頑張るあんたは、なかなか素敵だったよ。	잘못된 목표를 위해 최선을 다하는 너의 모습… 정말 매력적이야!	You look... so charming when you're trying your best for the entirely wrong purpose!						0	
112	她的确把这样的话语留在了茉莉安的手腕里，用我的方法来向我传递她的态度。	她的確把這樣的話語留在了茉莉安的手腕裡，用我的方法來向我傳遞她的態度。	彼女は確かにそんな言葉をマリアンの腕に書き残していた。私のやり方を真似て彼女の考えを伝えてきたというわけだ。	그녀는 확실히 이런 말을 마리안의 손목에 남겨 주었다. 그녀는 내 방법으로 자신의 태도를 나에게 전해 주었던 것이다.	She had left those words behind in Marian's wrist, using my own method to express her attitude toward me.						0	
113	你有话说。	你有話說。	言いたいことはなんだ。	할 말 있나 보네.	You have something to say.						0	
114	嗯。我有话说，最后一次说。	嗯。我有話說，最後一次說。	そうだね。最後にもう一度だけ、言わせてもらおうかな。	그래. 마지막으로 할 말이 있어.	Yes, I do. It will be the last time I say it.						0	
115	我不跟你走。	我不跟你走。	私は着いて行かないからな。	난 널 따라가지 않을 거야.	I'm not going with you.						0	
116	啊哈——	啊哈——	あはは！	아하…	Hahaha...						0	
117	她爽朗地笑着，仿佛放下了所有的负累。	她爽朗地笑著，彷彿放下了所有的負累。	彼女はあっけらかんとした笑い声を立てた。まるで、何もかもどうでも良くなったみたいだった。	그녀는 모든 부담감을 내려놓은 듯 해맑게 웃었다.	She laughed cheerfully. It was like she'd let go of all of her troubles.						0	
118	就像是否真的污染了恒沙一样，事到如今，你跟不跟我走……同样不重要了。	就像是否真的汙染了恆沙一樣，事到如今，你跟不跟我走……同樣不重要了。	まあ、ゴウシャの汚染だの、あんたが一緒に来てくれるかどうかだの、今さらどうでもいいんだけどさ。	항사의 오염 여부처럼, 네가 날 따라올지, 않을 것인지는… 이제 더 이상 중요하지 않아.	Whether GANGES is really contaminated or not, whether you come with me or not... none of it matters at this point.						0	
119	重要的是，这次新恒提罗之行让我可以确定一件事——你也好，你的海姆达尔部队也好，你们所有人都立场坚定，态度坚决地……拒绝了我。	重要的是，這次新恆提羅之行讓我可以確定一件事——你也好，你的海姆達爾部隊也好，你們所有人都立場堅定，態度堅決地……拒絕了我。	重要なのは、ニューガントラに来たことで確信が持てたってことさ。あんたも、あんたのヘイムダルも、態度は決して変えない。私の提案を呑むことは決してない。	중요한 건, 이번 뉴헨틸로 행에서 한 가지는 확인할 수 있었어. 너도, 헤임달 부대도, 너희 모두는 확고하고 단호하게… 나를 거절했다는 것이야.	The important thing is that this visit to New Hentiro has allowed me to verify something — whether you and your Heimdall operatives stand firm and resolute in... rejecting me.						0	
120	拒绝了成为“真神者”的可能。	拒絕了成為「真神者」的可能。	「至上者」になれる可能性まで断るってんだから。	그 말인즉 '조물주'가 될 가능성을 거부했다는 거지.	And rejecting the possibility of becoming a "Demiurge."						0	
121	所以从今往后，你可以毫无保留地对付我，再不用因为个人喜好，以及……哼，“对同类的渴望”而有所顾忌？	所以從今往後，你可以毫無保留地對付我，再不用因為個人喜好，以及……哼，「對同類的渴望」而有所顧忌？	つまり、ここからは個人の感情や同類への情けを捨てて、全力で私と敵対すると？	그러니까 지금부터는 개인적인 취향이나… '동류에 대한 갈망' 때문에 주춤할 필요가 없이, 마음대로 나한테 대하겠다는 말이네?	So from now on, you can handle me without holding back, right? You don't need to worry about your own personal preferences or some... "desire for a counterpart"?						0	
122	肯定。	肯定。	「肯定」。ふふ……	맞아.	Affirmative.						0	
123	她笑着模仿着恒沙的说话方式，眼睛瞥向不远处主岛上空的恒沙雕像……在我的注视里，她的神情一点点变得落寞下去。	她笑著模仿恆沙的說話方式，眼睛瞥向不遠處主島上空的恆沙雕像……在我的注視裡，她的神情一點點變得落寞下去。	彼女はゴウシャの口調を真似て、笑いながら答えた。視線をメイン島上空にあるゴウシャの彫刻に移すと、彼女の表情は徐々に沈んでいった。	그녀는 웃으며 항사의 화법을 흉내 내고, 멀지 않은 본섬 상공 항사의 조각상을 힐끗 바라보았다… 하지만 내 눈에 비친 그녀의 모습은 점점 쓸쓸해질 뿐이었다.	She smiled, imitating GANGES' speech pattern. She glanced over at the statue of GANGES suspended above the nearby main island... I watched on as her expression grew somewhat lonely.						0	
124	我以为你可以理解的。人类的强大与软弱……	我以為你可以理解的。人類的強大與軟弱……	あんたなら分かってくれると思ったのにね。人類の強さと弱さを……	나는 네가 이해할 수 있다고 생각했어. 인간의 강함과 나약함…	I thought you'd understand... the strength and weakness of mankind...						0	
125	独行时的强大，群聚后的软弱。	獨行時的強大，群聚後的軟弱。	ひとりでいるときの強さ。群をなすときの弱さ。	혼자일 때는 강하고, 떼 지어 갈 때는 약하다.	The strength of the individual, the weakness of a group.						0	
126	我再强调一遍，这次和耶洛沙不一样！把你的人赶快撤回零区！	我再強調一遍，這次和耶洛沙不一樣！把你的人趕快撤回零區！	もう一度言う。今回はイェロシャの時とは状況が違う！直ちにお前の部下を撤退させろ！	다시 한번 말하지만, 이번에는 옐로샤와 다릅니다! 당신의 부하들을 빨리 제로 구역에서 철수시켜 주세요!	I'll say it again — this is different from Yehrus! Have your operatives retreat to Containment Zone Aleph immediately!						0	
127	在世界树眼里，解决“树”的问题，在哪都是一样的！	在世界樹眼裡，解決「樹」的問題，在哪都是一樣的！	ユグドラシルからすれば、「デンドロン」の問題を解決するためなら、そこがどこであろうが同じことです！	위그드라실한테 '나무'의 문제를 해결하는 것은 어디서나 마찬가지야!	From Yggdrasil's perspective, taking care of the Trees is always the same, no matter where!						0	
128	在军方眼里不是！！	在軍方眼裡不是！！	軍はお前らとは違う！！	군부한테는 그렇지 않습니다!	The Military doesn't see it that way!!!						0	
129	士兵是普通人。这些最没有力量的普通人，却出于各自的想法，理念，拿起武器，投身行伍，站在了对抗危险的第一线。	士兵是普通人。這些最沒有力量的普通人，卻出於各自的想法，理念，拿起武器，投身行伍，站在了對抗危險的第一線。	兵士達はただの一般人だ。力を持たないそいつらは、自分の意志で武器を取り、危険と隣り合わせの最前線で戦っている。	병사는 일반인입니다. 가장 힘없는 일반인들은 저마다의 생각과 이념으로 무기를 들고, 최전선에서 위험에 맞서게 되지요.	Soldiers are ordinary people. Those ordinary people, even without much power, took up arms, joined the Military, and stood on the front lines facing danger based on their own beliefs and values alone.						0	
130	从来没有人认真考虑过他们的诉求，从来没有人问过他们怕不怕死，想不想死。	從來沒有人認真考慮過他們的訴求，從來沒有人問過他們怕不怕死，想不想死。	誰もそいつらのことなんて考えちゃいない。死が恐いか、死から逃げたいか、そんなことを問いかける人間すらいない。	아무도 그들의 요구를 진지하게 고려해 본 적이 없고, 아무도 죽음이 두렵지 않은지, 살고 싶은지 물어본 적이 없습니다.	No one ever considers their aspirations, no one ever asks if they fear death or want to die.						0	
131	你以为罗赞那套精英至上，个体力量至上的东西，只是个说辞？	你以為羅贊那套菁英至上，個體力量至上的東西，只是個說詞？	ロザンのエリート主義と能力至上主義が、ただの見掛け倒しだとでも思っているのか？	엘리트가 최고고, 개인의 힘이 최고인 로잔의 말이 핑계라고만 생각하시나요?	Do you think the elite, supreme power Rozan holds is just fiction?						0	
132	那是她在部队里的时候就亲身向所有人展现过的事实！	那是她在部隊裡的時候就親身向所有人展現的事實！	部隊にいた頃、やつは自分の身をもってそれを体現していたのだ！	그것은 그녀가 군대에 있을 때부터 모든 사람들에게 직접 보여줬던 사실입니다!	It's a fact — an undeniable fact she personally demonstrated to everyone when she was in the Military!						0	
133	条例，口号，连同道德在内，在面对真正性命攸关的问题的时候，都只是一纸文书。	條例，口號，連同道德在內，在面對真正性命攸關的問題的時候，都只是一紙文書。	条例も、標語も、道徳すらも、命に関わる事態では意味をなさない。	조례도, 구호도, 도덕도, 진짜 목숨이 달린 문제에 직면할 때는 모두 종잇조각에 불과할 뿐입니다.	Regulations, mottos, and ethics are nothing more than words on paper when you're facing a real deadly situation.						0	
134	握在自己手里的，谁都夺不走的力量，才是前线士兵们用来支撑自己活下去的东西。	握在自己手中的，誰都奪不走的力量，才是前線士兵用來支撐自己活下去的東西。	自分が手にしている、誰にも奪われることのない力、それだけが前線で戦う兵士達の支えなのだ。	손에 쥔 누구도 빼앗을 수 없는 힘이야말로 전선 병사들의 생존 동력이 될 수 있습니다.	Those soldiers on the front line use the power in their own two hands to survive, and it's something no one can take away from them.						0	
135	分析员？罗赞？！你这臭婆娘又想做什么？！	分析員？羅贊？！你這臭婆娘又想做什麼？！	分析員？……ロザン！？このブス、今更なにしに来たのよ！	분석가? 로잔?! 네 이놈, 또 뭘 하려는 거야?!	Adjutant? Rozan!? What do you want, wench!?						0	
136	芬妮！等等——	芬妮！等等——	ファニー！待って……	페니! 잠깐만…	Fenny! Wai—						0	
137	在我出手阻止之前，闻讯赶来的芬妮已经向着罗赞连开数枪，而罗赞却轻描淡写地向后躺倒，任由自己的身体跌向高台下的深空。	在我出手阻止之前，聞訊趕來的芬妮已經向著羅贊連開數槍，而羅贊卻輕描淡寫地向後躺倒，任由自己的身體跌向高台下的深空。	私の制止もむなしく、駆けつけたファニーがロザンに向かって発砲した。すると、ロザンは表情を変えないまま後ろ向きに倒れ、そのまま高台から墜落していった。	내가 저지하기도 전에, 막 달려온 페니는 로잔을 향해 연거푸 총을 쐈고, 로잔은 뒤로 넘어져 높은 플랫폼 아래로 몸을 떨어뜨렸다.	Fenny, who had rushed over after hearing the news, had already fired at Rozan several times before I could stop her. However, Rozan simply leaned back, allowing her body to fall into the ether under the platform.						0	
138	搞什么鬼！	搞什麼鬼！	何がどうなってんのよ！	무슨 수작이야!	What the hell!?						0	
139	但片刻之后，飞行器的巨大轰鸣声就从高台下方传来——眨眼之间，她单手抓着钢索，重新出现在了我和芬妮的面前。	但片刻之後，飛行器的巨大轟鳴聲就從高台下方傳來——眨眼之間，她單手抓著鋼索，重新出現在了我和芬妮的面前。	しかし、次の瞬間には高台の下から飛行機のエンジン音が鳴り響いた。ロザンが飛行機とともに、私やファニーの前に再び姿を現したのだ。	그러나 잠시 후 플랫폼 아래쪽에서 비행기의 굉음이 들려왔고, 눈 깜짝할 사이에 그녀는 한 손으로 로프를 잡고 나와 페니의 앞에 다시 나타났다.	But only moments later, an airship roared to life beneath the platform. In the blink of an eye, she had grabbed onto the steel cable with one hand, reappearing before me and Fenny.						0	
140	喂！你这就想跑了吗？！在这里狠狠搅合了一通，然后一事无成，你不觉得屈辱吗？！	喂！你這就想跑了嗎？！在這裡狠狠亂搞了一通，然後一事無成，你不覺得屈辱嗎？！	ちょっと！そうやって逃げる気なの！？散々引っ掻き回しておいて何の成果もなく逃げ出すなんて、恥ずかしくないわけ！？	야! 너 지금 도망치는 거야?! 여기서 한바탕 난동을 부렸는데, 결국 아무것도 이루지 못했다니, 굴욕적이지도 않아?!	Hey! Now you're trying to run!? You screwed around here and came up empty-handed! Don't you have any shame!?						0	
141	芬妮大声怒喝着，但这样的激将法对罗赞无效。	芬妮大聲怒喝著，但這樣的激將法對羅贊無效。	ファニーは大声で叫んだが、ロザンにはまったく効いていないようだ。	분노한 페니는 고함을 질렀으나, 이런 도발은 로잔에게 효과가 없었다.	Fenny screamed angrily, but this did nothing to provoke Rozan.						0	
142	尽管随着飞行器的行驶，我和她之间的距离变得愈发遥远。但不知为何，她此刻的表情在我眼里看来却更加清晰。	儘管隨著飛行器的行駛，我和她之間的距離變得愈發遙遠。但不知為何，她此刻的表情在我眼裡看來卻更加清晰。	彼女の姿は飛行機とともに段々と小さくなって行ったけれど、しかしその間、彼女の表情だけはやけにはっきりと見えていた。	비록 비행기가 움직일수록 나와 그녀 사이의 거리는 점차 멀어졌지만, 왠지 모르게 내 눈에 비친 그녀의 표정은 점점 더 선명해져만 갔다.	Though the distance between us grew as the airship moved farther away, for some reason, it seemed like her expression was clearer than ever.						0	
