字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
84	她没什么情绪变化地解释完，接着忙手上的动作，我也继续组装起展柜来。	她沒什麼情緒變化地解釋完，接著忙手上的動作，我也繼續組裝起展櫃來。	彼女は淡々と返して、手元の作業に戻った。私も展示ケースの組み立てを続けた。	그녀는 아무런 감정 변화도 없이 설명을 마치고는 다시 바쁘게 손을 움직였고, 나도 계속해서 진열대를 조립하기 시작했다.	She said this without any change in emotion, continuing to keep her hands busy. I went back to putting together the display cabinet as well.						0	3.5安卡希雅好感度优化
85	虽然人手不够，但好在天气凉爽。	雖然人手不夠，但好在天氣涼爽。	人手は足りない。でも幸い、今日は涼しかった。	일손은 부족했지만 날씨가 시원해서 다행이었다.	We were short-handed, but at least the weather was cool.						0	3.5安卡希雅好感度优化
86	布置好一切后，我和安卡希雅站在已经空无一人的天台，看着我们的杰作。	佈置好一切後，我和安卡希雅站在已經空無一人的頂樓，看著我們的傑作。	すべてを整え終えたあと、私とアカシアは、人気の消えた屋上に並んで立ち、出来上がった「作品」を眺めた。	준비를 다 마친 뒤, 나와 아카시아는 이미 아무도 없는 옥상에 서서 우리의 작품을 바라보았다.	After setting everything up, Acacia and I stood on the empty rooftop, admiring the outcome of our work.						0	3.5安卡希雅好感度优化
87	谢谢你，好搭档。	謝謝你，好搭檔。	ありがとう、相棒。	고마워, 파트너.	Thank you, partner.						0	3.5安卡希雅好感度优化
88	小意思。	小Case。	大した事ない。	식은 죽 먹기지.	No big deal.						0	3.5安卡希雅好感度优化
89	我笑着呼噜了一把她的灰色短发。	我笑著摸了一把她的灰色短髮。	私は笑って、アカシアの灰色の短髪をくしゃっと撫でた。	나는 웃으며 그녀의 회색 단발머리를 쓰다듬었다.	I smiled and ruffled her short grey hair.						0	3.5安卡希雅好感度优化
90	明天，这里会迎来熙熙攘攘的人流，她们会经过“虚有之岛”的布展。	明天，這裡會迎來熙熙攘攘的人流，她們會經過「虛有之島」的展櫃。	明日になれば、ここには人が溢れる。「虚ろなる島」の展示の前を通り、足を止めるかもしれない。	내일, 이곳은 북적이는 인파를 맞이할 것이고, 그들은 '허무의 섬' 전시를 지날 것이다.	Tomorrow, this place would be packed with people passing by the "Hollow Isle" booth.						0	3.5安卡希雅好感度优化
91	也许其中会有人，也能欣赏安卡希雅所热爱的一切。	也許其中會有人，也能欣賞安卡希雅所熱愛的一切。	その中に、アカシアが愛してきたものを「いい」と思える誰かが、ひとりでもいれば――	어쩌면 그중 누군가는 아카시아가 사랑하는 모든 것을 감상할 수 있을지도 모른다.	Maybe some of them would end up loving the things Acacia loved.						0	3.5安卡希雅好感度优化
92	playername。	playername。	playername。	playername.	playername.						0	3.5安卡希雅好感度优化
93	什么事？	什麼事？	どうした？	응?	What is it?						0	3.5安卡希雅好感度优化
94	你开心吗？	你開心嗎？	……嬉しい？	기분 좋아?	Are you happy?						0	3.5安卡希雅好感度优化
95	怎么突然这么问。	怎麼突然這樣問？	急にどうしたんだ。	갑자기 그런 건 왜 물어봐?	Why do you ask?						0	3.5安卡希雅好感度优化
96	因为我看到你在笑呢。	因為我看到你在笑呢。	だって、笑ってる。	네가 웃고 있길래.	Because you're smiling.						0	3.5安卡希雅好感度优化
97	嗯，我是挺开心的，为我们的社团，也为安卡希雅开心。	嗯，我是蠻開心的，為我們的社團，也為安卡希雅開心。	ああ。嬉しいよ。サークルのことも、アカシアのことも。	응, 나 기분 엄청 좋아. 우리 동아리 덕분에, 그리고 아카시아 덕분에.	Yeah, I'm pretty happy. For the club, and for you, Acacia.						0	3.5安卡希雅好感度优化
98	为我开心？	為我開心？	私のことも？	내 덕분에 기분이 좋다고?	For me?						0	3.5安卡希雅好感度优化
99	因为这场展览，也是你向世界宣告热爱的一种方式。	因為這場展覽，也是你向世界宣告熱愛的一種方式。	この展示は、アカシアが「好き」を世界に宣言する場だ。	이 전시회는 네 사랑을 이 세상에 선언하는 방식이기도 하잖아.	Because this whole exhibition is your way of telling the world what you love.						0	3.5安卡希雅好感度优化
100	明天会有更多的人通过这场展览知道，原来在以前的时代，还有这么多精彩绝伦的作品。	明天會有更多的人透過這場展覽知道，原來在以前的時代，還有這麼多精彩絕倫的作品。	明日はここで、昔の時代にも傑作が山ほどあったってことを、もっと多くの人が知る。	내일이면 이 전시회를 통해서 예전에도 이렇게 많은 훌륭한 작품들이 있었다는 걸 더 많은 사람들이 알게 될 거야.	Tomorrow, more people will find out that back then, there were all these incredible works.						0	3.5安卡希雅好感度优化
101	也会有更多人知道我们“虚有之岛”，你的史诗拼图，又会多一块。	也會有更多人知道我們「虛有之島」，你的史詩拼圖，又會多一塊。	それに――「虚ろなる島」も広まる。アカシアの「叙事詩パズル」も、また一片埋まる。	그리고 우리 '허무의 섬'도 더 많이 알려지게 될 테고, 그럼 네 서사시 퍼즐에 또 하나의 조각이 추가되는 거지.	And more people will know about "Hollow Isle." Another piece added to your epic saga.						0	3.5安卡希雅好感度优化
102	虽然……作为社长这时候似乎不该说这种话。	雖然……作為社長這時候似乎不該說這種話。	……部長としては、こういうこと言わないほうがいいのかもしれないけど。	비록… 동아리 회장인 내가 이런 말을 하면 안 될 것 같긴 하지만.	Technically... I shouldn't be saying this as the president.						0	3.5安卡希雅好感度优化
103	不过对方是playername，你肯定能懂的。	不過對方是playername，你肯定能懂的。	相手がplayernameだから、分かるでしょ。	하지만 playername, 너라면 분명 이해할 거야.	But since it's you, playername. I know you'll get it.						0	3.5安卡希雅好感度优化
104	老实讲，其实我觉得不会有多少人对我们的展览感兴趣。	老實說，其實我覺得不會有多少人對我們的展覽感興趣。	正直……うちの展示に、そんなに人は来ないと思う。	솔직히 말하면 우리 전시회에 관심 가질 사람은 많지 않을 거야.	Honestly, I don't think many people will be interested in our exhibition.						0	3.5安卡希雅好感度优化
105	安卡希雅的这番话，将我从原先那种不切实际的期待中拉了出来。	安卡希雅的這番話，將我從原先那種不切實際的期待中拉了出來。	その言葉で、私の中にあった少し浮ついた期待が、すっと現実に引き戻された。	아카시아의 말은 나를 비현실적인 기대에서 깨어나게 했다.	Acacia's words pulled me back from my unrealistic expectations.						0	3.5安卡希雅好感度优化
106	如她所说，我懂她的意思。	如她所說，我懂她的意思。	――分かる。	그녀의 말대로, 나는 그 말의 의미를 이해할 수 있었다.	As she said it, I knew exactly what she meant.						0	3.5安卡希雅好感度优化
107	每个人都已经有了自己的世界，自己的兴趣圈。	每個人都已經有了自己的世界，自己的興趣圈。	みんなそれぞれ、自分の世界と、自分の好きなものがある。	사람들에겐 모두 이미 자신만의 세계와 자신만의 관심 분야가 있다.	Everyone already had their own world and circle of interests.						0	3.5安卡希雅好感度优化
108	如果古早的游戏动漫真的可以复兴，那也应该早就有过这方面的潮流了。	如果古早的遊戲動漫真的可以復興，那也應該早就有過這方面的潮流了。	古いゲームやアニメが本当に「復権」できるなら、きっととっくに流行が生まれている。	만약 옛날 게임과 애니메이션이 정말로 부활할 수 있다면, 이미 그런 유행이 있었을 것이다.	If old-school games and anime were really going to make a comeback, it would have happened long ago.						0	3.5安卡希雅好感度优化
109	也许会有人感兴趣，来这个古早的世界看一眼。	也許會有人感興趣，來這個古早的世界看一眼。	興味本位で覗きに来る人はいるかもしれない。	어쩌면 누군가 관심을 보이고, 옛날의 세계를 한 번 보러 올 수도 있다.	Some may be curious enough to peek into this retro world.						0	3.5安卡希雅好感度优化
110	然后，依旧回到自己原本那五光十色的世界中。	然後，依舊回到自己原本那五光十色的世界中。	でも結局は、また自分の眩しい世界へ帰っていく。	그 후에는 결국 자기가 원래 있던 화려한 세계로 돌아갈 것이다.	But then they would still go back to their own dazzling, colorful worlds.						0	3.5安卡希雅好感度优化
111	……别这么说，毕竟还有文化节这种活动存在，可见大家对于新鲜事物还是感兴趣的。	……別這麼說，畢竟還有文化節這種活動存在，可見大家對於新鮮事物還是感興趣的。	決めつけるな。文化祭なんてものが成立している時点で、みんな何かしら面白いものを探している。	… 그렇게 말하지 마, 어쨌든 문화제 같은 활동이 있다는 건 다들 새로운 것에 관심이 있다는 뜻이야.	That's not the case. We still have events like this culture festival. That means people are still interested in new stuff.						0	3.5安卡希雅好感度优化
112	你在安慰我吗？没事没事。	你在安慰我嗎？沒關係。	慰めてる？大丈夫だよ私は。	나 위로해 주는 거야? 괜찮아 괜찮아.	Are you trying to cheer me up? It's fine, actually.						0	3.5安卡希雅好感度优化
113	和你一样，我也觉得现在这样挺好的。	和你一樣，我也覺得現在這樣蠻好的。	私も……今のままで、けっこう満足してる。	너랑 마찬가지로, 나도 지금 이대로가 좋아.	I think the way things are is pretty great. Just like you do.						0	3.5安卡希雅好感度优化
114	安卡希雅深深地看了我一眼，我在她的眼神中看到了释然和喜悦。	安卡希雅深深地看了我一眼，我在她的眼神中看到了釋然和喜悅。	アカシアは私をじっと見た。その目には、肩の力が抜けたような安堵と、静かな喜びがあった。	아카시아는 나를 깊이 바라보았고, 나는 그녀의 눈빛에서 안도감과 기쁨을 읽을 수 있었다.	Acacia gave me a long look. In her eyes, I saw relief and joy.						0	3.5安卡希雅好感度优化
115	无论如何，我现在拥有的，已经不会再消失了。	無論如何，我現在擁有的，已經不會再消失了。	何があっても……いま私の中に残ったものは、もう失われない。	어쨌든 지금 내가 가진 것들이 사라지지는 않을 테니까.	No matter what, I'm not going to lose what I have now again.						0	3.5安卡希雅好感度优化
116	哪怕只是一段记忆，一种感觉。	哪怕只是一段記憶，一種感覺。	たとえそれが……ひとつの記憶でも――胸に残るぬくもりでも。	비록 단지 하나의 기억, 하나의 감정에 불과할지라도.	Even if it's just a memory or a feeling.						0	3.5安卡希雅好感度优化
117	我抬头看着暗下来的夜空，回想起社团建立以来和安卡希雅共同度过的种种。	我抬頭看著暗下來的夜空，回想起社團建立以來和安卡希雅共同度過的種種。	私は暗くなりはじめた夜空を見上げる。サークルを作ってから、アカシアと過ごしてきた時間が胸をよぎった。	고개를 들어 어두워진 하늘을 보니 동아리를 만들고 나서 아카시아와 함께 해온 일들이 떠올랐다.	Looking up at the darkening sky, I thought back on everything we'd done together since the club had been born.						0	3.5安卡希雅好感度优化
118	有playername和我一起办成这个展览，我们已经超级了不起了！	有playername和我一起辦成這個展覽，我們已經超級了不起了！	playernameと一緒に、この展示をここまで形にできて、私たち……ほんと、やったよ！	playername와(과) 내가 함께 이 전시회를 준비하다니, 우리 정말 대단하다!	Just pulling off this exhibition with you, playername... We're already super awesome!						0	3.5安卡希雅好感度优化
119	我又不由自主地笑了起来。	我又不由自主地笑了起來。	私はまた、つい笑ってしまった。	나는 또 자연스럽게 웃음이 나왔다.	I found myself smiling again.						0	3.5安卡希雅好感度优化
120	来，陪我练习一下展品解说词，你来当第一位参观人。	來，陪我練習一下展品解說詞，你來當第一位參觀人。	じゃあ、展示の解説、練習しよう。playernameが最初の見学者だね。	자, 전시품 해설 연습 좀 도와줘, 네가 첫 번째 관람객이야.	Come on, help me practice introducing the exhibits. You'll be visitor No. 1.						0	3.5安卡希雅好感度优化
121	好啊！	好啊！	いいな。	좋아!	Alright!						0	3.5安卡希雅好感度优化
122	夜幕降临，天边有星光微微闪烁。	夜幕降臨，天邊有星光微微閃爍。	夜が降りて、空の端で星が小さく瞬いた。	밤이 내려앉고, 하늘에선 별빛이 희미하게 반짝였다.	The night darkened, and the stars began to flicker.						0	3.5安卡希雅好感度优化
123	展区位于天台的最大优点，一定是抬头便能看见这般美丽的天空吧。	展區位於頂樓的最大優點，一定是抬頭便能看見這般美麗的天空吧。	この屋上に位置する展示コーナーのいちばんのいいところは、見上げればすぐ、キレイな空が見えることだろう。	전시 구역이 옥상이라는 것의 최대 장점은 아름다운 하늘을 올려다볼 수 있다는 것이다.	The best thing about the rooftop booth was definitely the beautiful sky when you looked up.						0	3.5安卡希雅好感度优化
124	摆好的展柜分列两侧，形成了一条与星空相接的隧道，仿佛通向另一个世界。	擺好的展櫃分別列於兩側，形成了一條與星空相接的隧道，彷彿通向另一個世界。	並べた展示ケースが両側に連なり、星空へと続く「通路」みたいなトンネルを作っていた。――まるで別の世界へ繋がっているみたいに。	전시 구역 양쪽으로 늘어선 진열대는 밤하늘과 이어져 또 다른 세계로 이어지는 듯한 터널이 되었다.	The display cabinets lined both sides, forming a tunnel that led straight to the starry sky, as if it were connected to another world.						0	3.5安卡希雅好感度优化
125	而此刻，安卡希雅静静地站在隧道的入口……	而此刻，安卡希雅靜靜地站在隧道的入口……	そして今、アカシアはその入口に、静かに立っている。	지금, 아카시아는 터널의 입구 앞에 조용히 서 있었다…	And in that moment, Acacia was standing quietly at the entrance of that tunnel...						0	3.5安卡希雅好感度优化
126	准备好了吗？	準備好了嗎？	……準備、できた？	준비됐어?	Ready?						0	3.5安卡希雅好感度优化
127	我朝她点了点头。	我朝她點了點頭。	彼女に向かって頷く。	난 아카시아를 보며 고개를 끄덕였다.	I gave her a nod.						0	3.5安卡希雅好感度优化
128	呼……	呼……	ふぅ……	후우…	Hah...						0	3.5安卡希雅好感度优化
129	她做了个深呼吸，似乎很认真的样子，朝我伸出手。	她做了個深呼吸，似乎很認真的樣子，朝我伸出手。	彼女は深呼吸して、とても真剣に私に手を伸ばしてくれる。	아카시아는 심호흡을 했고, 진지한 모습으로 내게 손을 내밀었다.	She took a deep breath, as though focusing herself, then reached out her hand to me.						0	3.5安卡希雅好感度优化
130	欢迎来到我的世界。	歡迎來到我的世界。	私の世界へようこそ。	아카시아 세계에 오신 것을 환영합니다!	Welcome to my world.						0	3.5安卡希雅好感度优化
131	我想我准备好了。	我想我準備好了。	準備はできたと思う。	난 브리핑을 들을 준비가 되었다.	I was ready to see it.						0	3.5安卡希雅好感度优化
132	2041年发售的《上古印章5》中的主角……	2041年發售的《上古印章5》中的主角……	2041年に発売された『ジ・エルダー・スタンプ5』の主人公……	2041년도에 발매한 <상고 시대 스탬프5> 속의 주인공은…	The main character of The Elder Seals V, released in 2041...						0	3.5安卡希雅好感度优化
133	2039年发售的《高性能女仆》中……	2039年發售的《高性能女僕》中……	2039年に発売された『高性能メイド』の……	2039년도에 발매한 <고성능 메이드> 속의…	In High Functioning Maids, released in 2039, there's a...						0	3.5安卡希雅好感度优化
134	2036年播出的《驱魔女术士》……	2036年播出的《驅魔女術士》……	2036年に放送された『エクソシズム女術士』……	2036년도에 방송된 <엑소시즘 마법사>…	Exorcist Sorceress, released in 2036, is about...						0	3.5安卡希雅好感度优化
135	2033年播出的……	2033年播出的……	2033年に放送された……	2033년도에 방송된…	This series released in 2033 is called...						0	3.5安卡希雅好感度优化
136	伴随两双脚步的行进，那一个个年份所代表的时代，离当下越来越遥远。	伴隨兩雙腳步的行進，那一個個年份所代表的時代，離當下越來越遙遠。	二人の足音に合わせて、彼女の口からこぼれる「年」がひとつ、またひとつと積み重なっていく。その数字が指す時代は、今からどんどん遠ざかっていくはずなのに。	두 사람의 발걸음과 함께, 각 연도가 대표하는 시대는 현재로부터 점점 더 멀어졌다.	As we walked, the eras represented by those dates drifted further and further away from the present.						0	3.5安卡希雅好感度优化
137	但因为是安卡希雅在解说，对我而言，一切又仿佛触手可及。	但因為是安卡希雅在解說，對我而言，一切又彷彿觸手可及。	解説しているのがアカシアだからだろう。不思議と、どれも手を伸ばせば触れられる気がする。	하지만 아카시아의 해설 덕분에, 나에게는 모든 것이 마치 손에 닿을 듯 가깝게 느껴졌다.	But with Acacia giving the introduction, everything felt within reach.						0	3.5安卡希雅好感度优化
138	我知道，我正一步一步踏入安卡希雅的世界，走到更深处。	我知道，我正一步一步踏入安卡希雅的世界，走到更深處。	私は今、一歩一歩アカシアの世界に踏み入る。もっと深いところへ。	동시에 점점 아카시아의 세계에 가까워지고 있음을 느낄 수 있었다.	I knew that step by step, I was slowly entering Acacia's world, walking deeper into it.						0	3.5安卡希雅好感度优化
139	一个充满了想象力的，安卡希雅所深爱的世界。	一個充滿了想像力的，安卡希雅所深愛的世界。	あの想像に任せた、アカシアが愛する世界に。	상상력으로 가득하고, 아카시아가 그토록 사랑하는 세계에.	A world filled with imagination. The world Acacia truly loved.						0	3.5安卡希雅好感度优化
140	天台之下，车水马龙，川流不息。	樓頂之下，車水馬龍，川流不息。	屋上の下では車が流れ、人が行き交い、街はいつも通りの顔をしている。	옥상 아래로는 오가는 사람들의 행렬이 끊이지 않았다.	Below the rooftop, traffic flowed endlessly.						0	3.5安卡希雅好感度优化
141	而天台之上，城市的一切场景似乎都已经与这里无关。	而樓頂之上，城市的一切場景似乎都已經與這裡無關。	けれど屋上の上では、その全部が、ここから切り離されてしまったみたいだった。	하지만 옥상 위에서는 도시의 모든 풍경이 이곳과는 무관한 듯했다.	But up here, it felt like the whole city had nothing to do with us anymore.						0	3.5安卡希雅好感度优化
142	眼下的生活，明天的工作，城市的节奏，甚至包括这个时代，在这一刻都离我如此遥远。	眼前的生活，明天的工作，城市的節奏，甚至包括這個時代，在這一刻都離我如此遙遠。	今の生活も、明日の仕事も、街のリズムも――この時代そのものさえ、今の私には遠い。	눈앞의 생활, 내일의 업무, 도시의 리듬, 심지어 이 시대까지도 이 순간만큼은 나에게서 멀게만 느껴졌다.	Life's routine, tomorrow's work, the pace of the city, even this era — they all felt so far away in this moment.						0	3.5安卡希雅好感度优化
143	如果真的有从异世界穿越而来的降生点，那么没有比这里再合适的地方了。	如果真的有從異世界穿越而來的降生點，那麼沒有比這裡更合適的地方了。	もし「異世界転生の降り立ち地点」なんてものがあるなら、たぶんここがいちばん似合う。	만약 정말로 이세계에서 넘어오는 환생 포인트가 있다면, 이곳보다 더 적합한 장소는 없을 것이다.	If there really was a spawn point for travelers from another world, it would have to be here.						0	3.5安卡希雅好感度优化
144	而我和安卡希雅，则是此刻一同在不同时代中穿梭的旅客。	而我和安卡希雅，則是此刻一同在不同時代中穿梭的旅客。	そして私とアカシアは、違う時代をまたいで旅をする、今夜だけの旅人だ。	그리고 나와 아카시아는 지금 이 순간 서로 다른 시대를 함께 여행하는 여행자다.	Acacia and I were like travelers drifting through different eras together.						0	3.5安卡希雅好感度优化
145	我们都说不清来处，但在此刻，却有了一处只属于我们两个人的结界。	我們都說不清來處，但在此刻，卻有了一處只屬於我們兩個人的結界。	来た場所は曖昧でも――この瞬間だけは、世界がふっと遠のいて「二人きりの領域」がある。	우리가 어디서 왔는지 분명히 말할 수는 없지만, 이 순간만큼은 우리 둘만의 결계를 갖게 되었다.	The world we came from faded away. In this moment, we had carved out a space that belonged only to the two of us.						0	3.5安卡希雅好感度优化
146	得以栖身。	得以棲身。	そこに――身を寄せていられる。	머물 곳을 얻은 것이다.	A sanctuary to rest in.						0	3.5安卡希雅好感度优化
147	一场完整的展览解说结束，天空已满是星辰。	一場完整的展覽解說結束，天空已滿是星辰。	一通りの解説が終わる頃には、空は星で満ちていた。	전시 해설이 모두 끝나자, 하늘은 이미 별들로 가득 차 있었다.	By the time she finished introducing all the exhibits, the sky was full of stars.						0	3.5安卡希雅好感度优化
148	安卡希雅两手握住天台的栏杆，整个身体向后仰，努力看着更远的天空。	安卡希雅兩手握住樓頂的欄杆，整個身體向後仰，努力看著更遠的天空。	アカシアは両手で屋上の手すりを握り、身体を反らせて、もっと遠い空を見上げる。	아카시아는 두 손으로 옥상 난간을 잡고 몸을 뒤로 젖혀 더 먼 하늘을 보려 했다.	Gripping the rooftop railings with both hands, Acacia leaned back, trying to look further into the sky.						0	3.5安卡希雅好感度优化
149	如果没有陪我办今天的展览，你今天会做些什么呢？	如果沒有陪我辦今天的展覽，你今天會做些什麼呢？	もし今日、私の展示に付き合ってなかったら。playername、何してた？	오늘 나랑 전시회를 준비하지 않았다면 넌 지금 뭘 하고 있었을까?	If you weren't helping me with the exhibition, what would you be doing today?						0	3.5安卡希雅好感度优化
150	大概会忙着工作、开会、批阅各个部门交上来的材料。如果休息的话，也许会打打游戏。	大概會忙著工作、開會、批閱各個部門交上來的材料。如果休息的話，也許會玩玩遊戲。	たぶん仕事だな。会議、資料の確認、各部門の承認作業。休めたなら、ゲームでもしていたかもしれない。	아마 일하고, 회의하고, 각 부서에서 올린 자료를 검토하고 있었겠지. 쉬는 날이었다면 게임을 했을 수도 있고.	I'd probably be buried in work, such as meetings and reviewing documents from every department. If I had a day off, I might play games.						0	3.5安卡希雅好感度优化
151	哈哈，你还真挺喜欢打游戏的嘛。	哈哈，你還真的蠻喜歡打遊戲的嘛。	ふふ。けっこうゲーム好きだね。	하하, 너 정말 게임 좋아하는구나.	Haha, didn't peg you for a hard-core gamer.						0	3.5安卡希雅好感度优化
152	以前也没有，只是在你的影响下，慢慢也觉得确实挺有意思的。	以前也沒有，只是在你的影響下，慢慢也覺得確實蠻有趣的。	昔はそこまででもなかったが、アカシアの影響だな。それに、実際やってみると面白い。	예전에는 아니었는데, 네 영향을 받아서 점점 재미있다고 느끼게 됐어.	I wasn't before. But you made me start enjoying it.						0	3.5安卡希雅好感度优化
153	我向身旁的安卡希雅看去，恰好风吹得她的衣服紧贴身体，勾勒出一片起伏。	我向身旁的安卡希雅看去，恰好風吹得她的衣服緊貼身體，勾勒出一片起伏。	隣のアカシアに目を向ける。ちょうど風が吹いて、彼女の服が身体に張りつき、細い起伏を描く。	나는 옆에 있는 아카시아를 바라봤고, 마침 불어온 바람에 그녀의 옷이 몸에 밀착되어 굴곡을 드러냈다.	I glanced at Acacia beside me. The wind pressed her clothes tightly against her body, outlining her curves.						0	3.5安卡希雅好感度优化
154	以及她整个人娇小的、有些单薄的轮廓。	以及她整個人嬌小的、有些單薄的輪廓。	小さくて、どこか頼りない輪郭まで、夜の輪郭に溶けそうだ。	그리고 그녀의 작고 다소 여린 실루엣이 보였다.	And her petite, thin silhouette.						0	3.5安卡希雅好感度优化
155	夜晚很安静，我的内心却突然萌生出某种悸动。	夜晚很安靜，我的內心卻突然萌生出某種悸動。	静かな夜なのに、胸の奥で不意に何かが跳ねる。	고요한 밤, 내 마음속에선 갑자기 어떤 두근거림이 싹텄다.	The night was quiet, but something suddenly stirred in me.						0	3.5安卡希雅好感度优化
156	换成是安卡希雅呢？如果还在你原本的时代，你这时候又会做些什么？	換成是安卡希雅呢？如果還在你原本的時代，你這時候又會做些什麼？	じゃあアカシアは？元の時代にいたら、今ごろ何をしていた。	그럼 아카시아는? 네가 원래 있던 시대였다면 지금쯤 넌 뭘 하고 있었을까?	What about you, Acacia? If you were still in your original era, what would you be doing right now?						0	3.5安卡希雅好感度优化
157	我的话……	我的話……	私なら……	나는…	Me...						0	3.5安卡希雅好感度优化
158	应该还在继续完善我的社团史诗缔造计划吧。	應該還在繼續完善我的社團史詩締造計畫吧。	サークル叙事詩・創世計画の続きをしてた、かな。	아마 내 동아리 서사 창조 계획을 보완하고 있었을 거야.	I'd probably still be perfecting my plan to forge the club's epic saga.						0	3.5安卡希雅好感度优化
159	一直没跟你说，其实创建社团是我从很早很早就想做的事情。	一直沒跟你說，其實創立社團是我從很早很早就想做的事情。	そういえば言ってなかった。サークルを作るの、ずっと前からやりたかったんだよ。	너한테 말한 적 없지만, 난 아주 오래전부터 동아리를 만들고 싶었어.	I never told you this, but I've wanted to start a club for a very, very long time.						0	3.5安卡希雅好感度优化
160	以前没有实现吗？	以前沒有實現嗎？	昔はできなかったのか。	예전에는 못했어?	You never made it happen back then?						0	3.5安卡希雅好感度优化
161	没机会，虽然那时候喜欢打游戏的人也不少，但其实和现在也没差。	沒機會，雖然那時候喜歡玩遊戲的人也不少，但其實和現在也沒差。	機会がなかった。その頃もゲーム好きはいたけど、今とあんまり変わらない。	기회가 없었어. 그때도 게임 좋아하는 사람이 적지는 않았지만 지금이랑 큰 차이는 없었거든.	Never had the chance. There were plenty of people who liked games, but honestly, it wasn't very different from now.						0	3.5安卡希雅好感度优化
162	很难交到朋友，更别说兴趣相投的好朋友。	很難交到朋友，更別說興趣相投的好朋友。	友達って、できにくい。まして趣味が合う「親友」なんて。	친구를 사귀기 어려웠지. 취향이 맞는 좋은 친구는 더더욱.	It was hard enough just to make friends, let alone find someone with shared interests.						0	3.5安卡希雅好感度优化
163	我那时候如果创建社团，连第一位社员都没有，总不能做光杆司令吧。	我那時候如果創立社團，連第一位社員都沒有，總不能做光杆司令吧。	私がサークルを作っても、最初の部員すらいない。さすがに、部長ひとりは虚しいでしょ。	그때 내가 동아리를 만들었다면 회원은 한 명도 없었을 거야, 혼자서 사령관 놀이를 할 수는 없잖아.	If I'd started a club back then, I wouldn't even have had any members. I didn't want to be the president of an empty club.						0	3.5安卡希雅好感度优化
164	没有我想象中的热闹和明朗，她所经历的以前竟是这样。	沒有我想像中的熱鬧和明朗，她所經歷的以前竟是這樣。	私が想像していた「明るい昔」じゃなかった。彼女が過ごしてきた時間は、思ったよりずっと静かだった。	그녀가 경험한 과거는 내가 상상했던 것처럼 활기차고 밝지만은 않았다.	Much to my surprise, her experience in her old life wasn't as vibrant and bright as I had imagined.						0	3.5安卡希雅好感度优化
165	不过没关系，我自己打游戏、看动画、构建我幻想里的岛屿，也挺有意思。	不過沒關係，我自己玩遊戲、看動畫、構建我幻想裡的島嶼，也蠻有趣的。	でも別にいい。一人でゲームして、アニメ見て、頭の中に島を作るのも、楽しかった。	그래도 괜찮았어. 혼자 게임하고 애니메이션 보고, 내 상상 속 섬을 구축하는 것도 꽤 재미있었거든.	But it didn't matter. I played games and watched anime by myself, creating my fantasy isle. That was pretty fun.						0	3.5安卡希雅好感度优化
166	后来染上成年病就没办法了，有时候会握不住游戏手柄，漫画书里的字也总是看不清。	後來得了成年病就沒辦法了，有時候會握不住遊戲手把，漫畫書裡的字也總是看不清。	それからティーン症候群……ゲームのコントローラー、握れない日が増えた。漫画の字も、だんだん読めなくなった。	나중에 성인병에 걸리고 나서는 방법이 없었지만. 게임패드를 제대로 잡기 어려울 때도 있었고, 만화책 속 글자도 잘 보이지 않았으니까.	Then I got Juvosis. Sometimes I couldn't even hold a controller, and the words in my manga were too blurry to read.						0	3.5安卡希雅好感度优化
167	她没有悲伤，依然是听不太出情绪的语调。	她沒有悲傷，依然是聽不太出情緒的語調。	彼女の声は淡々としていて、悲しみの色は薄い。	그녀는 슬퍼하지 않았다. 여전히 감정이 잘 드러나지 않는 말투였다.	She didn't sound sad. Her tone was as flat and unreadable as before.						0	3.5安卡希雅好感度优化
168	其实挺多事我记不清了，也不想记那么清楚。	其實很多事我記不清了，也不想記得那麼清楚。	覚えてないことも多い。覚えていたくないこともある。	사실 잘 기억나지 않은 일들이 많아. 그렇게 또렷이 기억하고 싶지도 않고.	Actually, I can't remember much of it, and don't really want to.						0	3.5安卡希雅好感度优化
169	再然后我就醒过来了，病也好了，还遇见了你。	再然後我就醒過來了，病也好了，還遇見了你。	……で、目が覚めて、病気も治った。そして、playernameにも会えた。	그러다가 깨어났고, 병도 나았고, 너를 만났어.	Then I woke up, I was cured, and met you.						0	3.5安卡希雅好感度优化
170	原来这就是你给社团取名为岛的原因，无人知晓的孤岛。	原來這就是你為社團取名為島的原因，無人知曉的孤島。	なるほど。サークル名に「島」を選んだのは、そのせいか。誰にも知られない孤島。	그래서 동아리 이름을 섬으로 지은 거구나, 아무도 모르는 외딴섬.	So that's why you named the club "Isle." It's a lonely island that no one knows about.						0	3.5安卡希雅好感度优化
171	诶？被你发现了！厉害厉害！	欸？被你發現了！厲害厲害！	え。気づいたの？すごいね。えらいえらい！	어? 들켰네! 대단한걸!	Eh? You figured it out. Impressive!						0	3.5安卡希雅好感度优化
