字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
107	眼前之人变作过去的自己。	眼前之人變作過去的自己。	目の前の人物が、過去の自分に姿を変えた。	눈앞의 사람이 과거의 나로 변했다.	The figure in front of me turned into my younger self.						0	
108	醒来吧，芬妮，他已经回来了哦。	醒來吧，芬妮，他已經回來了哦。	目を覚まして、未来のあたし。あの人が帰ってきたのよ。	일어나, 페니, 그는 이미 돌아왔어.	Wake up, Fenny. He's back.						0	
109	他已经回来了，你是指……	他已經回來了，你是指……	あの人って……	그가 돌아왔다니, 그건…	He's back? You mean...						0	
110	梦境的世界开始崩塌，回廊的尽头传来了叩门声——	夢境的世界開始崩塌，迴廊的盡頭傳來了叩門聲——	夢の世界が崩壊し始めた。廊下の突き当りから、ドアをたたく音がした——	꿈의 세계가 무너지기 시작했고, 회랑의 끝에서 문을 두드리는 소리가 들린다…	The dream world began to crumble as a knocking sound echoed from the end of the corridor...						0	
111	站在芬妮的房前，我将准备好的礼物小心藏好。	站在芬妮的房子前，我將準備好的禮物小心翼翼地藏好。	私は用意したプレゼントを懐に忍ばせて、ファニーの部屋の前まで来た。	난 페니의 방 앞에 서서 준비한 선물을 조심스럽게 숨겼다.	I stood outside Fenny's room, carefully hiding the presents I had prepared for her.						0	
112	随后，轻叩门扉。	隨後，輕叩門扉。	そして、閉ざされたドアを軽く叩いた。	이어 문을 두드렸다.	Then, I gently knocked on the door.						0	
b-1											0	
113	芬妮，我回来了。	芬妮，我回來了。	戻ったよ、ファニー。	나 돌아왔어, 페니.	Fenny, I'm back.						0	
114	语毕，门被呼啦一声拉开。	語畢，門被呼啦一聲拉開。	そう言った瞬間、ドアはすぐ内側から開かれた。	말이 끝나자 문이 벌컥 열렸다.	As soon as I spoke, the door was flung open.						0	
115	豆大的泪珠从那红肿的眼角不断涌出，向我倾诉着用言语都无法描绘的委屈。	豆大的淚珠從那紅腫的眼角不斷湧出，向我傾訴著用言語都無法描繪的委屈。	彼女の目元は赤く腫れあがっていた。今も流れ続ける涙の粒が、彼女の不満を雄弁に物語っている。	닭똥 같은 눈물이 눈가에서 쏟아지고 말로도 표현할 수 없는 억울함을 내게 표했다.	Tears welled up in her red eyes, spilling over with grievances no words could capture.						0	
b-2											0	
116	向她道歉	向她道歉	謝る	그녀에게 사과하기.	Apologize to her						0	
117	抱歉，我回来晚——	抱歉，我回來晚——	ごめん。遅くなってしまっ——	미안, 내가 늦었어…	Sorry it took so lo—						0	
118	没等我把话说完，女孩便向前倾倒，颤抖的双手支撑着身子，将脸深深地埋进了我的胸膛。	沒等我把話說完，女孩便向前傾倒，顫抖的雙手支撐著身子，將臉深深地埋進了我的胸膛。	私の言葉を聞き終わるよりも先に、彼女は私に体重を預け、そのまま顔を私の胸元に埋めた。	내 말이 끝나기도 전에 소녀는 떨리는 손으로 몸을 지탱하며 내 가슴에 얼굴을 깊숙이 파묻었다.	Before I could finish, she leaned forward, her trembling hands supporting her as she buried her face in my chest.						0	
119	将她拉入怀中	將她拉入懷中	抱きしめる	그녀를 품으로 끌어안는다.	Pull her into your arms						0	
120	已经没事，我已经回来了。	已經沒事了，我已經回來了。	もう大丈夫。無事に戻ってきたよ。	괜찮아, 내가 돌아왔잖아.	There, there, I'm back.						0	
121	笨蛋……你这个跑得比兔子还快的大笨蛋！	笨蛋……你這個跑得比兔子還快的大笨蛋！	うるさい！あんたってすぐ……いなくなっちゃうんだから！	바보야… 토끼보다 빨리 도망가는 이 멍청아.	How could you do this to me... You big dummy!						0	
122	少女似乎并没有饶过我的打算，她死死地咬住了我的前胸，任凭泪水染透衣襟，仿佛要晕过去似的抽泣。	少女似乎沒有饒過我的打算，她死死地咬住了我的前胸，任憑淚水染透衣襟，彷彿要暈過去似的抽泣。	私を許すつもりはないようだ。彼女は私の胸元にきつく噛み付きながら、涙で私の服を濡らしていた。	소녀는 내 가슴을 세게 깨물며 기절할 듯 흐느끼며 내 옷깃에 눈물을 흘렸다. 나를 전혀 놔줄 생각이 없는 것 같았다.	The girl showed no intention of letting me off the hook — she bit down on my chest, her tears soaking my shirt as she sobbed uncontrollably.						0	
123	感受着剧痛，我缓缓收拢抱紧双臂，只希望这能令她好受些……	感受著劇痛，我緩緩收攏著抱緊雙臂，只希望這能令她好受些……	その痛みを感じながらも、彼女の悲しみが少しでも和らぐことを祈って、私は彼女をぎゅっと抱きしめた。	나는 심한 아픔을 느끼며 천천히 그녀를 꼭 껴안았다. 그녀가 조금이라도 편안해지기를 바랄 뿐이다…	The pain from her bite was sharp, yet I held her tighter, hoping to comfort her...						0	
124	就这样过了很久很久，少女才重新平复了心情，并向我讲述了梦的内容。	就這樣過了很久很久，少女才重新平復了心情，並向我講述了夢的內容。	しばらくすると、ようやく落ち着いたファニーは、私に彼女の夢について話してくれた。	그렇게 한참이 지나서야 소녀는 다시 마음을 추스르고 내게 꿈의 내용을 들려주었다.	It took a long time for her to calm down. Then she told me about her dream.						0	
126	也就是说，你咬我是因为你在生梦中的我的气？	也就是說，你咬我是因為你在生夢中的我的氣？	つまり、噛み付いてきたのは、夢に現れた私に怒ってたからってこと？	그러니까 꿈속의 나한테 화나서 방금 나를 물어뜯은 거야?	So, you bit me because you were mad at me for what happened in the dream?						0	
127	怎…怎么了嘛，谁叫你一直把我晾在一边，活该大笨蛋。	怎……怎麼了嘛，誰叫你一直把我晾在一邊，活該大笨蛋。	しょ……しょうがないじゃない！ずっとあたしのことをほったらかしてた罰よ。これはあんたの自業自得なの！	그… 그래서 뭐, 누가 너더러 계속 날 내버려 두래, 바보 멍청이.	Well... it's your fault for leaving me alone — serves you right, you big dummy!						0	
128	少女坐在床头，脸哭得又红又肿，见她这副模样我也只能笑笑作罢。	少女坐在床頭，臉哭得又紅又腫，見她這副模樣我也只能笑笑作罷。	ベッドの端に座るファニーは、目元の腫れあがった顔を更に赤くさせた。彼女をこれ以上刺激しないためにも、私は笑って誤魔化すしかなかった。	침대 머리맡에 앉아 얼굴이 부은 소녀의 모습을 보고 난 웃음으로 무마할 수밖에 없었다.	She sat on the bed, her eyes red and swollen from crying. Seeing her like that, all I could do was laugh it off.						0	
129	但随后，她又慢慢挪到了我的身旁，小心翼翼地戳了戳我。	但隨後，她又慢慢挪到了我的身旁，小心翼翼地戳了我一下。	しかし彼女は、すぐにバツが悪そうに私に近づいてくると、恐る恐る私を指で小突いた。	그러더니 천천히 옆으로 다가와 조심스럽게 나를 찔렀다.	But then, she slowly moved closer, poking me gently.						0	
130	那个……对不起……咬疼你了吧。	那個……對不起……咬痛你了吧。	その……噛んだのは悪かったわ。痛かったでしょ？	그게… 미안해… 방금 널 물어버린 거 아프지?	Um... I'm sorry... did it hurt?						0	
131	没事，我身板硬着呢，就算被你咬下一大块肉都能马上恢复。	沒事，我身體好著呢，就算被你咬下一大塊肉都能馬上恢復。	大丈夫。私は頑丈だからね。君に嚙み千切られたって、すぐ回復してみせるさ。	괜찮아, 난 단단해. 너한테 제대로 물려도 금방 회복할 거야.	Don't worry about it. I'm pretty tough, you know. I'd heal right away even if you bit a chunk out of me.						0	
132	不要把本小姐说得像是真的狮子一样喂。	不要把本小姐說得像是真的獅子一樣啊。	人のことを本当のライオンみたいに言うんじゃないわよ！	이 몸을 진짜 사자처럼 비유하지 말라고.	Hey, don't make me out to be an actual lion!						0	
133	她摇了摇头，马尾忽闪忽闪地甩在我的脸上，有一股非常可爱的气味。	她搖了搖頭，馬尾忽閃忽閃地甩在我的臉上，有一股非常可愛的氣味。	彼女はぷいと顔を逸らし、その拍子に揺れたツインテールから、可愛らしい匂いが私の元まで漂ってきた。	그녀가 머리를 흔들자 포니테일이 내 얼굴을 스쳤고 귀여운 향기가 풍겨왔다.	She shook her head, her pigtails flicking playfully across my face, carrying a sweet scent.						0	
134	不知从何时起，已经渐渐喜欢上了故意调侃这个女孩的感觉。	不知從何時​​起，已經漸漸喜歡上了故意調侃女孩的感覺。	いつからだろう。彼女をからかうこの感覚を気に入ってしまったのは。	언제부터인가 일부러 이 소녀를 놀리는 데 재미를 붙인 것 같다.	At some point, I had grown quite fond of teasing her like this.						0	
135	喂，我说，这次从新恒提罗回来，你是不是又拉新女孩入队了？	喂，我說，這次從新恆提羅回來，你是不是又拉新女孩入隊了？	白状しなさい。どうせニューガントラで、また新しい子を誘ってきたんでしょ？	그나저나 이번에 뉴헨틸로에 갔다 오면서 또 새 소녀를 영입한 건 아니지?	Hey, tell me, did you recruit a new girl to the squad on this trip to New Hentiro?						0	
136	……	……	……	…	...						0	
137	哈~	哈~	……はは～ん。その顔は……図星ね！？	하~	Ha~						0	
138	这个说来话长，如果你不介意的话，我们可以稍后再聊，毕竟现在的气氛……	這個說來話長，如果你不介意的話，我們可以稍後再聊，畢竟現在的氣氛……	話すと長くなるんだ。また今度にしてくれないか？ほら、今はそういう雰囲気じゃないし……	얘기하자면 길어, 그건 나중에 얘기해, 지금 그걸 말하기엔 분위기가 좀…	Well, it's a long story... We can talk about it later if you don't mind — I wouldn't want to ruin this moment...						0	
139	果然，看来我还是把你的备注改回花心大萝卜好了！	果然，看來我還是把你的備註改回花心大蘿蔔好了！	あんたの連絡先、やっぱ「浮気野郎」に戻すわ！	아무래도 너를 다시 '바람둥이'로 저장해야겠어!	I knew it! I'm gonna change your nickname back to "Heartbreaker"!						0	
140	芬妮捏住了我的胸口肉，然后狠狠地拧了下去——	芬妮捏住了我的胸口肉，然後狠狠地擰了下去——	ファニーは指で私の胸を力いっぱい抓った。	페니는 내 가슴살을 움켜쥐고 세게 꼬집었다…	She pinched my chest and twisted hard.						0	
141	嘶——都说了这说来话长，而且这也不是我一个人的问题，主要是……	嘶——都說了這說來話長，而且這也不是我一個人的問題，主要是……	痛ッ！だから、色々あったんだよ……私の一存で決められるようなことでもないし、それに……	크윽… 말하자면 길다니까, 게다가 나 혼자만의 문제도 아니거든, 주요하게…	Oww... It's not what you think — I told you it was a long story... and it was not really up to me, actually—						0	
142	好啦好啦，不要再解释了，你是什么样的家伙，我可比谁都明白。	好啦好啦，不要再解釋了，你是什麼樣的傢伙，我可比誰都明白。	そんな言い訳は聞きたくないわ。あんたがどういうやつなのかは、あたしが一番知ってるから。	됐어됐어, 그만 설명해. 네가 어떤 놈인지 내가 모르겠냐고.	Alright, alright, you don't have to explain it. I know you too well.						0	
143	炽热的脸蛋紧贴我的胸膛，她抬手用指尖堵住了我的嘴巴。	熾熱的臉蛋緊貼著我的胸膛，她抬手用指尖堵住了我的嘴巴。	彼女は熱い頬を私の胸元に埋め、指を立てて私の口を塞いだ。	뜨거운 얼굴이 내 가슴에 닿자 그녀는 손을 들어 내 입을 막았다.	Her cheeks, hot and flushed, pressed against my chest as she placed a finger over my lips.						0	
143_1	那双红红的眼睛里又挤出了一丝委屈的泪花。	那雙紅紅的眼睛又擠出了一絲委屈的淚花。	赤く腫れあがった目元から、またもや涙がこぼれる。	그 붉디붉은 두 눈에서 또 한 가닥 억울한 눈물이 배어 나왔다.	Tears of frustration welled up in her reddened eyes.						0	
144	明明只是个笨蛋，但是却能把所有人都迷得团团转……海姆达尔，真是没有一个聪明人，对吧？	明明只是個笨蛋，但是卻能把所有人都迷得團團轉……海姆達爾，真是沒有一個聰明人，對吧？	バカのくせに、だれかれ構わずたぶらかして……あんたに惚れたらヘイムダルに入るってことは、ここってやっぱバカの集団なんじゃないかしら？	분명 멍청이인데 왜 모든 사람이 너를 감싸고 도는 거지… 헤임달에 똑똑한 사람이 진짜 없나보다, 그치?	Hmph, such a big dummy, yet everyone's head over heels for you... There's not a single smart girl in Heimdall, is there?						0	
b-2_1											0	
144_1	将她紧紧抱住——	將她緊緊抱住——	そんな彼女を力強く抱きしめた。	그녀를 꼭 안아준다…	Hold her tight						0	
144_2	不，我想大概只有我一个笨蛋，一个有着别扭名字的笨蛋。	不，我想大概只有我一個笨蛋，一個有著彆扭名字的笨蛋。	いや、バカは私一人だけでいい。変な名前を持つバカならなおさらだ。	아니, 내가 그 어색한 이름을 가진 유일한 바보일 거야.	No, I think I'm the only dummy here — a dummy with a weird name.						0	
144_3	！！	！！	！！	!!	!!!						0	
144_4	虽然很别扭，但是本小姐记下来了……playername……playername…………	雖然很彆扭，但本小姐記下來了……playername……playername…………	変な名前だけど、覚えてあげるわ……playername……playername……	어색하지만 이 몸이 기억해 두지… playername… playername…	It's weird, but I've memorized it... playername... playername...						0	
144_5	如果念叨这么别扭的名字能让你保持清醒，那就随你吧。	如果念叨這麼彆扭的名字能讓你保持清醒，那就隨你吧。	変な名前を連呼することで意識を保てるなら、好きにしてくれ。	만약 이렇게 어색한 이름을 중얼거려서 정신을 차릴 수 있다면, 마음대로 해.	If repeating this weird name keeps you awake, then by all means.						0	
144_6	……	……	…………	…	...						0	
144_7	原来，你一直都没忘记啊……	原來，你一直都沒忘記……	ずっと覚えてくれていたのね……	늘 기억하고 있었군…	You remembered all along...						0	
145	她笑了，露出了甜美且自信的微笑。	她笑了，露出了甜美且自信的微笑。	そこまで言うと、ファニーはようやくいつもの悪戯っぽい笑顔を見せてくれた。	그녀는 달콤하고 자신감 넘치는 미소를 지었다.	A sweet, confident smile lit up her face.						0	
146	芬妮，其实作为补偿，我给你带了伴手礼。	芬妮，其實作為補償，我帶了伴手禮給你。	ファニー。実は、埋め合わせとして、君にプレゼントを用意したんだ。	페니, 내가 보상 차원에서 선물을 가져왔어.	Actually, Fenny, I brought you a little something — to make it up to you.						0	
147	哦？那还真是期待，会是什么呢，快点拿出来让本小姐看看吧~	哦？那還真是期待，會是什麼呢，快點拿出來讓本小姐看看吧~	へえ？それは楽しみね。早く見せてちょうだい？	엇, 선물이 뭘지 기대되네, 이 몸이 한번 확인해봐야 겠어~	Really? What is it? Come on, show me!						0	
148	这是……口红？	這是……口紅？	これは……口紅？	이건… 립스틱?	...A lipstick?						0	
149	是用来贿赂狮王的礼物吧。	是用來賄賂獅王的禮物吧。	ライオンの王への賄賂ってところかな。	사자를 달래는 뇌물이라고 생각해 줘.	A gift to kiss up to the mighty lion queen, I'd say.						0	
150	最可笑的是……自以为是地涂上了象征着“成长”的口红，但到头来也只是……	最可笑的是……自以為是地塗上了象徵著「成長」的口紅，但到頭來也只是……	しかも滑稽なことに……良かれと思って「成長」を意味する口紅を塗っても、結局は……	가장 웃긴 것은… 스스로 '성장'을 상징한다고 여겼던 립스틱을 발랐지만, 결국에는 그저…	The irony was... I thought the lipstick would make me look mature, but all it did was...						0	
151	也只是，笨拙地画着从容自信的假面罢了。	也只是，笨拙地畫著從容自信的假面罷了。	結局は、「自信」と言う拙い仮面を描いて、被っているだけだ。	다만 그녀는 서투르게 여유롭고 자신감 있는 가면을 쓰고 있었을 뿐이다.	Put on a mask of easy assurance to hide my insecurities.						0	
152	而内心的空白，究竟该由何人来填充……	而內心的空白，究竟該由何人來填充……	心に開いた穴は、誰が埋めてくれるのだろうか……	내면의 빈틈은 도대체 누가 채워야 할지…	Who could possibly fill this void inside...?						0	
153	……	……	……	…	...						0	
154	已经……找到答案了啊。	已經……找到答案了啊。	答えは……もう目の前にあるわ。	이미… 답을 찾았다.	I think... I've found the answer.						0	
155	怎么，色号不对吗？	怎麼，色號不對嗎？	どうかした？好みの色じゃなかったとか？	왜요, 립스틱 컬러가 별로야?	What's wrong? You don't like this shade?						0	
156	不……是我最喜欢的颜色，谢谢你，分析员。	不……是我最喜歡的顏色，謝謝你，分析員。	ううん……一番気に入っている色よ。ありがとう、分析員。	아니… 내가 제일 좋아하는 색이야. 고마워, 분석가.	No... It's my favorite color. Thank you, Adjutant.						0	
157	只是我不明白，为什么是口红呢？	只是我不明白，為什麼是口紅呢？	でも、なんで口紅なの？	그냥 궁금해서 물어보는데, 왜 하필 립스틱이야?	I'm just a bit confused — why did you give me this?						0	
158	因为接下来，取决于芬妮的回答，我们有可能要出席一个相当重要的庆典。	因為接下來，取決於芬妮的回答，我們有可能要出席一個相當重要的慶典。	君の返事次第で、君とふたりで大事な式典に出ることになるからな。そこで、これを使ってほしいんだ。	왜냐하면 이제부터 페니의 대답에 따라 우리는 상당히 중요한 축제에 참석해야 할지도 모르기 때문이지.	Because, depending on your answer, Fenny, we might just have a big celebration to look our best for.						0	
159	庆典？！	慶典？！	式典！？	축제?!	A celebration!?						0	
b-3											0	
160	掏出第二个礼物	掏出第二個禮物	二つ目のプレゼントを取り出す	두 번째 선물을 꺼낸다.	Take out the other present						0	
161	……	……	……	…	...						0	
162	第一缕晨光，透过透明的玻璃，洒在少女羞红的脸上。	第一縷晨光，透過透明的玻璃，灑在少女羞紅的臉上。	朝日が窓から差し込み、ファニーの紅潮した顔を照らしていた。	첫 아침 햇살이 투명한 유리를 통해 소녀의 붉어진 얼굴에 비쳤다.	The first rays of morning light filtered through the clear glass, illuminating the girl's blushing face.						0	
163	金色的发丝被风吹动，伴随着她脸上的笑容翩翩起舞……	金色的髮絲被風吹動，伴隨著她臉上的笑容翩翩起舞……	金色の髪が風に靡く。暁光を浴びて、幸せそうな笑顔が輝き始めた。	금빛 머리카락이 바람에 흔들리며 그녀의 미소와 함께 춤을 춘다…	Her golden hair danced in the breeze, framing her radiant smile.						0	
164	那一定是我见过的，最闪耀的光景——	那一定是我見過的，最閃耀的光景——	それはきっと、私が見た中で、一番輝かしい景色に違いない。	그건 틀림없이 내가 본 가장 빛나는 광경일 것이다.	It was surely the most beautiful sight I'd ever seen...						0	
165	……	……	……	…	...						0	
166	随后，她深深地吸一口气，接过我手中的小盒子，慢慢将那心底的期许吐出。	隨後，她深深吸一口氣，接過我手中的小盒子，慢慢將那心底的期許吐出。	彼女は深く息を吸い込むと、私からその小さな箱を受け取り、ゆっくりと返事を口にした。	그러고 나서 그녀는 숨을 깊게 들이마셨고 내가 가지고 있는 작은 상자를 받아 들면서 마음속의 기대를 천천히 내뱉었다.	Taking a deep breath, she took the small box from me, and slowly voiced her dearest wish.						0	
167	playername……本小姐愿意哦。	playername……本小姐願意哦。	いいわ……playername。	playername… 같이 가줄게.	playername... Yes, I do.						0	
168	毕竟……我们早就已经是一对了吧~独一无二的一对。	畢竟…我們早就已經是一對了吧~獨一無二的一對。	だって……あたし達とっくにカップルだもの。とびっきりのね。	하긴… 우린 이미 커플이었잖아, 둘도 없는 한 쌍~	After all... we've been a couple for a while now, haven't we~? And we're one of a kind.						0	
169_1	嗯，的确如此。	嗯，的確如此。	ああ、そうだな。	그렇긴 하지	I couldn't agree more.						0	
169_2	那么接下来就……	那麼接下來就……	じゃあ……	그러면 이제…	So, what should we do next...						0	
b-5											0	
169_3	紧贴怀中朱唇	緊貼懷中朱唇	彼女に口付けする	품에 안긴 입술에 착 달라붙다	Kiss her passionately						0	
171	唔……	唔……	っ……	음…	Uhm...						0	
172	心跳声中，仅仅属于我们的时光不断流淌，就好像一条永远不会干涸的河流，一直蔓延到了很远很远的天边……	心跳聲中，僅僅屬於我們的時光不斷流淌，就好像一條永遠不會乾涸的河流，一直蔓延到了很遠很遠的天邊……	お互いの鼓動を聞きながら、私達は二人だけの時間を噛み締めた。まるで、この一瞬が永遠に続いていくかのように……	심장 박동소리 속에 우리만의 시간이 끊임없이 흘러 마치 영원히 마르지 않는 강처럼 먼 하늘 끝까지 번져가는데…	With every heartbeat, our shared moments flowed endlessly, like a river that never dries, reaching far into the distant horizon...						0	
173	啊……	啊……	ああ……	아…	Ah...						0	
174	总算……我总算是追上了那颗心脏振动的……	總算……我總算是追上了那顆心臟振動的……	やっと……私はやっと、この鼓動に……	드디어… 드디어 그 심장 떨림을 따라잡았네…	At last... our hearts...						0	
175	频率	頻率	追いついたんだ。	주파수	Beat as one.						0	
