字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
88	我不明白陶为什么会亲自跟我沟通人事调动……	我不明白τ為什麼會親自跟我溝通人事調動……	τが私の異動をわざわざ伝えに来た、その狙いはなんだ？わからない……	τ가 왜 직접 이렇게까지 와서 인사이동에 관한 일을 이야기하는지 알 수가 없었다…	I couldn't understand why τ came to personally discuss my transfer...						0	
89	但回想我进入公司以后的付出和牺牲，不知多少次将自己置于危险之中才来到今天的位置……没有什么可犹豫的，必须抓住每一个机会。	但回想我進入公司以後的付出和犧牲，不知多少次將自己置於危險之中才來到今天的位置……沒有什麼可猶豫的，必須抓住每一個機會。	……とはいえ、私はここに入ってから膨大な労力と犠牲を払い、何度も危険な橋を渡り今の地位を築いてきた。……この機会を見逃す手はないだろう。	회사에 들어와서 얼마나 많은 희생과 위험을 무릅쓰고 오늘의 위치까지 왔는지 돌이켜보면… 이건 고민할 필요 없이 반드시 잡아야 할 기회였다.	But looking back on all the effort and sacrifices I gave to the company, I realized I put myself in danger countless times to get where I was that day... There was no reason to hesitate. I had to seize the opportunity.						0	
90	我们的时间不多。	我們的時間不多。	もう時間がありません。	우리에게는 시간이 그렇게 많지 않아.	We don't have much time.						0	
b-9											0	
91	我接受。	我接受。	やりましょう。	받아들일게요.	I accept.						0	
b-10											0	
92	不过，有一个额外请求。	不過，有一個額外請求。	ただし、1つだけお願いがあります。	하지만 한 가지 부탁이 있어요.	But I have one request.						0	
93	我用指节轻轻敲了敲自己的额头。	我用指節輕輕敲了敲自己的額頭。	私は指で自分の額を軽く叩いた。	난 손가락으로 이마를 살짝 두드린다.	I lightly tapped on my forehead with my knuckles.						0	
auto_b-11											0	
b-11											0	
94	我希望能够摘除“神格神经”。	我希望能夠摘除“神格神經”。	「神格神経」を取り除きたいのですが。	'만트라 신경'을 제거해 주셨으면 좋겠어요.	I want to remove these "Theotropic Nerves."						0	
95	陶没有立刻回答，而是用她的眼睛继续凝视我。	τ沒有立刻回答，而是面無表情地凝視著我。	τは即答せず、私をじっと見つめ続けた。	τ는 바로 대답을 하지 않고 계속해서 날 바라봤다.	τ didn't respond immediately, fixing her gaze on me instead.						0	
96	合理的要求。	合理的要求。	合理的な要求です。	합리적인 요구군.	That is reasonable.						0	
97	但手术不会立刻进行，需要经历一个制定具体医疗方案的过程。	但手術不會立刻進行，需要先走一個制定具體醫療方案的流程。	ただし、手術はすぐに行えるわけではなく、具体的な医療プランを策定する必要があります。	그렇지만 수술은 바로 진행할 수 없어. 구체적인 의료 방안을 마련하는 과정이 필요하지.	But the operation can't be performed right away. It will take time to form the necessary medical plan.						0	
98	这不会影响到你的就任。	這不會影響到你的就任。	これはあなたの着任に影響しません。	그리고 이건 취임 건하고는 별개의 일이야.	This won't affect your post.						0	
