字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
73	她已经逐渐适应了海上航行，即使单脚站在船头，也不会头晕眼花了。	她已經逐漸適應了海上航行，即使單腳站在船頭，也不會頭昏眼花了。	ヴィディアはだんだんと船酔いを克服したようで、船首で片足立ちになっても酔わなくなったらしい。	항해에 점차 익숙해진 그녀는 이제 한 발로 뱃머리 위에 서 있어도 멀미하지 않았다.	She had found her sea legs at last. Not even a one-legged pose at the bow could shake her.						0	3.0主线剧情
74	我想好了！下一个计划，就是拍摄和分析员大人的海上环球航行蜜月纪录片！	我想好了！下一個計畫，就是拍攝和分析員大人的海上環球航行蜜月紀錄片！	今度の撮影計画は、分析員さんとの世界一周船旅ハネムーンドキュメンタリーにしますね！	결정했어요! 다음 계획은 분석가님과 함께하는 세계 일주 허니문 다큐멘터리를 촬영하는 거예요!	I've decided! My next project's gonna be a globe-trotting honeymoon documentary — starring us!						0	3.0主线剧情
75	你适应得未免太快了些……	你適應得未免也太快了點……	すごい適応力だな……	적응이 너무 빠른 것 같긴 하다…	Easy there, Vidya... You just got over your fear of boats.						0	3.0主线剧情
76	就这样，菲洛索亚的危机，似乎以我们的完全胜利而告终。	就這樣，菲洛索亞的危機，似乎以我們的完全勝利而告終。	こうして、フィロゾアの危機は私たちの完勝で幕を閉じようとしていた。	이렇게 필로시아의 위기는 우리의 완벽한 승리로 막을 내리는 듯했다.	And just like that, the crisis in Philossia came to a close — a clear victory, at least on the surface.						0	3.0主线剧情
77	但在我的心中，疑云却久久挥之不散。	但在我的心中，疑雲卻久久揮之不去。	しかし私にはまだひとつだけ気になることがある。	하지만 내 마음속의 의문은 쉽게 가시지 않았다.	But unsettling questions still gnawed at me.						0	3.0主线剧情
78	归根结底，埃达到底为什么执着于那些书籍？	歸根究底，埃達到底為什麼執著於那些書籍？	エッダはなぜあれほど、本に固執しているのだろうか？	그래서, 에다는 왜 그 책들에 그토록 집착했던 걸까?	Why had Edda been so obsessed with those books?						0	3.0主线剧情
79	这并不能简单地用好奇心来解释，在这一系列的事件中，它简直就像是从某个人那里得到了确切的信息。	這並不能簡單地用好奇心來解釋，在這一系列的事件中，它簡直就像是從某個人那裡得到了確切的訊息。	ただの好奇心と言われても、さすがに納得できない。この一連の事件を見れば、まるで誰かから信憑性の高い情報でも得たみたいだった。	단순 호기심이라고 할 수는 없는 문제였다. 그 사건들을 보면, 마치 누군가에게서 확실한 정보를 받은 것처럼 보였으니 말이다.	Curiosity alone didn't add up. Every step she took felt precise, purposeful — like someone following intel from a trusted source.						0	3.0主线剧情
80	除开埃达的动机外，在最后关头接入了战斗人偶中，夺取了完美人间体的系统控制权的人又是谁？	除了埃達的動機外，在最後關頭接入的戰鬥人偶中，奪取了完美人間體的系統控制權之人又是誰？	エッダの動機はさておき、最後の最後でバトルドールに接続し、完璧人間体からシステムの管理権限を取り上げた人の正体もわからないままだ。	에다의 동기 외에도, 마지막 순간에 전투 인형에 접속해서 퍼펙트 휴머노이드의 시스템 제어권을 빼앗은 사람은 누굴까?	And setting aside her motives — who was it that, in those final moments, wrested control of the androids from Edda's perfect human form?						0	3.0主线剧情
81	她称我为主管，这个称呼，明明只有我在安全部时的部下会使用。	她稱我為主管，這個稱呼，明明只有我在安全部時的部下才會使用。	私のことを「部長」と呼んでいたが、それは私が安全部にいた頃の部下しか使わない呼び方のはずだ。	그녀는 나를 관리자라고 불렀다. 분명 내가 안전부에 있을 때 부하들만 쓰던 호칭이었다.	She had called me "Chief" — a title only ever used by those who served under me, back when I led the Security Department.						0	3.0主线剧情
82	疑问驱使着我重新回到了学院中，回过神时，我已经重新站在了地下书库的大门前。	疑問驅使著我重新回到學院中，回過神時，我已經再次站在了地下書庫的大門前。	疑問に駆り立てられ、私はまた学院に戻った。気が付けば、私は地下書庫の正門前に来ていた。	의문이 나를 다시 아카데미로 이끌었고, 정신을 차려보니 나는 이미 지하 서고의 대문 앞에 서 있었다.	Those questions pulled me back. Before I knew it, I was once again standing at the entrance to the underground Archives.						0	3.0主线剧情
83	出乎意料的是，门口处站着一名熟悉的人。	出乎意料的是，門口處站著一名熟悉的人。	意外にも、そこには見覚えのある人が立っていた。	뜻밖에도 문 앞에 낯익은 사람이 서 있었다.	To my surprise, someone was already there — someone familiar.						0	3.0主线剧情
84	我记得你是……卫城学院的策展人？	我記得你是……衛城學院的策展人？	あなたは確か……アクロポリス学院のキュレーター？	당신은… 아크로폴리스 아카데미의 큐레이터죠?	You're... the Archives Director, right?						0	3.0主线剧情
85	听到我的声音，金发的女性抬起头来，“看”向了我。	聽到我的聲音，金髮的女性抬起頭來，「看」向了我。	私の声を聞くと、金髪の女性は顔をあげて、私のほうを向いた。	내 목소리를 들은 금발의 여성이 고개를 들어 나를 '바라봤다'.	At the sound of my voice, the blonde woman turned slightly — not quite facing me, but toward the sound.						0	3.0主线剧情
86	您的声音有些熟悉……抱歉，我一时想不起来了，请问您是？	您的聲音有點熟悉……抱歉，我一時想不起來了，請問您是？	その声、どこかで聞いたような……失礼ですが、どなたでしょうか？	목소리가 낯익은데… 죄송하지만 기억이 나지 않네요. 실례지만 누구신가요?	You sound familiar. Forgive me — I can't seem to place it. May I ask your name?						0	3.0主线剧情
87	我是世界树公司的分析员，playername。	我是世界樹公司的分析員，playername。	私は、ユグドラシルの分析員、playernameだ。	위그드라실의 분석가, playername입니다.	I'm the Adjutant from Yggdrasil. playername.						0	3.0主线剧情
88	是我失礼了，原来您就是拯救了学院的英雄。	是我失禮了，原來您就是拯救了學院的英雄。	ああ、学院を救ってくれたあのヒーローの方ですか。	제가 실례했네요. 당신이 바로 아카데미를 구한 영웅이시군요.	Ah, my apologies. So you are the one credited with saving the Acropolis.						0	3.0主线剧情
89	就如您所知的那样，我是学院的策展人，负责管理这座书库。	就如您所知的那樣，我是學院的策展人，負責管理這座書庫。	ご存知の通り、私はこの学院のキュレーターで、書庫の管理者も務めています。	아시다시피 저는 아카데미의 큐레이터로서, 이 서고를 관리하고 있습니다.	As you've recognized, yes — I serve as the Archives Director. It's my responsibility to oversee and preserve the institution's entire collection.						0	3.0主线剧情
90	我有些迟疑地看了看她的脸，她那蒙在眼前的布条难不成……	我有點遲疑地看了看她的臉，她那蒙在眼前的布條難道是……	私は困惑しながら彼女の顔を見た。その目を覆っている布は……もしかして……	나는 조금 망설이며 그녀의 얼굴을 바라봤다. 그녀의 눈을 가린 천은 설마…	I glanced at the blindfold she wore, unsure whether I should ask about it.						0	3.0主线剧情
91	我感觉到了您的疑惑，分析员先生。	我感覺到了您的疑惑，分析員先生。	あら、困惑しているようですね。	당신의 의문이 느껴지네요, 분석가님.	I assume you're curious about my eyes, Adjutant?						0	3.0主线剧情
92	她露出一个宽慰的微笑。	她露出一個寬慰的微笑。	彼女は優しい微笑みを浮かべた。	그녀는 안심시키는 듯한 미소를 지었다.	She offered me a soft, disarming smile.						0	3.0主线剧情
93	我的确是一名盲人，在出生时，我就没有眼球。	我的確是一名盲人，在出生時，我就沒有眼球。	お察しの通り、私は目が見えません。生まれた時から、眼がないのです。	저는 시각장애인이 맞습니다. 태어날 때부터 안구가 없었죠.	Yes — I was born blind.						0	3.0主线剧情
94	不过，这也正是我能够成为策展人的原因。	不過，這也正是我能夠成為策展人的原因。	だからこそ、私はキュレーターを任せられました。	하지만 그것이 바로 제가 큐레이터가 될 수 있었던 이유입니다.	But that very blindness is what made me the ideal choice for the Archives Director.						0	3.0主线剧情
95	按照学院的传统，历代策展人，都必须由盲人担任。	按照學院的傳統，歷代策展人，都必須由盲人擔任。	学院の規定上、キュレーターは目の見えない人でしか務まりません。	아카데미의 전통에 따르면, 역대 큐레이터는 모두 시각장애인이어야 했어요.	It is an old tradition at the Acropolis: every Archives Director must be blind.						0	3.0主线剧情
96	为什么？这不是很不方便吗？	為什麼？這不是很不方便嗎？	なぜだ？目が見えないと不便だろう。	왜죠? 그러면 너무 불편하지 않나요?	That sounds... inconvenient. Why?						0	3.0主线剧情
97	与一般的图书馆不一样，学院书库中的大多数书籍都不对外提供借阅，只有在人类文明需要的时候才会让它们重见天日。	與一般的圖書館不一樣，學院書庫中的大多數書籍都不對外提供借閱，只有在人類文明需要的時候才會讓它們重見天日。	一般的な図書館と違って、学院の書庫にある蔵書の大半は人類文明に必要とされたとき以外、貸出不可です。	일반 도서관과는 달리, 아카데미 서고의 도서는 대부분 대출이 불가하며, 인류 문명이 필요로 할 때만 빛을 보게 됩니다.	Unlike a typical library, most of the books here are not meant to be seen by the public. They are to be accessed only when humanity stands to gain from their knowledge.						0	3.0主线剧情
98	我会在书籍入库的时候记住它们的名字和摆放位置，自此之后，可能数十年，甚至上百年都不会有人再次打开它们。	我會在書籍入庫的時候記住它們的名字和擺放位置，從此之後，可能數十年，甚至上百年都不會有人再次打開它們。	本が保管されるときに一度名前と位置を記憶しますが、それから数十年、百年以上経ても読まれないことはよくあります。	저는 책이 입고될 때면 그 이름과 위치를 기억해 둬요. 그 후로 수십 년, 심지어 백 년이 지나도록 아무도 그 책을 펼치지 않을 수도 있지만요.	I memorize each title and its precise resting place when it arrives. Once cataloged, they rest in silence for decades — sometimes centuries.						0	3.0主线剧情
99	作为离这些珍贵的书籍最近的人，盲眼使得我们策展人无法了解到书中的任何内容，这样一来，禁忌的知识便不会经由策展人泄露出去。	身為離這些珍貴的書籍最近的人，盲眼使得我們策展人無法了解到書中的任何內容，這樣一來，禁忌的知識便不會經由策展人洩漏出去。	目が見えないので、貴重な本たちから最も近い場所にいる私たちは、本に書かれている禁忌に触れることも、外部に漏らすこともありません。	이 귀중한 책들과 가장 가까운 사람으로서, 우리 큐레이터들은 시각 장애로 인해 책 내용을 알 수가 없고, 금기된 지식이 큐레이터를 통해 유출되는 것을 방지해요.	As the one closest to such dangerous and valuable knowledge, it's crucial that I remain unable to access it. My blindness ensures that.						0	3.0主线剧情
100	所以，我的身上也没有安装任何辅助义体，以避免被人入侵后不慎泄密。	所以，我的身上也沒有安裝任何輔助假體，以避免被人入侵後不慎洩密。	そしてハッキング防止のため、私には補助義体がついていません。	그래서 저에게는 어떤 보조 의체도 없어요. 해킹당했을 때 실수로 기밀이 유출되는 상황을 방지하기 위해서죠.	I also carry no augmentations — no bionic eyes, no implants — to eliminate any risk of external intrusion or data leakage.						0	3.0主线剧情
b-1											0	3.0主线剧情
101	很惊人	很驚人	すごいな	놀랍군요	That's... impressive.						0	3.0主线剧情
102	很伟大	很偉大	えらいな	대단하네요	That's... admirable.						0	3.0主线剧情
103	很难理解	很難理解	理解できない	이해할 수 없네요	That's... hard to comprehend.						0	3.0主线剧情
104	您可以认为，这是菲洛索亚人对知识的敬畏。	您可以認為，這是菲洛索亞人對知識的敬畏。	フィロゾア人の知恵に対する畏敬、と思っていただければ幸いです。	필로시아인들의 지식에 대한 경외심이라고 생각하시면 돼요.	You might say... it's Philossia's way of showing reverence for knowledge.						0	3.0主线剧情
105	不过，书库里不能出现电子设备的话，那些作战人偶又是什么情况？	不過，書庫裡不能出現電子裝置的話，那些作戰人偶又是什麼狀況？	だが、デジタル製品を持ち込むことが禁止されているなら、あのバトルドールたちはなぜここにいるんだ？	하지만 서고에 전자기기가 들어갈 수 없다면, 저 전투 인형들은 어떻게 된 거죠?	Still... if electronics aren't allowed down here, how did those combat androids even function?						0	3.0主线剧情
106	它们只拥有战斗系统，一旦被激活，就只会战斗到被摧毁为止。	它們只擁有戰鬥系統，一旦被啟動，就只會戰鬥到被摧毀為止。	バトルドールたちは戦闘機能のみを持っています。活性化されると、破壊されるまで戦い続けます。	전투 시스템만 갖추고 있어서 활성화되면 파괴될 때까지 전투만 할 뿐이죠.	They operate on preloaded combat protocols. Once deployed, they fight until destroyed.						0	3.0主线剧情
107	……真是够疯狂的。	……真是有夠瘋狂。	……狂ってる。	… 정말 광적이군요.	...That's insane.						0	3.0主线剧情
108	分析员先生，您回到了这里，想必是有想要得到的知识。	分析員先生，您回到了這裡，想必是有想要得到的知識。	分析員さん。知識を求めるためにここに来たんですよね？	분석가님, 이곳에 돌아오신 걸 보니 무언가 얻고 싶은 지식이 있나 보군요.	I take it you've returned with a purpose. Is there something you wish to know?						0	3.0主线剧情
109	如果可以告诉我的话，我会尽力帮助您的。	如果可以告訴我的話，我會盡力幫助您的。	よければ教えてください。あなた様のために、全力を尽くしましょう。	말씀해 주신다면 최선을 다해 도와드리겠습니다.	If you're able to tell me, I'll do all I can to assist you.						0	3.0主线剧情
110	我想知道的事情……	我想知道的事情……	私が知りたいこと、か……	제가 알고 싶은 건…	In that case...						0	3.0主线剧情
111	除了书籍，这里会存放档案吗？	除了書籍，這裡會存放檔案嗎？	ここは本以外に、書類なども保管されているのか？	책뿐만 아니라 자료도 여기에 보관되어 있나요?	Do you store anything besides books here? Files, records...?						0	3.0主线剧情
112	如果捐赠者愿意，一些重要的档案也会被存放进来。	如果捐贈者願意，一些重要的檔案也會被存放進來。	寄贈者の意向に応じて、重要な身上調書を保管する場合もございます。	기증자의 의향에 따라 중요한 자료도 보관하고 있습니다.	Occasionally. If a donor requests it, we do archive important documents.						0	3.0主线剧情
113	那么，我想知道，这里有没有关于<orange>我</>的档案。	那麼，我想知道，這裡有沒有關於<orange>我</>的檔案。	では、<orange>私</>に関する書類はあるのだろうか。	그렇다면, <orange>저</>에 관한 자료가 여기 있는지 알고 싶어요.	Then... I'd like to know if there's a file here — on <orange>me</>.						0	3.0主线剧情
114	听了我的问题，策展人低下头沉吟了片刻。	聽了我的問題，策展人低下頭沉吟了片刻。	私が質問すると、キュレーターは顔を伏せて、少し考え込んだ。	내 질문을 듣고 큐레이터는 고개를 숙이며 잠시 생각에 잠겼다.	She bowed her head slightly, thoughtful.						0	3.0主线剧情
115	我想再确认一下，您的名字是……	我想再確認一下，您的名字是……	もう一度お名前をお伺いしても？	다시 한번 여쭤볼게요, 당신의 이름은…	Just to confirm... may I have your name?						0	3.0主线剧情
116	playername。	playername。	playernameだ。	playername.	playername.						0	3.0主线剧情
117	我明白了，我确实对这个名字有印象。	我明白了，我的確對這個名字有印象。	なるほど。確かに、聞き覚えのある名前ですね。	알겠어요. 그 이름, 기억나네요.	Understood. Yes... I believe I've heard that name before.						0	3.0主线剧情
118	请随我来吧。	請隨我來吧。	ついてきてください。	저를 따라오세요.	Please — follow me.						0	3.0主线剧情
119	跟着策展人的步伐，我再次进入了书库中。	跟著策展人的步伐，我再次進入了書庫中。	私はキュレーターの後ろについて、再び書庫に入った。	나는 큐레이터를 따라 서고에 다시 들어갔다.	I followed her once again into the depths of the Archives.						0	3.0主线剧情
120	她行走起来完全不像是个盲人，经过一个个拐角时，几乎都是准确地转过了身。	她行走起來完全不像是個盲人，經過一個個轉角時，幾乎都是準確地轉過了身。	彼女は視覚障害者とは思えないほどの足取りで歩く。角を曲がる動きも見事としか言えなかった。	그녀의 걸음걸이는 시각 장애인 같지 않았다. 모퉁이를 하나둘 지나갈 때마다 거의 정확하게 방향을 틀었다.	For someone blind, her steps were remarkably sure and graceful. At each bend in the path, she pivoted with near-perfect accuracy.						0	3.0主线剧情
121	在庞大的书库中，我们行走了近三分钟。最终，她在一排书架前停下了脚步。	在偌大的書庫中，我們行走了近三分鐘。最終，她在一排書架前停下了腳步。	私たちは広々とした書庫の中を3分ほど歩いた。そしてようやく、彼女はある本棚の前で足を止めた。	우리는 거대한 서고 안을 3분 남짓 걸었고, 마침내 그녀는 한 책장 앞에서 발걸음을 멈췄다.	We walked for nearly three minutes before she stopped before a row of shelves.						0	3.0主线剧情
122	可以麻烦您帮我取下第五层最右侧的档案袋吗？	可以麻煩您幫我取下第五層最右邊的檔案袋嗎？	5段目の一番右にある封筒を取ってください。	다섯 번째 층 맨 오른쪽에 있는 서류봉투를 꺼내주시겠어요?	Could you help me retrieve the folder on the rightmost side of the fifth shelf?						0	3.0主线剧情
123	我按照她的话语向上看去，那里果真摆放着一个档案袋。	我按照她的話語向上看去，那裡果真擺放著一個檔案袋。	彼女に言われたとおりに上を見ると、そこには確かに資料を入れた紙袋があった。	그녀가 말한 대로 위를 올려다보니 정말 서류봉투가 놓여있었다.	I glanced up — and there it was, just as she had said.						0	3.0主线剧情
124	您的记忆力真是惊人。	您的記憶力真是驚人。	素晴らしい記憶力だな。	기억력이 정말 대단하시네요.	Your memory is remarkable.						0	3.0主线剧情
125	我一边取下档案袋，一边发出了感叹。	我一邊拿下檔案袋，一邊發出了讚嘆。	紙袋を取りながら、私は感心した。	서류봉투를 꺼내면서 감탄사가 절로 나왔다.	I marveled as I lifted the folder.						0	3.0主线剧情
126	职责所在，先生。	職責所在，先生。	役目を果たしたまでです。	제가 해야 할 일인걸요, 분석가님.	It's simply part of the job, sir.						0	3.0主线剧情
127	您已经得到想要的东西了，朝左走到尽头，有一间阅览室，您可以在那里查看这份档案。之后，将档案放在那里就可以。	您已經得到想要的東西了，朝左走到盡頭，有一間閱覽室，您可以在那裡查看這份檔案。之後，將檔案放在那裡就可以。	さて、お目当てのものでしたら、ここから左の突き当りに閲覧室がございます。そこで内容を確認したあと、机に置いて自由にご退室ください。	원하시는 걸 받으셨으니, 왼쪽으로 쭉 가시면 열람실이 있어요. 거기서 자료를 확인하시고, 다 본 후에는 그곳에 두시면 됩니다.	Now that you have what you need, go left and follow the hallway to the end. You'll find a reading room there. Feel free to use it and leave the file once you're finished.						0	3.0主线剧情
128	那么，我就不打扰您了。	那麼，我就不打擾您了。	では、私はこの辺で。	그럼 이만 실례하겠습니다.	Then, I'll take my leave.						0	3.0主线剧情
129	策展人向我微微鞠了一躬。	策展人向我微微一鞠躬。	キュレーターは私に小さくお辞儀をした。	큐레이터가 나를 향해 살짝 허리를 굽혔다.	She bowed lightly before departing.						0	3.0主线剧情
130	谢谢，策展人女士。	謝謝，策展人女士。	ああ、感謝する。	감사합니다, 큐레이터님.	Thank you, ma'am.						0	3.0主线剧情
131	拿到档案袋的时候，我已经看到了封面上的签字——那是我自己的名字。	拿到檔案袋的時候，我已經看到了封面上的簽名——那是我自己的名字。	紙袋を手に取った瞬間、表に書かれたサインに気づいた。それは、私自身の名前だ。	나는 서류봉투를 받으면서 표지에 있는 서명을 봤다. 내 이름이었다.	The moment I took hold of the folder, my eyes locked on the signature scrawled across the cover — my signature.						0	3.0主线剧情
132	然而，任凭我如何绞尽脑汁，也无法回忆起关于这份档案的任何内容。	然而，任憑我怎麼絞盡腦汁，也無法回憶起這份檔案的任何內容。	しかし、いくら思い出そうとしても、中身についての記憶がない。	하지만 아무리 머리를 짜내도 이 자료에 관한 어떤 내용도 기억나지 않았다.	Yet my memory gave me nothing — no spark, no flicker, not even a hint.						0	3.0主线剧情
133	这种感觉实在令我不安，我几乎是一路小跑着，冲进了阅览室中。	這種感覺非常令我不安，我幾乎是一路小跑步著，衝進了閱覽室中。	途端に不安に襲われ、私は小走りで閲覧室に駆け込んだ。	정말 불안한 기분이었다. 나는 거의 뛰다시피 하면서 열람실로 달려갔다.	Dread curled in my chest. I broke into a hurried run, the folder clutched tight, racing into the reading room.						0	3.0主线剧情
134	里面的东西会是什么？文件、记录，抑或是信件？怀揣着复杂的情绪，我打开了文件。	裡面的東西會是什麼？文件、記錄，抑或是信件？懷抱著複雜的情緒，我打開了檔案。	中にはなにが入っているのだろうか。資料、記録、もしくは手紙？複雑な気持ちになりながら、私は紙袋を開いた。	안에는 뭐가 있을까? 문서? 기록? 아니면 편지? 나는 복잡한 감정을 안고서 그것을 열었다.	What would I find inside? Reports? Letters? Classified files? My heart tightened with every terrifying possibility as I flipped it open.						0	3.0主线剧情
135	但出现在眼前的，只是一张照片。	但出現在眼前的，只是一張照片。	中には、一枚の写真だけが入っていた。	하지만 눈앞에 나타난 건 단 한 장의 사진이었다.	But what lay inside... was a photograph.						0	3.0主线剧情
136	照片上的人，是一名笑着的少女……和我。	照片上的人，是一名笑著的少女……和我。	写真に映っているのは、笑っている少女と……私だ。	사진 속에는 웃고 있는 소녀와… 내가 있었다.	A girl with a gentle smile — standing beside me.						0	3.0主线剧情
137	而这名少女，正是在最后，控制了作战人偶的那个人。	而這名少女，正是在最後，控制了作戰人偶的那個人。	少女の顔立ちは、最後にバトルドールを止めたあの人とそっくりだ。	그리고 그 소녀는 바로 마지막에 전투 인형을 조종했던 그 사람이었다.	She was the same girl who had seized control of the combat androids.						0	3.0主线剧情
138	大量的记忆碎片出现在了我的脑中，我甚至能够回想起自己是如何购置了相机，又在自己的房间里找到了放置相机的最佳位置。	大量的記憶碎片出現在我的腦海中，我甚至能夠回想起自己是如何購置了相機，又在自己的房間裡找到了放置相機的最佳位置。	膨大な記憶の断片が私の脳内に浮かんだ。カメラを買ったときのことや、自室のベストポジションにカメラを置いたときのことまで、簡単に思い出せた。	머릿속에 수많은 기억의 파편이 스쳤다. 카메라를 샀던 순간부터, 내 방에서 카메라를 둘 만한 가장 좋은 자리를 찾아냈던 과정까지 선명하게 떠올랐다.	In that instant, memories crashed over me. I remembered buying the camera, hiding it in the perfect spot in my room...						0	3.0主线剧情
139	但一旦想到与这名少女相关的事情，我的记忆中就如同出现了一个窟窿，什么都想不起来。	但一旦想到與這名少女相關的事情，我的記憶中就像是出現了一個窟窿，什麼都想不起來。	だがこの少女についてはなにも思い出せない。まるで記憶に穴が開いたように…	하지만 이 소녀에 관한 일을 떠올리려 하면 내 기억 속에 구멍이라도 뚫린 듯 아무것도 생각나지 않았다.	Yet everything about her remained blank — a haunting void where memories should be.						0	3.0主线剧情
140	搞什么……疑问非但没有解决，反而越来越多了。	搞什麼……疑問非但沒有解決，反而越來越多了。	どういうことだ……謎は深まるばかりだな。	이게 뭐야… 의문이 해결되기는커녕 오히려 더 많아졌잖아.	Wonderful. More questions — and still no answers.						0	3.0主线剧情
141	我深吸了一口气，准备用终端将手中的照片扫描记录下来。	我深吸了一口氣，準備用終端將手中的照片掃描記錄下來。	私は深呼吸して、端末で写真をスキャンして記録しようとした。	나는 깊게 숨을 들이쉬고 손에 든 사진을 단말기로 스캔해 기록하려 했다.	I sighed and raised my terminal, steeling myself to scan the photo.						0	3.0主线剧情
142	忽然，由远及近的脚步声传进了我的耳中，我抬起头，照片上的少女此刻就站在阅览室的门外。	突然，由遠及近的腳步聲傳進了我的耳中，我抬起頭，照片上的少女此刻就站在閱覽室的門外。	すると、足音が遠くからこっちに近づいてきた。顔を上げると、写真に映っている少女が閲覧室の外に立っていた。	갑자기 멀리서부터 나에게 가까워지는 발소리가 들려왔다. 고개를 들자, 사진 속 소녀가 바로 열람실 문 앞에 서 있었다.	Then, I heard footsteps approaching. I looked up, and standing in the doorway was the girl from the photograph.						0	3.0主线剧情
143	您果然在这里。	您果然在這裡。	やっぱりここにいたんですね。	역시 여기 있었구나.	I knew I'd find you here.						0	3.0主线剧情
144	她自顾自地走了过来，在我的身边坐下。	她自顧自地走了過來，在我的身邊坐下。	彼女は遠慮なく部屋に入って、私の横に座った。	그녀는 망설임 없이 다가와 내 옆에 앉았다.	She walked over without waiting for an invitation and sat down beside me.						0	3.0主线剧情
145	你的身体……	你的身體……	その体は……	네 몸은…	You look...						0	3.0主线剧情
146	她现在看起来，与照片上别无二致。	她現在看起來，與照片上別無兩樣。	彼女は今、写真とまったく同じように見える。	지금 그녀는 사진 속 모습 그대로였다.	She looked exactly like the girl in the photo.						0	3.0主线剧情
147	嗯，我找回了我的躯体，它就保存在那些战斗人偶所在的封闭机库中。	嗯，我找回了我的軀體，它就保存在那些戰鬥人偶所在的封閉機庫中。	はい、体を取り戻しました。バトルドールたちのいた閉鎖された倉庫に保存されていました。	응, 내 몸을 되찾았어. 전투 인형들이 있던 폐쇄된 격납고에 보관되어 있었지.	Mm. I recovered my physical body — it had been kept in the sealed vault, with the rest of the combat androids.						0	3.0主线剧情
148	在此之前，我的意识接入了书库的安保系统，让我能够控制那些作战人偶。	在此之前，我的意識接入了書庫的保全系統，讓我能夠控制那些作戰人偶。	その前は、私の意識が書庫のセキュリティシステムに接続されていたので、バトルドールをコントロールしていました。	그전에는 내 의식이 서고 보안 시스템에 접속해서 전투 인형들을 조종할 수 있었어.	Before that, I linked my consciousness to the Archives' security system. That's how I gained control of them.						0	3.0主线剧情
149	我……应该是仿生人。	我……應該是仿生人。	私は……たぶん、ヒューマノイドだと思います。	나는… 아마 안드로이드일 거야.	I think... I'm a synthetic.						0	3.0主线剧情
150	她用宝石般的双眼注视着我，如果不是见过她的样貌出现在战斗人偶上的样子，我一定不会相信她是仿生人。	她用寶石般的雙眼注視著我，如果不是看過她的樣貌出現在戰鬥人偶上的樣子，我一定不會相信她是仿生人。	少女は宝石のような瞳で私を見つめていた。この目でバトルドールに現れた彼女の顔を見ていなければ、彼女がヒューマノイドだなんて、思いもしなかっただろう。	그녀가 보석 같은 눈동자로 나를 바라봤다. 그 모습이 전투 인형에 나타나지 않았더라면, 그녀가 안드로이드라는 걸 절대 믿지 못했을 것이다.	Her gemlike eyes met mine. If I hadn't seen that same face reflected in the androids, I'd never have believed she wasn't human.						0	3.0主线剧情
151	但是，名字，以及身份，我都已经想不起来了。	但是，名字，以及身分，我都已經想不起來了。	ですが名前も、立場も、もう思い出せません。	하지만, 이름도, 신분도, 전부 기억이 나지 않아.	But my name, my identity... it's all gone.						0	3.0主线剧情
152	我只记得，您的身份是“主管”，是我最信任的人。	我只記得，您的身分是「主管」，是我最信任的人。	覚えているのは、あなたは私の「部長」で、最も信頼している方、ということだけ。	네가 '관리자'라는 신분이고, 내가 가장 신뢰하는 사람이라는 것만 기억날 뿐이야.	The only thing I remember is you — my Chief. And that I trusted you more than anyone.						0	3.0主线剧情
153	哈……	哈……	はは……	하…	Heh...						0	3.0主线剧情
154	我不由得发出了一声苦笑。	我不由得發出了一聲苦笑。	私は苦笑いをこぼした。	나도 모르게 쓴웃음이 나왔다.	A rueful smile tugged at my lips.						0	3.0主线剧情
155	结果，两个记忆残缺的家伙，只能靠过去的一张照片玩猜谜游戏吗？	結果，兩個記憶殘缺的傢伙，只能靠過去的一張照片玩猜謎遊戲嗎？	記憶を欠落しているふたりが、昔の写真一枚を使って探偵ゲーム、か。	결국, 기억이 조각난 두 사람이 과거의 사진 한 장으로 수수께끼 놀이나 할 수 있을 뿐인 걸까?	So this was what it'd come to — two memory-wiped strangers playing a guessing game with a snapshot.						0	3.0主线剧情
156	我的目光重新回到了手中的照片上，而就在这时，少女忽然凑近了些，伸出手开始替我按揉起太阳穴。	我的目光重新回到了手中的照片上，而就在這時，少女忽然靠近了些，伸出手開始替我揉起太陽穴。	私は再び写真を見つめた。すると、少女が近づいてきて、私のこめかみをマッサージしだした。	나는 다시 손에 든 사진을 바라봤다. 바로 그때, 소녀가 갑자기 가까이 다가오더니 손을 뻗어 내 관자놀이를 마사지하기 시작했다.	I glanced back at the picture. That's when she leaned in and gently placed her fingers at my temples.						0	3.0主线剧情
157	我好像记得，您很喜欢这样。	我好像記得，您很喜歡這樣。	確か、こうすると嬉しいんですね？	네가 이걸 좋아했던 것 같아.	I remember... you used to like this.						0	3.0主线剧情
158	……	……	……	…	...						0	3.0主线剧情
159	我沉默地感受着她的动作，她按摩的力度和指尖的温暖都让我感到无比熟悉。	我沉默地感受著她的動作，她按摩的力度和指尖的溫暖都讓我感到無比熟悉。	私は静かに彼女の指を感じた。マッサージの感触も指先の暖かさも懐かしい。	나는 말없이 그녀의 움직임을 느꼈다. 그녀의 마사지 강도와 손끝의 온기가 무척 익숙했다.	The warmth of her touch. The gentle pressure. It was achingly familiar.						0	3.0主线剧情
160	我现在很确定，我们之前一定认识。	我現在很確定，我們之前一定認識。	私たちは間違いなく、どこかで会ったようだ。	이젠 확실해. 우린 분명 전부터 아는 사이였을 거야.	I'm sure of it now. We've met before.						0	3.0主线剧情
