字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
85	嗯，伊切尔就是这个意思……呜~分析员的身上，好舒服！	嗯，伊切爾就是這個意思……嗚~分析員的身上，好舒服！	うん、それが言いたかった……おぉー！分析員、良い座り心地だぞ！	맞아! 마침 그 말을 하려고 했어…! 헤헤~ 분석가 몸은 너무 포근해~	Mm-hmm, that's what I meant... Mmm~ You're so warm and cozy, Adjutant~						0	2.8预告剧情
86	？？？？	？？？？	……？？？	????	!?!?!?						0	2.8预告剧情
87	芙提雅这时才反应过来发生了什么，慌张解开安全带跳下座位。	芙提雅這時才反應過來發生了什麼，慌張解開安全帶跳下座位。	フリティアは慌てて締めたばかりのシートベルトを外して腰を上げた。	그제야 상황을 깨달은 프티야는 급하게 안전벨트를 풀고 자리에서 벌떡 일어났다.	It wasn't until that moment that Fritia fully processed what had just happened. Then, in a flurry of movement, she fumbled with her seatbelt before jumping to her feet.						0	2.8预告剧情
88	可恶……伊切尔你又偷跑……不过……你先等等……！	可惡……伊切爾你又偷跑……不過……你先等等……！	このぉ、ズルっ子……！だが、今回は……！	이첼! 잠깐만! 너 또 몰래 치고 들어간 거지?!	That's not fair! Eatchel, you sneaky little... But... wait a second!						0	2.8预告剧情
89	根据飞行器安全条例第三十二条，一个座位只能坐一个人，这不安全。	根據飛行器安全條例第三十二條，一個座位只能坐一個人，這不安全。	飛行機安全条例第３２条により、安全運航のために、一つの席につき座れるのは１人まで。	비행기 안전 규칙 제32조에 따르면, 한 좌석에 두 명이 앉는 건 안전하지 않아!	According to Flight Safety Regulation No. 32, only one person is allowed per seat! This is not safe!						0	2.8预告剧情
90	所以，所以……	所以，所以……	だから、だから……	그러니까, 그러니까…	Um, so—						0	2.8预告剧情
91	哼！伊切尔听不懂！	哼！伊切爾聽不懂！	フン！イチェル、わかんない！	흥! 이첼은 그런 거 몰라!	Hmph! I don't know what you're talking about!						0	2.8预告剧情
92	……不要用这么自信的语气说自己听不懂啦！	……不要用這麼自信的語氣說自己聽不懂！	……自信満々に「わかんない」って言わないの！	… 그러니까 그렇게 당당하게 좀 말하지 마!	...You sound way too confident for that line!						0	2.8预告剧情
93	反正……这很不安全，你，你得先下来。	反正……這樣很不安全，你，你得先下來。	とにかく……危ないから、お、降りてよ。	아무튼… 이건 안전하지 않아. 그러니까, 그러니까 일단 내려와.	Anyway... this is dangerous! Y—You need to get down!						0	2.8预告剧情
94	没关系，分析员会保护伊切尔！	沒關係，分析員會保護伊切爾！	分析員が守ってくれるから大丈夫だ！	괜찮아! 분석가가 이첼을 지켜줄 테니까!	It's fine! The Adjutant will protect me!						0	2.8预告剧情
95	分析员，对吗？	分析員，對嗎？	そうだろ、分析員？	분석가, 맞지?	Right, Adjutant?						0	2.8预告剧情
96	咳，对……对的！	咳，對……對的！	え、まあな……	크흠, 어… 그, 그렇지!	Ahem... Mm... Yeah, I will.						0	2.8预告剧情
97	太久没有和我出任务，我能够理解伊切尔对我的依赖。	太久沒有和我出任務，我能夠理解伊切爾對我的依賴。	私と任務に出るのが久しぶりだったためか、今日のイチェルは普段よりも増して私に懐いている。	오랜만에 함께 임무를 나가는 거라 그런지, 이첼이 내게 더 의지하는 것 같았다.	It had been a while since Eatchel got to go on a mission with me. I understood why she was acting this clingy.						0	2.8预告剧情
98	我一边安抚伊切尔，一边哄着跑过来抱住我手臂不放的芙提雅，又有些担忧地看向薇蒂雅。	我一邊安撫伊切爾，一邊哄著跑過來抱住我手臂不放的芙提雅，又有些擔憂地看向薇蒂雅。	そうやってイチェルをなだめたり、腕にしがみついたフリティアをあやしたりしながら、私はヴィディアのほうを見た。	나는 그녀를 진정시키면서, 팔을 꼭 끌어안고 놓아주지 않는 프티야를 달래는 한편, 슬쩍 비디야의 반응을 살폈다.	I held Eatchel close while also trying to calm Fritia, who had latched onto my arm in protest. Then, out of concern, my eyes drifted to Vidya.						0	2.8预告剧情
99	伊切尔和芙提雅“争斗”之时，在我左手边的薇蒂雅倒是一直老老实实的，任由两人争抢座位，她的脸上只有微笑。	伊切爾和芙提雅「爭鬥」之時，在我左手邊的薇蒂雅倒是一直老老實實的，任由兩人爭搶座位，她的臉上只有微笑。	イチェルとフリティアが席をめぐって諍いをしている間、左の席に座っているヴィディアはずっとおとなしく、微笑みながらそれを眺めていた。	이첼과 프티야가 자리싸움을 벌이는 동안, 내 왼편에 앉은 비디야는 그저 조용히 미소를 지은 채 그 광경을 지켜보고 있을 뿐이었다.	While the other two were locked in their heated battle over seating arrangements, Vidya had remained unusually quiet beside me the entire time. She was just sitting there, smiling.						0	2.8预告剧情
100	……此外还带着一些诡异的红晕。	……此外還帶著一些詭異的紅暈。	……なぜか、顔に怪しげな赤みを差している。	… 그런데, 얼굴이 살짝 붉어진 것 같았다.	...Though, curiously, her cheeks had taken on a slight, suspicious flush.						0	2.8预告剧情
101	薇蒂雅，你没事吧？	薇蒂雅，你沒事吧？	ヴィディア、どうかした？	비디야, 괜찮아?	Vidya, you okay?						0	2.8预告剧情
102	啊……没有，完全没有！分析员……为什么突然这么问？	啊……沒有，完全沒有！分析員……為什麼突然這麼問？	……あ、いえ、何でもありません！分析員さん、どうして急にそんなことを？	아… 아무 문제 없어요! 갑자기 왜 그러시죠?	Ah... yes! I'm totally fine! Why do you ask, Adjutant?						0	2.8预告剧情
103	因为你好像一直在发呆。	因為你好像一直在發呆。	ずっとぼーっとしてるみたいだから。	네가 계속 멍하니 있는 것 같길래.	Because you've been spacing out this whole time.						0	2.8预告剧情
104	发，发呆……那，那个是……	發，發呆……那，那個是……	ぼ、ぼーっとして……そ、それは……	멍, 멍하다니… 그, 그건…	S—Spacing out? Well, that's... um...						0	2.8预告剧情
105	我，我绝对没有在畅想我和分析员新婚旅行的悠闲时光。	我，我絕對沒有在暢想我和分析員新婚旅行的悠閒時光。	だ、断じて、分析員さんとのハネムーンとか妄想してたわけではありませんから。	저, 저는 절대로 분석가님하고 신혼여행을 떠나는 상상을 하고 있지 않았어요.	I... I definitely wasn't picturing us on a peaceful honeymoon getaway.						0	2.8预告剧情
106	薇蒂雅说着情不自禁捧住了自己已经浮现红晕的脸颊，露出一副扭扭捏捏的模样。	薇蒂雅說著情不自禁捧住了自己已經浮現紅暈的臉頰，露出一副扭扭捏捏的模樣。	言いながらヴィディアはうっとりと赤く染まった頬を両手で包み込んだ。	비디야는 얼굴을 붉히며 볼을 감싸 쥐더니, 부끄러운 듯 슬며시 몸을 움츠렸다.	Vidya clutched her face with a coy smile, the blush on her cheeks deepening.						0	2.8预告剧情
107	……原来如此！	……原來如此！	……なるほどな。	… 아, 그런 거구나.	...Ah. So that's what was going on.						0	2.8预告剧情
108	而看到薇蒂雅这副“不打自招”的模样，芙提雅和伊切尔的目光也都瞪了过去。	而看到薇蒂雅這副「不打自招」的模樣，芙提雅和伊切爾的目光也都瞪了過去。	まったくごまかせていないヴィディアを、フリティアとイチェルはじっと睨む。	그제야 상황을 파악한 프티야와 이첼도 순식간에 시선을 돌려 비디야를 노려봤다.	Vidya's reaction was practically a confession. Both Fritia and Eatchel immediately turned to stare at her.						0	2.8预告剧情
109	咳……我都说了我没在想。	咳……我都說了我沒在想。	こほん、だから、決して妄想とかでは……	아… 그러니까, 아무것도 아니라니까요!	Ahem... I said I wasn't thinking about that.						0	2.8预告剧情
110	薇蒂雅略显心虚地低下头，用放在膝盖上的书挡住脸。	薇蒂雅略顯心虛地低下頭，用放在膝蓋上的書擋住臉。	語尾をゴニョゴニョとごまかして後ろめたそうに俯き、ヴィディアは膝の上に広げていた本を持ち上げて顔を隠した。	비디야는 살짝 당황한 듯 고개를 푹 숙이더니, 무릎 위에 놓여 있던 책으로 얼굴을 가렸다.	Vidya awkwardly ducked her head, lifting the book in her lap as a makeshift shield.						0	2.8预告剧情
111	我看着她拿起的书却是有些意外。	我看著她拿起的書卻是有些意外。	ふとその本の表紙に大々的に書かれた文字が目に入った。	그 순간, 난 그녀가 들고 있는 책 제목을 보고 깜짝 놀랐다.	I raised an eyebrow when I saw the cover.						0	2.8预告剧情
112	《不能直说的真相》……嗯？这是推理小说？	《不能直說的真相》……嗯？這是推理小說？	『口にしてはいけない真相』……？それって、ミステリー小説なのか？	<말할 수 없는 진실>…? 이거 추리 소설이야?	"The Unspoken Truth"...? A mystery novel?						0	2.8预告剧情
113	是的。	是的。	ええっ！	맞아요.	Yes.						0	2.8预告剧情
114	你怎么突然对推理小说感兴趣了。	你怎麼突然對推理小說有興趣了。	どうして急にミステリー小説なんかを……？	언제부터 추리 소설에 관심이 있었어?	You're into mystery novels now?						0	2.8预告剧情
115	嘿嘿，这个嘛……	嘿嘿，這個嘛……	えへへ、それは……	헤헤, 그게…	Hehe, well...						0	2.8预告剧情
116	薇蒂雅推了推鼻梁上的眼镜，眼镜反射着犀利的光芒。	薇蒂雅推了推鼻樑上的眼鏡，眼鏡反射著犀利的光芒。	ヴィディアはメガネを怪しく光らせる。	비디야는 코끝에 걸친 안경을 살짝 밀어 올렸다. 반짝이는 렌즈 너머로, 날카로운 빛이 스쳐 지나갔다.	She adjusted her glasses, a sharp glint flashing across the lenses.						0	2.8预告剧情
117	因为还没有尝试过这一类电影的相关创作，所以想要挑战下。	因為還沒嘗試過這一類電影的相關創作，所以想要挑戰下。	ミステリー映画の制作にいつか挑戦してみようと思いまして。今までまったく縁のなかったジャンルですので、	아직 이런 장르의 영화 창작은 해본 적이 없어서, 한 번 도전해 보고 싶었어요.	It's for my films. I've never worked in this genre before, so I figured I'd step outside my comfort zone for once.						0	2.8预告剧情
118	最近正在努力取材中。当然了，比起取材，分析员更加重要，暂时就只能看看推理小说了。	最近正在努力取材中。當然了，比起取材，分析員更重要，暫時就只能看看推理小說了。	最近は取材をして知識をたくさん取り込んでいるんです。もちろん、取材より分析員さんの方が大事ですから、しばらくはミステリー小説を読むことにしたんです。	그래서 요즘 자료 조사를 열심히 하는 중이에요. 물론, 조사보다 분석가님이 더 중요하니까~ 당장은 추리 소설을 읽는 걸로 만족해야죠.	I've been researching a ton lately. But of course, you're far more important than any plan I've got in mind — so mystery novels will have to do while we're on this mission.						0	2.8预告剧情
119	取材？	取材？	取材？	자료 조사?	Research?						0	2.8预告剧情
120	嗯！我这段时间一直在翻阅现实的案件卷宗，学习相关调查流程。说起来~看了这么多案子，我都觉得自己快能成为名侦探了。	嗯！我這段時間一直在翻閱現實的案件卷宗，學習相關調查流程。說起來~看了這麼多案子，我都覺得自己快能成為名偵探了。	はい！実際に起きた事件の裁判記録を調べたり、捜査報告書を勉強したり！もうかなり読み漁ってきたので、なんだか少し名探偵になった気分です。	네! 최근에 실제 사건 기록을 살펴보면서 수사 절차 같은 걸 공부하고 있거든요. 이렇게 공부하다 보니까… 저도 슬슬 명탐정이 될 것 같은 기분이 들어요!	Mhm! I've been poring over real case files, studying actual investigative procedures. At this point, I think I could solve a pretty complicated case myself!						0	2.8预告剧情
121	如果真碰上什么需要调查的案件，说不定我还真能大显身手。	如果真碰上什麼需要調查的案件，說不定我還真能大展身手。	本当に何か事件が起きたら、私が大活躍しちゃうかもしれませんよ。	정말로 수사가 필요한 사건이 생긴다면, 제가 제대로 활약할 수 있을지도 모르죠?	If we do run into a mystery, I just might get my chance to prove it!						0	2.8预告剧情
122	哼哼哼，很可惜，那种事情，应该是不可能的。	哼哼哼，很可惜，那種事情，應該是不可能的。	ふふふ、残念だけど、そんなことは起きないと思うよ。	흠… 하지만 아쉽게도, 그런 일은 절대 안 생길걸?	Hm-hmm~ Sorry to burst your bubble, but that's not likely.						0	2.8预告剧情
123	这，这是为什么？	這，這是為什麼？	え……どうしてですか？	그, 그게 무슨 말이죠?	Huh? Why not?						0	2.8预告剧情
124	先说好哦，芙提雅老师不是质疑你的能力，只是觉得咱们应该碰不到案件啦。本来现实里我们就碰不到什么正经案件，到了卫城学院薇蒂雅你就更别想啦。	先說好哦，芙提雅老師不是質疑你的能力，只是覺得我們應該碰不到案件啦。本來現實裡我們就碰不到什麼正經案件，到了衛城學院薇蒂雅你就更別想啦。	ヴィディアの推理の腕を信じないわけじゃないからね？でも事件なんて、そうそう起きないから事件なわけだし。アクロポリス学院ならなおさら起きないと思うよ。	미리 말해두지만, 프티야 선생님이 네 실력을 의심하는 건 아니야. 그냥 우리가 그런 사건을 겪을 일이 없다는 뜻이지! 원래 우리 주변에는 제대로 된 사건 같은 게 거의 없었잖아? 그리고 우리가 가는 곳이 '아크로폴리스 아카데미'라는 걸 감안하면, 그런 일은 더더욱 없을걸!	Don't get me wrong, I'm not doubting your skills — but we hardly ever stumble on mysteries as it is. And at the Acropolis, there shouldn't be any unsolved crimes lying around either.						0	2.8预告剧情
125	她说着，不由自主挺了挺自己骄傲的小胸膛。	她說著，不由自主挺了挺自己驕傲的小胸膛。	ない胸を誇らしげに張るフリティア。	그녀는 자신만만한 표정으로 가슴을 쭉 내밀었다.	She spoke with pride, even puffing out her chest a little.						0	2.8预告剧情
126	卫城学院不是法外之地，才不会随便发生案件。	衛城學院不是法外之地，才不會隨便發生案件。	学院は無法地帯じゃないんだから、簡単に事件が起こったりしないの。	아크로폴리스 아카데미는 법치 구역이야. 사건 같은 건 함부로 일어나지 않지.	After all, the Academica Acropolis isn't some lawless wasteland. It's a respected sanctuary of knowledge.						0	2.8预告剧情
127	说得也是呐，毕竟我们不是推理小说里那样以推理作为底层逻辑的世界。	說得也是吶，畢竟我們不是推理小說裡那樣以推理作為底層邏輯的世界。	そうですね。現実世界は小説みたいに、推理で全てを解決できるわけじゃないですしね……	맞는 말이네요. 애초에 저희가 사는 세상은 무조건 사건이 터지는 추리 소설 같은 곳이 아니니까.	Hmm... true. Unlike in mystery novels, our world doesn't run on deduction as its fundamental logic.						0	2.8预告剧情
128	没错，我们的世界是用科学作为底层逻辑的！	沒錯，我們的世界是用科學當作底層邏輯的！	そう！世界は、科学の上に成り立ってるんだから！	맞아! 우리의 세상은 '과학'을 전제로 하고 있지.	Exactly! Our world runs on science!						0	2.8预告剧情
129	少女们三言两语间，飞行器的舱门已经关闭，前置准备完成后，飞行器开始进入起飞轨道。	少女們三言兩語間，飛行器的艙門已經關閉，前置準備完成後，飛行器開始進入起飛軌道。	たわいない話に花を咲かせていると、いつの間にハッチが閉まって飛行機は滑走路に入った。	그렇게 말이 오가는 사이, 비행기의 문이 닫히고, 이륙 준비가 끝났다.	As the girls chatted, the aircraft's hatch sealed shut. With the pre-flight checks complete, the engines hummed to life, and we began taxiing into takeoff position.						0	2.8预告剧情
130	我帮着芙提雅系好安全带，又抱紧伊切尔，和她一起系上安全带。准备出发之际，在我的脑中，逐渐有其他纷杂的信息浮现。	我幫忙芙提雅繫好安全帶，又抱緊伊切爾，和她一起繫上安全帶。準備出發之際，在我的腦中，逐漸有其他紛雜的訊息浮現。	フリティアにシートベルトの差し込み口を渡して、私は自分のシートベルトをイチェルのお腹の上を通して締めた。離陸に備えて座り直すと、ふと頭にいくつかの言葉が浮かんできた。	나는 프티야의 안전벨트를 도와 매어주고, 이첼을 품에 안은 채 함께 벨트를 착용했다. 이륙 직전, 머릿속에는 점점 복잡한 생각들이 떠오르기 시작했다.	I helped Fritia buckle up, then held Eatchel close in my arms as I strapped us both in. Just as we were about to set off, stray thoughts flickered through my mind.						0	2.8预告剧情
131	海上平台……埃达……卫城学院……树……	海上平台……埃達……衛城學院……樹……	海上基地、エッダ、アクロポリス学院、デンドロン……	해상 기지… 에다… 아크로폴리스 아카데미… 그리고, 나무……	Charon Sea Base... Edda... the Academica Acropolis... the Tree...						0	2.8预告剧情
132	下一刻，突如其来的推背和超重感打断了我的思绪。在一阵短暂的嗡鸣后，飞行器升上了天空。	下一刻，突如其來的推背和超重感打斷了我的思緒。在一陣短暫的嗡鳴後，飛行器升上了天空。	――唐突な浮遊感に現実へ引き戻されると、エンジンの発したごう音とともに飛行機は地面から離れていった。	그 순간, 갑작스러운 가속감과 중력의 변화가 내 모든 생각을 끊어버렸다. 그리고 짧은 진동음과 함께, 비행기가 서서히 하늘로 떠올랐다.	Then a sudden jolt and the crushing force of acceleration snapped me back to reality. With a mechanical whir, the aircraft lifted off, ascending into the sky.						0	2.8预告剧情
133	等到飞行器的上升平稳后，我缓缓闭上了眼睛，打算趁这个机会深度睡眠来补充精力。	等到飛行器的上昇平穩後，我緩緩閉上了眼睛，打算趁這個機會深度睡眠來補充精力。	ほどなくして飛行機が水平飛行に入ると、着陸後の任務に備えて私は少し仮眠を取ることにした――	비행기가 안정되고, 나는 천천히 눈을 붙였다. 피로를 풀고자 잠을 청하려 했다.	Once we reached cruising altitude, I let my eyes drift shut, hoping to use the quiet to catch up on some sleep.						0	2.8预告剧情
134	然而我刚闭上眼睛，我就感觉到伊切尔转过身来，整个人压在我脸上后，又在我的脖颈后垫上了一只脖枕。	然而我剛閉上眼睛，我就感覺到伊切爾轉過身來，整個人壓在我臉上後，又在我的脖頸後墊上了一隻脖枕。	目を閉じた途端、唐突にイチェルの身体が自分の顔にぴっちりと密着した。早くも寝返りを打ったかと思ったら、次は首のにネックピローを付けてくれた。	그런데 눈을 붙이자마자, 이첼이 몸을 돌려 내 얼굴에 눌어붙었다. 그러더니 내 목뒤에 부드러운 목베개를 받쳐 주었다.	But just as I closed my eyes, Eatchel stirred in my arms, pressing her full weight against me — then tucked a neck pillow around my neck.						0	2.8预告剧情
135	分析员，用这个！很舒服！伊切尔用过的！	分析員，用這個！很舒服！伊切爾用過的！	分析員、どうだ！気持ちいいだろ！イチェルが使ってみたんだぞ！	분석가! 이것 좀 써봐! 완전 편해! 이첼이 아끼는 베개야!	Here, Adjutant! It's reeeally comfy! I've tested it myself!						0	2.8预告剧情
136	顺便戴上这个，安稳休息下吧。	順便戴上這個，安穩休息下吧。	仮眠を取るのでしたら、これをつけてみませんか。	이것 좀 쓰고 계세요. 푹 쉬어야 하니까.	And here — put this on. You'll sleep better that way.						0	2.8预告剧情
137	薇蒂雅带着淡淡幽香的小手温柔地替我戴上眼罩。	薇蒂雅帶著淡淡幽香的小手溫柔地替我戴上眼罩。	ほのかな香りを帯びるヴィディアの手が、そっとアイマスクをつけてくれた。	비디야는 부드럽게 다가오더니, 은은한 향기와 함께 내 눈을 덮었다.	Vidya's hands — lightly scented with a faint, soothing fragrance — slipped a sleep mask over my eyes.						0	2.8预告剧情
138	可恶……你们都安排好了，芙提雅老师还能做什么？？	可惡……你們都安排好了，芙提雅老師還能做什麼？？	ハァ……みんな用意周到だね。これじゃ私にできること何もないじゃない。	치, 치사해… 너희들이 이렇게 다하면, 나더러 뭐 하라고?!	Gah... Why do you two have all of this ready? What else can I do for the Adjutant?						0	2.8预告剧情
139	芙提雅可以给分析员讲课。	芙提雅可以跟分析員講課。	フリティアは分析員に講義をしたらいいぞ。	프티야 선생님이 분석가한테 강의를 해주면 되지!	You can give the Adjutant a lecture, Fritia.						0	2.8预告剧情
140	伊切尔每次听芙提雅讲课，都能很快睡着~呼呼的~一下子！	伊切爾每次聽芙提雅講課，都能很快睡著~呼呼的~一下子！	ボクはフリティアの講義を聞くと、いつもすぐ眠っちゃうんだ！ぐうぐう～って！	이첼은 프티야 선생님의 수업을 들으면 잠이 잘 오거든~ 쿨쿨~ 순식간에 잠들 수 있어!	Whenever I hear one of your lectures, I fall asleep suuuper fast! Just — poof! Out like a light~						0	2.8预告剧情
141	干，干什么！分析员才不会因为这些简单的知识睡着的。	幹，幹什麼！分析員才不會因為這些簡單的知識而睡著的。	な、なによ！分析員はそんな簡単な知識で眠くなるわけないでしょ。	뭐, 뭐라는 거야! 분석가는 그런 기본적인 내용을 들으면서 졸지 않거든!	Nuh-uh! The Adjutant wouldn't just doze off from basic knowledge.						0	2.8预告剧情
142	那就让我来吧，我可以给分析员提供ASMR服务。	那就讓我來吧，我可以給分析員ASMR服務。	それじゃあ、私に任せてください。分析員さん、ＡＳＭＲをしてあげますね。	그럼 제가 분석가님한테 ASMR을 시도해 볼게요!	Then maybe I should help him relax instead. How about some ASMR, Adjutant?						0	2.8预告剧情
143	爱死爱慕啊是什么？	愛死愛慕啊是什麼？	えーえすえむあーるってなに？	A? ASMR이 뭐지?	What's that?						0	2.8预告剧情
144	就像是这样，呼……	就像是這樣，呼……	こんなふうに、フゥウ……	이렇게 하는 거예요. 후우…	Something like this... Haaaahhh~						0	2.8预告剧情
145	戴上眼罩的我感觉到温暖湿润的气流接近我的耳朵，但马上被打断了。	戴上眼罩的我感覺到溫暖濕潤的氣流接近我的耳朵，但我馬上被打斷了。	耳をくすぐる熱く湿った息はすぐに途絶えた。	눈을 가린 내 귓가에 따뜻하고 촉촉한 숨결이 스쳤다. 하지만 그녀의 숨결은 오래가지 못했다.	As I wore the sleep mask, I suddenly felt a warm breath tickle my ear — but before she could go any further...						0	2.8预告剧情
146	诶诶，你等等，这是芙提雅老师的工作！……就由芙提雅老师来催眠分析员！	欸欸，你等等，這是芙提雅老師的工作！……就由芙提雅老師來催眠分析員！	えっ、ちょ、ちょっと、それは、私の専門だよ！……ここはプロに任せるべきでしょ！	잠깐만! 이건 프티야 선생님이 해야 할 일이라고! 최면은 내가 할 거야!	Hold on! This is what I do best! Nobody's better than me at putting the Adjutant to sleep!						0	2.8预告剧情
147	很快，芙提雅老师小课堂开始了……催眠效果绝佳。	很快，芙提雅老師小課堂開始了……催眠效果絕佳。	――早くも始まったフリティアの講義は、掛け値無しに最高の安眠効果だった。	그렇게 해서, 프티야 선생님의 '초특급 수면 강의'가 시작되었다… 효과는 압도적이었다.	And just like that, Professor Fritia's bedtime class began. As expected, it worked like a charm.						0	2.8预告剧情
148	只是在沉入睡梦前，我又想起了半小时前，即将离开陶的办公室时，卡罗琳神神秘秘交给我一个像是小型数据盘的物件。	只是在沈入睡夢前，我又想起了半小時前，即將離開τ的辦公室時，卡羅琳神神秘秘交給我一個像是小型硬碟的東西。	意識が完全に眠りに落ちる前に、私は先ほどτのオフィスでカロリンからもらった小型ディスクのことを思い出した。	다만 잠들기 직전에, 나는 30분 전에 τ의 사무실을 떠나기 전의 기억을 떠올렸다. τ의 사무실을 떠나려 할 때, 캐롤린이 의미심장하게 내 손에 작은 데이터 디스크 같은 물건을 쥐여주었다.	But just as I was about to drift off, another thought surfaced. Half an hour earlier, right before leaving τ's office, Caroline had slipped me a small data disk with an air of secrecy.						0	2.8预告剧情
149	这又是什么？	這又是什麼？	これは？	이건 뭐지?	What's this?						0	2.8预告剧情
150	埃达输给过你一次，以她的性格，肯定会想从输的地方赢回来，那时候，或许会是分析员的机会。	埃達輸給你一次，以她的性格，一定會想從輸的地方贏回來，那時候，或許會是分析員的機會。	エッダは分析員に一度負けました。あの性格ですから、きっとすぐにリベンジを図るでしょう。それは、分析員にとってもチャンスかもしれません	에다는 예전에 한 번 분석가님한테 패배해서 반드시 패배를 대갚음하려 할 거예요. 그때가 분석가님한테는 절호의 기회일 수도 있죠.	Edda lost to you once. And knowing her, she's bound to want a rematch. When that time comes, it might be your best shot.						0	2.8预告剧情
151	这就是陶董最后告诉我的话，至于这个东西……她没说具体是什么，只让我转交给你，说你可能会用得上。	這就是τ董最後告訴我的話，至於這個東西……她沒說具體是什麼，只讓我轉交給你，說你可能會用得上。	τさんが最後に教えてくれたことなんです。これについては……詳しく教えてくれませんでしたが、役に立つかもしれないので分析員に渡してほしいと仰ってました。	τ 이사님이 마지막으로 제게 남겼던 말을 전해주는 거예요. 그리고 물건은… 정확히 어디에 쓰는 건지는 말해 주지 않았어요. 그냥 분석가님에게 전해주라고 했어요, 어쩌면 필요할지도 모른다고 하시면서요.	That was the last message Director τ asked me to pass on. As for this... She didn't tell me exactly what it is — just said I should give it to you. That you might find it useful.						0	2.8预告剧情
152	如果用不上，就等她醒来后再还给她。	如果用不上，就等她醒來後再還給她。	使わなかった場合、目を覚ましたあとに返してほしい、とのことです。	만약 쓸 일이 딱히 없으면, 이사님이 깨어났을 때 돌려주시면 돼요.	And if you don't use it, just return it to her when she wakes up.						0	2.8预告剧情
153	然后，她还说了，分析员去到学院后，可以先去找找这个人。在对付埃达这件事上，她或许可以给你提供一些线索或者帮助。	然後，她還說了，分析員去到學院後，可以先去找這個人。在對付埃達這件事上，她或許可以提供你一些線索或幫助。	あ、それから、エッダの件でいろいろ助かるかもしれないから、学院に着いたら、まずこの人を探してみるといいとも仰ってました。	그리고 한 마디 더 덧붙이길, 분석가님이 학원에 도착하면 먼저 이 사람부터 찾아보라고 했어요. 에다를 상대하는 데 있어, 아마도 단서를 제공해 줄 수 있을 거라고요.	Oh, one more thing. She said that once you're at the Acropolis, you should look for this woman. She might be able to point you in the right direction when it comes to dealing with Edda.						0	2.8预告剧情
154	卡罗琳最后展示给我看的一张照片，是一位叫作提娅的学院高级研究人员。	卡羅琳最後展示給我看的一張照片，是一位叫作提婭的學院資深研究人員。	カロリンが最後に私に見せた写真は、「ティア」と呼ばれる、学院の上級研究員のものだ。	캐롤린이 마지막으로 내게 보여준 사진 속 인물은 아카데미의 고위 연구원이자, '티아'라고 불리는 사람이었다.	Caroline turned the screen toward me, revealing a photo of a woman named Tia — a senior researcher at the Academica Acropolis.						0	2.8预告剧情
155	我想着那张照片，默默抓紧口袋里那个像是小型数据盘的东西。然后……意识真正开始沉向短暂的睡梦。	我想著那張照片，默默抓緊口袋裡那個像是小型數據盤的東西。然後……意識真正開始沉向短暫的睡夢。	その写真を思い浮かべながら、ポケットにある小型ディスクを握っていると、ちょっとずつ意識はまどろみに沈んでいった。	사진을 떠올리며 나는 주머니 속에 있던 작은 데이터 디스크 같은 물건을 조심스럽게 움켜잡았다. 그러더니… 갑자기 의식이 꿈속으로 빠져들기 시작했다.	With that image etched into my mind, I tightened my grip around the small data disk in my pocket. And then... sleep took hold. Brief, yet heavy.						0	2.8预告剧情
156	下沉……	下沉……	沈んでいく……	점점 더 깊이…	I began to fall...						0	2.8预告剧情
157	无限地，漫无止境地下沉……	無限地，漫無止境地下沉……	無限に、際限なく沈んでいく……	끝을 알 수 없을 정도로 빠져들었다…	Deeper... further... into infinity...						0	2.8预告剧情
158	意识仿佛陷入无底的深渊，又仿若跌入黑洞般的奇景。	意識彷彿陷入無底的深淵，又彷若跌入黑洞般的奇景。	底なしの泥濘に足を突っ込んだかのように、意識はずぶずぶと暗い闇へと引きずり込まれゆく。	의식은 마치 바닥이 없는 깊은 심연에 빠진 듯했고, 마치 블랙홀 속으로 떨어지는 기분이었다.	My consciousness spiraled into a bottomless pit — or maybe a black hole, devouring every last trace of reality.						0	2.8预告剧情
159	思绪和感知，都随着这场坠落被拉长。	思緒和感知，都隨著這場墜落被拉長。	思考と感覚が、落下とともに引き伸ばされたような感覚。	생각과 감각이 모두 이 기나긴 추락과 함께 늘어나는 듯한 기분이었다.	Thoughts blurred, senses twisted... unraveling into the void.						0	2.8预告剧情
160	直到一道清脆的声音响起。	直到一道清脆的聲音響起。	澄んだ声が響いた。	그러던 중, 맑고 청아한 목소리가 들려왔다.	Until a clear, crystalline voice pulled me back.						0	2.8预告剧情
161	醒来吧。	醒來吧。	起きて。	일어나.	Wake up.						0	2.8预告剧情
162	按照交易条件，我已经向你证明了我能做的事情。	按照交易條件，我已經向你證明了我能做的事情。	約束通り、私は自分の価値を証明したんだぁ。	거래의 조건대로, 내가 할 수 있는 일은 네게 이미 증명했어.	I've held up my end of the deal.						0	2.8预告剧情
163	到时候，可得好好履行……你的那份呀~	到時候，可得好好履行……你的那份呀~	その時は自分の役目、ちゃあんと果たしてね。	그때가 되면, 잘 이행해야 할 거야… 네 몫을 말이지.	When the time comes... you will keep your promise, won't you~?						0	2.8预告剧情
164	不过——	不過——	まぁ――	하지만…	Although...						0	2.8预告剧情
