字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
92	卫城学院还有其他和你一样的人吗，她们……	衛城學院還有其他跟你一樣的人嗎，她們……	あんたみたいな人、アクロポリス学院にはまだまだいるってこと？じゃあ彼女たちは……	아크로폴리스 아카데미에 너 같은 사람들이 더 있어? 그 사람들은…	Are there others like you in the Academica Acropolis? Do they also—						0	2.7版本主线故事
93	很遗憾，并没有“她们”。	很遺憾，並沒有「她們」。	惜しいが、そんな「彼女たち」はいない。	아쉽지만 없어.	Sadly, there aren't any others.						0	2.7版本主线故事
94	她闭上眼睛，灰色的睫毛投下一片浅浅的阴影。	她閉上眼睛，灰色的睫毛投下一片淺淺的陰影。	ネリーダは目を閉じて灰色の睫毛をあえかに震わせる。	그녀는 눈을 감았고, 회색 속눈썹이 옅은 그림자를 자아냈다.	She closed her eyes, her gray lashes fluttering slightly, casting soft shadows beneath them.						0	2.7版本主线故事
95	纵使嘴角依旧保持着那抹淡然的弧度，但眉宇间，却隐隐流露出一丝浅浅的惋惜。	縱使嘴角依舊保持著那抹淡然的弧度，但眉宇間，卻隱隱流露出一絲淺淺的惋惜。	口元には相変わらず淡々とした笑みが浮かんでいるが、眉間にはかすかにシワが寄っていた。	입꼬리는 여전히 태연하게 올라가 있었지만, 미간에는 어렴풋이 옅은 안타까움이 드러났다.	Her lips held their usual poised curve, yet a subtle wistfulness flickered in her gaze.						0	2.7版本主线故事
96	踏上这条路的人，能够驾驭这股力量的人，自始至终，都只有我一人而已。	踏上這條路的人，能夠駕馭這股力量的人，自始至終，都只有我一個人而已。	この道に踏み入って、この力を使いこなせたのは、最初から最後まで、私ひとりだ。	이 길을 선택한 사람, 이 힘을 제어할 수 있는 사람은 처음부터 끝까지 나뿐이었어.	Of all who have walked this path, I've always been the only one capable of wielding this power.						0	2.7版本主线故事
97	两位，久等了。	兩位，久等了。	待たせたな。	두 분, 오래 기다렸지?	Thanks for waiting.						0	2.7版本主线故事
98	许久过后，随着类思念体的完全消散，我与奈莉德一同睁开了双眼。	許久過後，隨著類思念體的完全消散，我與奈莉德一起睜開了雙眼。	しばらくしてデミ・アニムスが完全消滅すると、私とネリーダは同時に目を開けた。	한참이 지나자 유사 사념체가 완전히 분해되었고, 나와 네리다는 함께 눈을 떴다.	After a long while, as the last traces of Depleted Titagen faded, Nerida and I opened our eyes at the same time.						0	2.7版本主线故事
99	那就继续我们的任务吧。奈莉德，那个基站应该还在你手上？	那就繼續我們的任務吧。奈莉德，那個基地台應該還在你手上？	それじゃあ、任務を続けよう。ネリーダ、基地局は持っているか？	그럼 이제 우리의 임무를 계속하자. 네리다, 그 기지국은 아직 너한테 있지?	Let's move on. Nerida, you still have the comms station, don't you?						0	2.7版本主线故事
100	之前在追踪她的时候，除了足迹外，我们还发现了有拖行重物的痕迹。	之前在追蹤她的時候，除了足跡外，我們還發現了有拖行重物的痕跡。	彼女を追跡していた時、足跡のほかに重物の引きずり跡も見つけていたのだ。	전에 그녀를 추적할 때, 우린 그녀의 발자취 외에도 무거운 물건을 끌고 간 흔적을 발견했다.	Earlier, while tracking her, we had found more than just footprints — there were deep drag marks, clear evidence she had been hauling something heavy.						0	2.7版本主线故事
101	你观察得还挺细致的。	你觀察得還蠻細緻的。	ほー、鋭い観察眼を持ってるようだ。	자세히도 관찰했네.	Sharp observation, I must say.						0	2.7版本主线故事
102	奈莉德勾了勾手指，能量束带便将藏于乱石堆后的铁箱拉了出来。	奈莉德勾勾手指，能量束帶便將藏於亂石堆後的鐵箱拉了出來。	言って指を軽く曲げると、帯状のエネルギーがすっと現れ、がれきの物陰から鉄製の大きなケースを引っ張りだした。	네리다가 손가락을 까딱하자, 에너지 벨트가 돌 더미 뒤에 숨겨져 있던 철제 상자를 끌고 왔다.	With a slight curl of her finger, an energy ribbon lashed forward, yanking a steel crate from beneath the rubble.						0	2.7版本主线故事
103	既然污染源已经被排除了，那就将它安置在这里吧。	既然汙染源已經被排除了，那就將它安置在這裡吧。	汚染源はもう排除されたわけだ。ここに置いておこう。	오염원이 제거됐으니, 이곳에 설치하자.	Since the contamination source is gone, let's just set it up here.						0	2.7版本主线故事
104	这里？	這裡？	ここに？	여기에?	Right here?						0	2.7版本主线故事
105	嗯，这里靠近电梯口，而且四面都是掩体，是个易守难攻的好地方。	嗯，這裡靠近電梯口，而且四面都是掩護物，是個易守難攻的好地方。	ああ、そうしよう。ここはリフトに近いうえ、遮蔽物も多い。守る側に有利な場所だ。	응. 여긴 엘리베이터 입구와 가깝고 사방에 엄폐물이 있어서 방어는 쉽지만 공격하기에는 까다로운 곳이니까.	Yes. It's close to the lift and surrounded by solid cover — easy to defend, hard to breach.						0	2.7版本主线故事
106	我环顾了一圈四周的环境后，我点了点头，认同了奈莉德的判断。	我環顧了一圈四周的環境後，點了點頭，認同奈莉德的判斷。	あたりを見回して私は頷く。	나는 주변 환경을 둘러보고는 고개를 끄덕이며 네리다의 판단에 동의를 표했다.	I looked around and nodded in agreement. She was right.						0	2.7版本主线故事
107	于是，在安装好通信装置后，我们总算是进入了通往海底区域的电梯，那里既是我们此次任务目标“封闭血清”的所在地，也是泰坦降临后，污染浓度最高的地方。	於是，在安裝好通訊裝置後，我們總算是進入了通往海底區域的電梯，那裡既是我們此次任務目標「封閉血清」的所在地，也是泰坦降臨後，汙染濃度最高的地方。	基地局を設置してから、私たちは海底ブロックへ向かうべくリフトを目指した。海底ブロックというのは、今回のターゲットなるブロックセラムが収めてある場所で、	통신 장치를 설치한 후, 우리는 드디어 해저 구역으로 통하는 엘리베이터에 들어갈 수 있었다. 그곳은 우리의 이번 임무 목표인 '폐쇄 혈청'이 있는 곳이자, 타이탄 강림 후 오염 농도가 가장 높은 곳이었다.	Once the comms station was set up, we stepped into the lift leading down to the seafloor — the location of the Confinement Serum, our objective. It was also the most heavily contaminated place in the area after the Titan Descent.						0	2.7版本主线故事
108	如果没有意外的话，还有只大型泰坦在那里等着我们。	如果沒有意外的話，還有隻大型泰坦在那裡等著我們。	タイタン汚染が基地の各ブロックで最もひどく、大型タイタンの１体や２体が待ち構えていても不思議ではない、今回の任務において一番の難所だ。	이변이 없는 이상, 대형 타이탄이 그곳에서 우리를 기다리고 있을 것이다.	And if my instincts were right, a large Titan would be waiting for us down there.						0	2.7版本主线故事
109	……	……	…………	…	...						0	2.7版本主线故事
110	狭小的电梯内，各种气味变得愈加浓郁，一边是阳光下成熟的蜜果，一边则是冬夜里巍然的雪松。	狹小的電梯內，各種氣味變得越加濃郁，一邊是陽光下成熟的蜜果，一邊則是冬夜裡巍然的雪松。	手狭なキャビンの中。真ん中に立つ私の両サイドから、奔放的なトロピカルな香りと控えめなスギの香りとが漂ってくる。	협소한 엘리베이터 안에서, 서로 다른 향기가 더욱 짙어졌다. 한쪽은 햇빛 아래 잘 익은 달콤한 과일 향, 다른 한쪽은 겨울밤 우뚝 서 있는 솔송나무의 향기였다.	The cramped elevator intensified the scents around me — summer's golden fruit on one side, winter's solemn pines on the other — both filling my senses at once.						0	2.7版本主线故事
111	我立于中间，两种截然不同的香气在空气中交织，却又泾渭分明。	我立於中間，兩種截然不同的香氣在空氣中交織，卻又涇渭分明。	不思議にも、二つの香りは混ざり合っているが、はっきり別れているようにも感じられた。	나는 그 중간에 서 있었다. 전혀 다른 두 향기가 공기 중에 섞이면서도, 차이가 또렷했다.	I stood between them, their contrasting notes intertwining yet never blending.						0	2.7版本主线故事
112	就在这时，一抹金属的反光却吸引了我的注意力——	就在這時，一抹金屬的反光卻吸引了我的注意力——	その時、ふとメッキの光沢が目に入った――	바로 그때, 금속의 반사광이 내 주의를 끌었다.	Suddenly, a glint of metal caught my eye.						0	2.7版本主线故事
113	奈莉德的胸前，有一个小小的，造型别致的胸针。	奈莉德的胸前，有一個小小的，造型精緻的胸針。	ネリーダの胸元には、小さく精緻なブローチが付いている。	네리다의 가슴에 작고 독특한 모양의 브로치가 달려 있었다.	Pinned to Nerida's chest was a small insignia, its shape distinct and unmistakable.						0	2.7版本主线故事
114	我很快就认出，那是一枚来自耶洛沙的航空徽章。	我很快就認出，那是一枚來自耶洛沙的航空徽章。	確かそれは、イェロシャの航空バッジだ。	나는 그것이 옐로샤에서 받은 항공 훈장이라는 것을 금방 알아차렸다.	I recognized it instantly — it was a Yehrus Aerospace Badge.						0	2.7版本主线故事
115	耶洛沙人？	耶洛沙人？	イェロシャ出身なのか？	옐로샤인?	You're from Yehrus?						0	2.7版本主线故事
116	嗯……	嗯……	……ああ。	응…	Mm...						0	2.7版本主线故事
117	她抬手轻轻抚过胸针，指尖在星标停留的那一刹那，仿佛是在触碰一段遥远的记忆。	她抬手輕輕撫過胸針，指尖在星標停留的那一剎那，彷彿是在觸碰一段遙遠的記憶。	腕を上げブローチを指先でなぞりながら、遠い目をする。	그녀는 손을 들어 가볍게 브로치를 쓸었다. 손끝이 별 모양에 머무르는 순간, 마치 머나먼 기억에 닿은 듯했다.	Her hand brushed over the badge, fingers lingering on the star-shaped mark, as if reaching for a long-forgotten memory.						0	2.7版本主线故事
118	是耶洛沙人，不过，那已经是很久以前的事了。	是耶洛沙人，不過，那已經是很久以前的事了。	というより、だった。もう昔のことだから。	나 옐로샤인 맞아. 하지만 그건 이제 먼 옛날 일이 되었지.	I grew up in Yehrus. But that was a long time ago.						0	2.7版本主线故事
119	难怪如此……	難怪如此……	なるほど……	그랬군…	That explained a lot...						0	2.7版本主线故事
120	当时，在观察她吸收能量的过程中，我就发现了一丝异样。	當時，在觀察她吸收能量的過程中，我發現了一絲異樣。	タイタンからエネルギーを吸収する時から、私はあることに気付いていた。	당시 에너지를 흡수하는 그녀를 관찰할 때, 나는 이상한 점을 느꼈었다.	Earlier, as I watched her absorb the energy, something felt off.						0	2.7版本主线故事
121	泰坦物质正在侵蚀着她的神经，虽然这种侵蚀似乎可以依靠不断摄取泰坦物质中的能量来缓解，并且没有任何外显症状。	泰坦物質正在侵蝕她的神經，雖然這種侵蝕似乎可以依靠不斷攝取泰坦物質中的能量來緩解，並且沒有任何外顯症狀。	タイタン物質は彼女の神経を侵食している。その侵食はタイタン物質からエネルギーを摂ることで緩和できるようで、外見上の症状はない。	타이탄 물질이 그녀의 신경을 잠식하고 있었다. 그런 잠식은 계속 타이탄 물질의 에너지를 섭취함으로써 완화되는 듯했으며, 명백한 증상도 전혀 없었다.	The Titagen was corroding her nerves. She could slow the damage by continuously drawing in its energy, and outwardly, there were no visible symptoms.						0	2.7版本主线故事
122	不过与拥有“转化”能力的我不同，她所能做到的仅仅是“替换”。	不過與擁有「轉化」能力的我不同，她所能做到的只是「替換」。	だが、エネルギーの形や性質を体の中で変えられるという私の能力と違って、彼女にできるのはあくまでも「置き換え」だけだった。	하지만 '전환' 능력을 갖춘 나와는 달리, 그녀가 할 수 있는 것은 '교체'뿐이었다.	But unlike my ability to convert Titagen energy, all she did was substitute.						0	2.7版本主线故事
123	用通俗易懂的例子来说，就是将筑成城墙的石块，一块块地替换成易碎的玻璃，这无疑会大大提升城墙突然崩塌的概率……	用簡單易懂的例子來說，就是將築成城牆的石塊，一塊塊地替換成易碎的玻璃，這無疑會大大提升城牆突然崩塌的機率……	例えるならそれは、石造りの城から石塊を一つずつ取っ払って脆い硝子に置き換えるようなもので、一歩さえ間違えればそこで絶命するという、危険極まる力だ。	쉬운 예를 들자면, 성벽을 세우는 돌을 깨지기 쉬운 유리로 하나씩 교체하는 것이다. 그러나 이렇게 하면 성벽이 갑자기 무너질 확률이 매우 높아진다…	Put simply — it was like replacing bricks in a fortress wall, one by one, with fragile glass. Sooner or later, that wall would collapse...						0	2.7版本主线故事
124	想必她自己一定也是清楚的吧。	想必她自己一定也是清楚的吧。	操る本人は覚悟の上だというのは言うまでもない。	본인도 분명 잘 알고 있을 것이다.	And I was certain that she knew it.						0	2.7版本主线故事
125	没错，那个“跨越了无数层地狱之后，丧失了对死亡的敬畏”的人，并不是我，而是她自己。	沒錯，那個「跨越了無數層地獄之後，喪失了對死亡的敬畏」的人，並不是我，而是她自己。	いま思うと、死への畏怖を無くしたというのはたぶん、死と隣り合わせの彼女が自分自身に抱いた感慨なのだろう。	그렇다. 그 '무수히 많은 지옥을 넘은 후 죽음에 대한 경외심을 잃은' 사람은 내가 아니라 그녀였던 것이다.	In truth, the one who had "walked through hell and back countless times, and lost all fear of death" wasn't me — it was her.						0	2.7版本主线故事
126	电梯依旧在沙沙作响，宛若自北国吹来的雪风，唤醒了久远的回忆。	電梯依舊在沙沙作響，宛若自北國吹來的雪風，喚醒了久遠的回憶。	キャビンの中は静かで、リフトの降りていく音だけが聞こえる。何とはなしに冬の風に聞こえたその音で、ふと遠い記憶をたどる。	엘리베이터에서는 여전히 '쏴아' 하는 소리가 났다. 마치 북쪽에서 불어오는 눈보라처럼 아득한 기억을 일깨웠다.	The soft hum of the elevator was reminiscent of the northern winds — winds that carried echoes of a distant past.						0	2.7版本主线故事
127	就如同那些一辈子都在与天灾，强权，不公的命运斗争的耶洛沙人一般——	就如同那些一輩子都在與天災、強權和不公的命運鬥爭的耶洛沙人一樣——	生涯をかけて天災、強権、理不尽な運命と戦い続けてきたイェロシャ人と同じく……	자연재해, 권력, 불공평한 운명과 평생 투쟁하는 옐로샤인처럼…	Just like the people of Yehrus, who spent their lives battling natural disasters, oppression, and fate itself...						0	2.7版本主线故事
128	身旁的奈莉德，也背负着“别无选择”的“结果”。	身旁的奈莉德，也背負著「別無選擇」的「結果」。	ネリーダもまた、選びようのない「今」を背負わされているのだろう。	내 옆의 네리다 역시 '선택의 여지가 없는 결과'를 짊어지고 있었다.	Nerida, too, bore the weight of a life with no other options.						0	2.7版本主线故事
