字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
101	可以稍微再离我近一些吗？	可以稍微再離我近一點嗎？	もうちょっと私のほうに寄ってくんねー？	잠깐만 가까이 와줄 수 있어?	So can you move a little closer to me?						0	
102	我点了点头，然后在女孩的旁边坐了下来，而她见状则干脆“咚”的一声，将脑袋搭在了我的肩头。	我點了點頭，然後在女孩的旁邊坐了下來，而她見狀則乾脆「咚」的一聲，將腦袋搭在了我的肩頭。	私は頷き、彼女の横に座った。すると彼女は、私の肩に自分の頭を乗せた。	고개를 끄덕이며 그녀의 옆에 앉자 그녀는 내 어깨에 머리를 기댔다.	I nodded and sat down next to the girl. When she saw this, she immediately laid her head on my shoulder with a "bonk."						0	
103	谢谢你，分析员……	謝謝你，分析員……	ありがとな、分析員……	고마워, 분석가…	Thank you, Adjutant...						0	
104	女孩长呼一口气，随着胸口不断起起伏伏，心跳声也愈加清晰。	女孩長呼一口氣，隨著胸口不斷起起伏伏，心跳聲也愈加清晰。	そういうと、彼女は深く息を吐いた。彼女の胸元が起伏を繰り返している。鼓動すら聞こえる距離だ。	소녀가 긴 숨을 내쉬자 가슴에서 끊임없이 기복이 일어났고 심장 박동 소리도 점점 뚜렷해졌다.	The girl took a long breath in. As her chest continued to rise and fall, her heartbeat grew clearer.						0	
105	对不起，刚刚在任务中突然消失了……我差点害得你……	對不起，剛剛在任務中突然消失了……我差點害得你……	ごめんな、さっき、ミッション中に急に消えたりして……そのせいでケガさせちまったな……	미안해, 미션 중에 갑자기 사라져서… 하마터면 널 다치게 할 뻔했어…	Sorry for suddenly disappearing during the mission just now... I almost hurt you...						0	
106	我这不是好好的吗？	我這不是好好的嗎？	この通りぴんぴんしてるけど？	난 지금 이렇게 멀쩡한 걸?	I'm fine, aren't I?						0	
107	你可真会安慰人……分析员，我的存在，有时候会让你挺为难的吧。	你可真會安慰人……分析員，我的存在，有時候會讓你很為難的吧。	よく言うよ……なぁ、分析員。私の存在が足を引っ張ったりしてないかな？	넌 정말 위로를 잘하는구나… 분석가, 가끔은 내 존재가 널 곤란하게 하기도 하지?	You're really good at comforting people... Adjutant, my existence must make things hard for you sometimes.						0	
108	完全不会，倒不如说，多亏了莫尔索，我更了解琴诺了。	完全不會，倒不如說，多虧了莫爾索，我更了解琴諾了。	そんなことないさ。むしろチェルノについてより深く知れたのは、ムルソーがいてくれたからこそだ。	그렇게 생각한 적 없어. 오히려 모르소 덕분에 체르노를 더 잘 알게 됐는걸.	Not at all. Actually, I understand Cherno much better thanks to you, Meursault.						0	
109	不过，我也不敢说特别了解你们……毕竟你和她都是那种不善言辞的女孩嘛。	不過，我也不敢說特別了解你們……畢竟你和她都是那種不善言辭的女孩嘛。	まぁ、いまだに君たちのことを理解できてるとは言えないけどね。どっちもお喋りな方じゃないし。	하지만, 나도 너희를 잘 이해한다고 말하기는 좀 그래. 너희들은 평소에 표현을 잘하는 편은 아니니까.	But I wouldn't say I know you both extremely well... After all, you don't say much.						0	
110	那你想知道吗？我和琴诺小时候的事……我可以说给你听吗？	那你想知道嗎？我和琴諾小時候的事……我可以說給你聽嗎？	じゃあ……聞きたいか？私とチェルノの子供の頃の話。	나랑 체르노의 어릴 적 일을… 좀 들려줄까?	Then what do you want to know? I could tell you about... what happened when Cherno and I were young...?						0	
111	当然可以，你想说多少就说多少，我就在这儿听着。	當然可以，你想說多少就說多少，我就在這裡聽。	もちろん。話したいところまで話してくれていいよ。最後まで聞いてるから。	물론이지. 얼마든지 말해. 듣고 있을게.	Of course. You can tell me whatever you want. I'll listen.						0	
112	嗯，正如档案中记载的那样，传闻天生具有免疫成年病体质的琴诺，她是作为接引使而被抚养长大的，而她当时最重要的使命，便是完成“赐福仪式”。	嗯，正如檔案中記載的那樣，傳聞天生具有免疫成年病體質的琴諾，她是作為接引使而被撫養長大的，而她當時最重要的使命，便是完成「賜福儀式」。	まあ……なんだ。大体はプロフィール通りだな。生まれつきティーン症候群への抗体を持っていたチェルノは、聖女として育てられたんだ。そして聖女に課されていた一番大事な使命ってのが、「祝福の儀式」だった。	파일에 기록된 대로 성인병에 면역이 있는 체질을 갖고있다고 알려진 체르노는 어렸을 적으로 인도자의 신분으로 자라났고, 당시에 체르노의 가장 중요한 사명은 '은총 의식'을 거행하는 거였어.	Well, it's like it says in the files. Cherno was rumored to be naturally resistant to Juvosis, so she was raised as an Emissary. Her most important purpose back then was to complete the "Blessing Ceremony."						0	
113	按照降临团的说法，那是给予成年病末期的会员解脱的仪式。	根據降臨團的說法，那是給予成年病末期的會員解脫的儀式。	降臨団はそれを、ティーン症候群が末期まで進行したメンバーを解放するための儀式だって説明してた。	강림단에 따르면 그것은 성인병 말기의 신자들을 해탈하기 위해 하는 의식이었지.	According to the Adventists, it's a ceremony that is supposed to set them free at the end of their battle with Juvosis.						0	
114	在他们的认知中，因成年病死亡的人的灵魂将会被困在结晶中。为了避免这种情况发生，他们必须在身体彻底结晶化前结束自己的生命。	在他們的認知中，因成年病死亡的人的靈魂將會被困在結晶中。為了避免這種情況發生，他們必須在身體徹底結晶化前結束自己的生命。	連中はティーン症候群で死んだ人の魂は結晶の中にずっと囚われるって信じるから、その対策として、完全に結晶化する前に、命を絶たねーといけないって理屈さ。	그들의 인식 속에서 성인병으로 죽은 사람의 영혼은 결정 속에 갇히게 되는데, 이런 상황을 방지하려면 그들은 몸이 완전히 결정화되기 전에 스스로 목숨을 끊어야 한다고 여겼어.	The way they see it, the souls of people who die from Juvosis will be trapped in the crystals. So they need to end their lives before their bodies crystallize completely.						0	
115	当然，这必须通过接引使之手达成……对于生存在底层的他们来说，既然无法选择生的方式，那么将希望寄托在死后，也是再正常不过了。	當然，這必須透過接引使之手達成……對於生存在底層的他們來說，既然無法選擇生的方式，那麼將希望寄託在死後，也是再正常不過了。	もちろん、彼らの命を絶つのは聖女の仕事だが……生き方もまともに選べない底層の人々が、せめて死に方ぐらいは選びたいって考えるのも、まあ、分からない話でもねぇ。	이런 것들은 반드시 인도자의 손을 통해 이루어지게 해야 했지… 밑바닥에 사는 사람들에게는 삶의 방식을 선택할 수 없었기 때문에 사후의 희망을 두는 것이 정상이었지.	Of course, this can only be performed by an Emissary... For those at the bottom of society, it's normal for them to have hope in death since they feel they have none in life.						0	
116	可是……她<yincang>我</>却始终没有勇气动手，因为她<yincang>我</>的懦弱，很多很多同伴，在我们面前痛苦且遗憾地死去……	可是……她<yincang>我</>卻始終沒有勇氣動手，因為她<yincang>我</>的懦弱，很多很多同伴，在我們面前痛苦且遺憾地死去……	だけど……彼女<yincang>私</>には、他人の命を奪う勇気なんかなかった。彼女<yincang>私</>が弱いせいで、多くの仲間たちが目の前で苦しみながら死ぬことになったのさ……	그러나… 그녀<yincang>(나)</>는 끝까지 그럴 용기가 없었어. 그녀<yincang>(나)</>의 나약함에 많은 사람들이 우리의 앞에서 고통스럽게 죽었지…	But... She <yincang>(I)</> never had the courage to take action. Due to her <yincang>(my)</> cowardice, so many of our companions died painful, regrettable deaths in front of our eyes...						0	
117	无法胜任这项任务的她<yincang>我</>，被会员们咒骂，被凯郭尔嫌弃，最终萌生出了放弃生命可怕的想法……	無法勝任這項任務的她<yincang>我</>，被會員們咒罵，被凱郭爾嫌棄，最終萌生出了放棄生命可怕的想法……	課された使命を果たせない彼女<yincang>私</>は、メンバーから後ろ指をさされ、ケゴールにも嫌われた。最後なんて、自殺すら考えたぐらいだ。	그런 일을 감당하지 못했던 그녀<yincang>(나)</>는 신자들의 저주를 받고 케고르에게 미움을 받아 결국 목숨을 끝내고 싶은 끔찍한 생각까지 하게 됐지…	Unable to perform this task, the other Adventists cursed her <yincang>(me)</>. Kegaard rejected her <yincang>(me)</>, and that was when the horrible idea to give up on her <yincang>(my)</> life came about...						0	
118	而莫尔索便是在那时诞生的，我代替她成为了刽子手，直至我们被带出了降临团。	而莫爾索便是在那時誕生的，我代替她成為了劊子手，直至我們被帶出了降臨團。	「ムルソー」ってのは、その時に現れた人格さ。降臨団から連れ出されるまで、彼女の代わりにずっと処刑を担当していたのは、この私だよ。	그때 모르소가 태어났고, 내가 대신 처형인이 되었어. 우리가 강림단에서 끌려 나올 때까지 말이야.	That's when "Meursault" was born. I acted as executioner for her until we were taken from the Adventists.						0	
119	所以，来做个约定吧。接下来，就由我来背负所有的不幸与苦难。	所以，來做個約定吧。接下來，就由我來背負所有的不幸與苦難。	だから、約束してくれよ。これからは私が、すべての不幸や苦しみを背負ってやるからさ。	약속 하나 할까? 지금부터는 내가 모든 불행과 고난을 짊어질게.	So let's make a deal. From this moment forward, I will shoulder all of your misery and suffering.						0	
120	而你，琴诺，你就去追寻属于自己的救赎。	而你，琴諾，你就去追尋屬於自己的救贖。	その代わりに、チェルノ。お前は自分の救済を探すんだ。	그리고 체르노는 체르노만의 구원을 찾아가는 거야.	And you, Cherno, can search for the salvation that belongs to you alone.						0	
121	然后，等到你寻找到“真正的救赎”后……再将染满血污的我……	然後，等到你尋找到「真正的救贖」後……再將染滿血污的我……	そして、「本当の救済」を見つけた暁に、すでに血まみれになった私を……	그리고 '진정한 구원'을 찾으면… 피로 얼룩진 나를…	Then, when you find that "true salvation," you can take me, hands stained with blood, and...						0	
122	彻底抹除吧。	徹底抹除吧。	徹底的に、消し去ってくれ。	말끔히 지워줘.	Completely erase me.						0	
123	就这样，我成为了琴诺的替身，直至我们被带出了降临团。	就這樣，我成為了琴諾的替身，直到我們被帶出了降臨團。	降臨団から連れ出されるまで、私はずっとチェルノの身代わりをしてきた。	그렇게 해서 나는 강림단에서 끌려 나올 때까지 체르노의 대역이 됐어.	And so I served as Cherno's substitute until we were rescued from the Adventists.						0	
124	其实我的使命本就应该完成了，但是不知道为何，我的人格却依旧没有消失。	其實我的使命本來就應該完成了，但是我不知道為何，我的人格卻依舊沒有消失。	正直、私の使命はもう終わっているはずだけど、なんでか今になっても私は残り続けているんだ。	사실 그때 내 사명은 당연히 끝났어야 하는데, 무슨 이유에선지 내 인격은 사라지지 않았지.	Actually, I should have already served my purpose. But for some reason, my personality still hasn't disappeared.						0	
125	总觉得，好像还有没做完的事。	總覺得，好像還有沒做完的事。	やり残したことでもあるみたいにな。	아무래도 끝내지 못한 일이 있었던 것 같아.	I keep feeling like I still have unfinished business.						0	
126	……也许是琴诺，不，是我自己还是没法彻底舍弃自己骨子里的懦弱吧。	……也許是琴諾，不，是我自己還是沒辦法徹底捨棄自己骨子裡的懦弱吧。	……もしかするとチェルノが……いや、私自身が、生まれ持っての臆病さを捨てきれてないせいかもしれないけどよ。	… 어쩌면 체르노, 아니, 아직도 뼛속까지 나약함을 완전히 버릴 수 없었던 건 아닐까.	...Maybe it's Cherno... No, maybe I'm the one who can't completely let go of the cowardice deep within me.						0	
127	既然如此，那就保留着吧。	既然如此，那就保留著吧。	だったら、そのまま一緒にいればいいじゃないか。	그럼 그냥 그렇게 두면 되지.	If that's the case, keep it.						0	
128	！？	！？	！？	!?	Huh!?						0	
129	正是因为珍重所以才会谨慎，这本身并没有什么错。真正有错的，是那些逼迫你做出选择的人。	正是因為珍重所以才會謹慎，這本身並沒有錯。真正有錯的，是那些逼你做出選擇的人。	大事だからこそ気を付けて接するんだ。その気持ちは間違ってなんかいない。間違っているのは、君にどちらか選べと迫ってきた人々の方だ。	무언가를 소중히 여길수록 조금 더 신중해져야 해. 이건 잘못된 게 아니거든. 정말 잘못된 건 선택을 강요하는 사람들이야.	You're only cautious because there's something you treasure. There's nothing wrong with that. The people who force you to make a choice are the ones who are truly at fault.						0	
130	而且老实说——	而且老實說——	それに、正直——	그리고 사실…	And to be honest...						0	
b-6											0	
131	抚摸她的头。	摸她的頭。	彼女の頭をなでる。	그녀의 머리를 쓰다듬는다.	Rub her head						0	
132	我也不希望莫尔索就这样消失。	我也不希望莫爾索就這樣消失。	私も、ムルソーには消えて欲しくないからね。	나도 모르소가 이대로 사라지는 것을 원치 않거든.	I don't want you to disappear, Meursault.						0	
133	哎……！	哎……！	え……	아…!	Ah...!						0	
134	这是你的……真心话吗？	這是你的……真心話嗎？	マジで……言ってる？	정말… 진심이야?	Is that... how you really feel?						0	
135	千真万确。	千真萬確。	大マジだ。	진심이지 그럼.	Of course.						0	
136	那您……可以抱抱……抱抱我吗。	那您……可以抱抱……抱抱我嗎。	じゃあ、その……ぎゅって……抱きしめてくれねーか？	그럼... 혹시 날… 안아줄 수 있어?	Then... can you... hug me?						0	
137	……	……	……	…	...						0	
138	女孩轻轻咬住嘴唇，将身体蜷缩成一团，用眼角的余光谨慎地瞥向了我。那一瞬间，眼前的莫尔索似乎和琴诺身影重合了……	女孩輕輕咬住嘴唇，將身體蜷縮成一團，用眼角的餘光謹慎地瞥向了我。那一瞬間，眼前的莫爾索似乎和琴諾身影重合了……	彼女は下唇を噛み締めながら、限界まで体を縮ませて、横眼で私の様子を伺っていた。その瞬間、目の前のムルソーにチェルノの姿が重なってみえた……	소녀는 입술을 지그시 깨물고 몸을 웅크리며 조심스럽게 나를 바라보았다. 그 순간 눈앞의 모르소가 체르노의 모습과 겹쳐 보였다…	The girl softly bit her lip, curled into a ball, and peeked at me cautiously out of the corner of her eye. Just then, the image of Meursault seemed to overlap with Cherno...						0	
b-7											0	
139	虽然不太明白为什么，但还是回应她的索求，轻轻抱住她。	雖然不太明白為什麼，但還是回應她的索求，輕輕抱住她。	なぜそうするのか自分でも分からないまま、私は彼女の要求通りに、優しく抱きしめてやった。	왜인지는 모르겠지만 그녀의 요청대로 그녀를 살며시 껴안았다.	Even though I didn't really understand why, I still responded to her request by gently hugging her.						0	
140	原来如此，果然是这个感觉……	原來如此，果然是這個感覺……	なるほど、こういう感じなんだな……	이런 거구나, 역시 이런 느낌이었어…	I see. So that's what it feels like...						0	
141	呜……分析员……	嗚……分析員……	んん……分析員……	아… 분석가님…	*sniff*... Adjutant...						0	
142	琴诺醒过来了吗？	琴諾醒過來了嗎？	チェルノ、目覚めたのか？	체르노 깨어났어?	Did Cherno wake up?						0	
143	嗯……早就醒了……	嗯……早就醒了……	はい……ちょっと前に……	네… 한참 됐어요…	Yeah... I've been awake...						0	
144	分析员，我想起来了……莫尔索和我的事。	分析員，我想起來了……莫爾索和我的事。	分析員……私、自分とムルソーの過去を思い出しました。	분석가님, 생각났어요… 모르소와 저의 일이요.	Adjutant, I remembered... something about Meursault and I.						0	
145	我好像一直以来都错怪她了。	我好像一直以來都錯怪她了。	今までずっと、彼女を誤解していたみたいです。	제가 그동안 그녀를 계속해서 원망했던 것 같아요.	I think I've always been wrongly placing the blame on her.						0	
146	我想她应该从来没怪过你，之后你们也要好好相处。	我想她應該從來沒怪過你，之後你們也要好好相處。	彼女なら君を責めたりはしないはずだ。これからも仲良くするといいよ。	모르소는 널 원망한 적이 없는걸? 앞으로도 잘 지내야 해.	I don't think she's ever blamed you. You two need to get along well in the future too.						0	
147	嗯……我会的……毕竟我们本身就是同一个人，我和她的心意，也是相通的。	嗯……我會的……畢竟我們本身就是同一個人，我和她的心意，也是相通的。	はい、そうします……最初から同じ人間ですからね。私と彼女は、心も繋がっていますから……	네… 그렇게 할게요… 어쨌든 저희는 결국 똑같은 사람이고 마음도 잘 통하니까요.	Yeah... I will... We're the same person, after all. We both have the same feelings.						0	
148	女孩紧紧攥住我的衣领，然后将那滚烫的小脸埋进了我的臂弯。	女孩緊緊握住我的衣領，然後將那滾燙的小臉埋進了我的臂彎。	そう言いながら、少女は私の胸にしがみついて、火照った頬を私の腕にくっつけた。	소녀는 나의 옷깃을 움켜쥐더니 뜨겁고 작은 얼굴을 내 품에 파묻었다.	The girl held on tight to my collar, then buried her warm face in my embrace.						0	
149	我和莫尔索好像……一起喜欢上分析……	我跟莫爾索好像……一起喜歡上分析……	私もムルソーも、なんだか……分析員のことが、好きに……	저랑 모르소랑 뭔가… 동시에 분석가님에게 빠져든 것 같아요…	It seems like Meursault and I... both like you, Adjutant...						0	
150	抱歉抱歉，打扰了，琴诺的情况好些了吗？	抱歉抱歉，打擾了，琴諾的狀況好些了嗎？	失礼します。チェルノの体調はよくなりましたか？	죄송해요, 실례 좀 할게요. 체르노의 상태는 좀 나아졌나요?	Sorry to interrupt. Are you doing better now, Cherno?						0	
151	哎……	哎……	えっ……	아…	Ah...						0	
152	嗯，好多了。	嗯，好多了。	ああ、だいぶよくなったみたいだ。	응, 많이 좋아졌어.	Yeah, much better.						0	
153	那就好……辛苦你了，playername。对了，恩雅刚刚完成了她那部分的汇报，所以……	那就好……辛苦你了，playername。對了，恩雅剛剛完成了她那部分的報告，所以……	それならよかったです……。エンヤの報告も終わりましたので、そろそろ……	다행이네… 수고 많으시네요, playername. 다음이 아니라 엔야가 방금 작전 브리핑을 마쳤어요. 그래서…	That's good to hear... Thank you, playername. Ah, Enya just finished her report, so...						0	
154	真会挑时候啊，好，我明白了。	真會挑時間啊，好，我懂了。	タイミングがいいな。わかった、今行くから。	타이밍 한번 끝내주네, 그래 알겠어.	You really have impeccable timing. Alright, I got it.						0	
155	抱歉，稍微离开一会，一会我还会来再看你的。	抱歉，稍微離開一下，之後我還會來再看你的。	すまない、私はもう行かないと。少ししたらまた君たちの様子を見に来るよ。	미안, 잠깐 자리 좀 비울게, 이따가 또 보러 올게.	Sorry, I need to leave for a bit. I'll come back and check on you later.						0	
156	女孩依依不舍地松开了攥住我衣领的手。	女孩依依不捨地鬆開了攥住我衣領的手。	私の言葉を聞いて、少女は名残惜しそうに私から離れてくれた。	소녀는 아쉬운 듯 옷깃을 움켜쥐었던 손을 놓는다.	The girl reluctantly loosened her grip on my collar.						0	
157	你们的心意，我已经收到了。	你們的心意，我已經收到了。	君たちの気持ち、確かに受け取ったよ。	너희의 마음은 이미 잘 받았어.	I understand the feelings you have. Both of you.						0	
158	嗯……	嗯……	はい……	네…	Okay...						0	
159	莫尔索，莫尔索，你还在吗？我想和你聊聊……分析员和我们的事……	莫爾索，莫爾索，你還在嗎？我想和你聊聊……分析員和我們的事……	ムルソー……ムルソー？そこにいますか？分析員と私達のことについて、あなたと話し合いたいことが……	모르소, 모르소, 아직 거기에 있어? 할 얘기가 있어… 분석가님과 우리의 일…	Meursault, are you still there? I want to talk to you... about the Adjutant and us...						0	
160	……	……	……	…	...						0	
161	奇怪……明明刚刚还在这里……	奇怪……明明剛剛還在這裡……	あれ、さっきまでここにいたのに……	이상하네… 방금까지만 해도 있었는데…	Weird... She was here just now...						0	
162	请为我们赐福吧，接引使大人。	請為我們賜福吧，接引使大人。	祝福をお願いします、聖女様。	부디 저희에게 은총을 내려주소서, 인도자님.	Please grant us your blessing, Great Emissary.						0	
163	哎？！	哎？！	え！？	아?!	Eh!?						0	
164	为什么……你会在这里？	為什麼……你會在這裡？	なんで……なんであなたがここに？	왜… 당신이 여기에 있는 거지?	What... are you doing here?						0	
165	忘了吗，鲜血<yincang>泰坦物质</>曾浸润过你的双手。	忘了嗎，鮮血<yincang>泰坦物質</>曾經浸潤過你的雙手。	忘れたのですか？かつて血<yincang>タイタン物質</>に手を染められたことを。	잊으셨어요? 붉은 피<yincang>타이탄 물질</>이 당신의 두 손을 적셨는데.	Have you forgotten the blood <yincang>(Titagen)</> that once soaked your hands?						0	
166	喂，分析员，这个人偶有点古怪，它的肚子里面好像有什么东西——	喂，分析員，這個人偶有點古怪，它的肚子裡面好像有什麼東西——	おい分析員！この人形、なんか怪しいぞ。中になんか入って——	저기, 분석가, 이 인형은 어딘가 좀 이상한 것 같아. 뱃속에 뭐가 있는 것 같달까…	Hey, Adjutant. There's something weird about this android. It looks like there's something in its stomac—						0	
167	在女孩望向里面的那团黏稠的液体时，一双未被察觉的手从中伸出，握住了她的手腕。	當女孩望向裡面的那團黏稠的液體時，一雙未被察覺的手從中伸出，握住了她的手腕。	少女が中に入っている粘り気のある液体を覗き込んだ瞬間、突然その液体から手が飛び出し、すさまじい力で彼女の腕を掴んだ。	소녀가 안에 있는 끈적끈적한 액체를 바라보던 중, 갑자기 한 쌍의 손이 그 사이에서 나와 그녀의 손목을 잡는다.	As the girl peered at the sticky liquid inside, a pair of hands suddenly reached out and tightly latched onto her wrists.						0	
168	琴诺，该起床了。	琴諾，該起床了。	チェルノ、そろそろ起きないと。	체르노, 일어나야지.	Cherno, it's time to wake up.						0	
169	你是在那个时候……莫尔索呢？！	你是在那個時候……莫爾索呢？！	あなたは、あの時の……む、ムルソーはどこですか！？	당신은 그때... 모르소는 어딨지?!	Back then were you... Hm!? Where's Meursault!?						0	
170	呵呵呵，莫尔索已经不在了哦。	呵呵呵，莫爾索已經不在了哦。	ふふふ。ムルソーならもういないよ？	하하하, 모르소는 이제 없어.	Heheh, Meursault isn't here anymore.						0	
171	什么……	什麼……	え……	뭐라고…?	Wha...						0	
172	在选择直面自己的心意的瞬间，为了杀戮而诞生的她的使命已经结束了。	在選擇直面自己的心意的瞬間，為了殺戮而誕生的她的使命已經結束了。	自分の気持ちと向き合うことを選んだ瞬間に、殺すために生まれた彼女の使命は終わりを迎えたんだ。	그녀가 자신을 마음을 마주하는 걸 선택하는 순간, 살육을 위해 태어난 그녀의 사명은 끝났어.	The instant she decided to face her own heart, her purpose to kill ended, which is all she was born for.						0	
173	现在是轮到你承担使命的时候了，来吧，试着使用自己的力量……黑神的力量……	現在是輪到你承擔使命的時候了，來吧，試著使用自己的力量……黑神的力量……	だから今度はあなたの番だ。さあ、自分の力を使ってみて……黒い神の力をね……！	이제 네가 그 사명을 짊어질 차례야. 자, 이제 본인의 힘을 시험해 볼까? 흑신의 힘 말이야…	Now it's your turn to take up that purpose. Come, use your own power... the power of the dark divine...						0	
174	眼前的女孩渐渐化作一团黑影，将琴诺包裹了起来。	眼前的女孩漸漸化成一團黑影，將琴諾包裹了起來。	目の前の少女の姿が次第にぼやけ、黒い影となってチェルノを包み込んだ。	눈앞의 소녀는 점점 검은 그림자가 되어 체르노를 감쌌다.	The girl in front of her gradually transformed into a black shadow that engulfed Cherno.						0	
175	随后在一阵无声的惊呼中，将其拉入深不见底的深渊——	隨後在一陣無聲的驚呼中，將其拉入深不見底的深淵——	チェルノは悲鳴をあげることもできないまま、黒い影によって底も見えない深淵へと引きずり込まれていった。	그리고 그녀는 소리 없는 외침과 함께 끝없는 심연으로 빠진다…	With a silent exclamation, she was sucked into a bottomless abyss...						0	
176	成为我散布“救赎”的使者吧。	成為我散播「救贖」的使者吧。	私の「救済」をみんなに届ける、使者になってもらうからね。	나의 '구원'을 퍼뜨리는 사자가 되어라.	Be my Emissary, help grant "salvation."						0	
177	于此现世，无话可说。	於此現世，無話可說。	この現世ではもう、いうことはありません！（У меня нет белого бога из этого мира）	현세에 대해 더 이상 할 말이 없으니.	There is no hope for this world.						0	
