字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
other_BuffListDes2	通过增益试炼获取	透過增益試煉獲取	バフ試練で獲得する	버프 시련을 통해 획득하세요	Obtain from Buff Trial						0	
other_BuffListTab	增益列表	增益列表	バフ一覧	버프 리스트	Buff List						0	
other_BuffTypeName1	全队增益	全隊增益	全員バフ	전체 버프	Squad Buff						0	
other_BuffTypeName2	单体增益	單體增益	個別バフ	단일 버프	Individual Buff						0	
other_FilterName0_1	取消筛选	取消篩選	キャンセル	필터 취소	Cancel Filter						0	
other_FilterName0_2	全部	全部	全て	전체	All						0	
other_FilterName1_1	1级	1級	Lv.1	1급	Lv. 1						0	
other_FilterName1_2	2级	2級	Lv.2	2급	Lv. 2						0	
other_FilterName1_3	3级	3級	Lv.3	3급	Lv. 3						0	
other_FilterName1_4	4级	4級	Lv.4	4급	Lv. 4						0	
other_FilterName1_5	5级	5級	Lv.5	5급	Lv. 5						0	
other_FilterName2_1	专属增益	專屬增益	専用バフ	전용 버프	Exclusive Buff						0	
other_FilterName2_2	单体增益	單體增益	個別バフ	단일 버프	Individual Buff						0	
other_FilterName2_3	全队增益	全隊增益	全員バフ	전체 버프	Squad Buff						0	
other_UavEffectShowTitle1	验证辅助机	驗證輔助機	補助ロボット	인증 보조 기기	Support Sentinel						0	部件buff总览分类页签
other_UavEffectShowTitle2	上阵队员	上陣隊員	出撃隊員	출전 팀원	Operatives						0	部件buff总览分类页签
other_ChaosWaveTitle	完成波次	完成波次	完了WAVE数	웨이브 완료	Waves Completed						0	连战房间波次显示
science_name_101	躯体强化	軀體強化	身体強化	신체 강화	Body Enhancement						0	
science_name_102	低温强化	低溫強化	低温強化	얼음 강화	Frost Enhancement						0	
science_name_103	治疗强化	治療強化	治療強化	치유 강화	Healing Enhancement						0	
science_name_104	动能强化	動能強化	動力強化	KP 강화	Kinetic Enhancement						0	
science_name_105	物资强化	物資強化	物資強化	물자 강화	Supply Enhancement						0	
science_name_106	弩·精通	弩·精通	クロスボウ・熟練	석궁·마스터	Crossbow Mastery						0	
science_name_107	后勤强化	後勤強化	後方支援強化	지원 강화	Logistics Enhancement						0	
science_name_108	支援强化	支援強化	支援強化	보조 강화	Support Enhancement						0	
science_name_109	重构折扣	重構折扣	再構築割引	리셋 할인	Rebuild Discount						0	
science_name_110	耐力强化	耐力強化	スタミナ強化	스태미나 강화	Stamina Enhancement						0	
science_name_111	信息强化	訊息強化	情報強化	정보 강화	Intel Enhancement						0	
science_name_112	干扰净化	干擾淨化	妨害浄化	간섭 정화	Interference Purification						0	
science_name_113	新增激励：铁卫	新增激勵：鐵衛	追加奨励：重盾	신규 보상: 수호	Incentive Added: Iron Defense						0	
science_name_114	速度提升	速度提升	速度向上	속도 증가	Speed Up						0	
science_name_115	狙击枪·精通	狙擊槍·精通	スナイパーライフル・熟練	저격총·마스터	Sniper Rifle Mastery						0	
science_name_116	电击强化	電擊強化	電撃強化	번개 강화	Electrical Enhancement						0	
science_name_117	冲锋枪·精通	衝鋒槍·精通	サブマシンガン・熟練	기관단총·마스터	Submachine Gun Mastery						0	
science_name_118	精准提升	精準提升	精度向上	정확도 상승	Precision Up						0	
science_name_119	幸运匿迹	幸運匿跡	隠れる幸運	감춰진 행운	Lucky Stealth						0	
science_name_120	常规强化	常規強化	通常強化	일반 강화	General Enhancement						0	
science_name_121	增益强化	增益強化	バフ強化	버프 강화	Buff Enhancement						0	
science_name_122	高热强化	高熱強化	高熱強化	화염 강화	Thermal Enhancement						0	
science_name_123	新增激励：风锥	新增激勵：風錐	追加奨励：吹流し	신규 보상: 풍추	Incentive Added: Wind Drill						0	
science_name_124	特异强化	特異強化	特異強化	혼돈 강화	Chaos Enhancement						0	
science_name_125	突击步枪·精通	突擊步槍·精通	アサルトライフル・熟練	돌격 소총·마스터	Assault Rifle Mastery						0	
science_name_126	低调作战	低調作戰	地味作戦	저조한 작전	Stealth Combat						0	
science_name_127	霰弹枪·精通	霰彈槍·精通	ショットガン・熟練	산탄총·마스터	Shotgun Mastery						0	
science_name_128	攻击强化	攻擊強化	攻撃強化	공격 강화	Attack Enhancement						0	
science_name_129	能量流转	能量流轉	エネルギー流転	에너지 흐름	Energy Flow						0	
science_name_130	第一桶金	第一桶金	初儲け	첫 수익	First Gold						0	
science_name_131	精锐单兵	精銳單兵	精鋭単兵	정예병	Solo Elite						0	
science_name_132	精准打击	精準打擊	高精度打撃	정밀 타격	Precision Strike						0	
science_name_133	新增激励：暗容	新增激勵：暗容	追加奨励：暗流	신규 보상: 암용	Incentive Added: Unseen Clip						0	
science_name_134	额外本金	額外本金	追加元金	추가 자본	Extra Capital						0	
science_name_135	爆发强化	爆發強化	爆発強化	부스터 강화	Ultimate Enhancement						0	
science_name_136	手枪·精通	手槍·精通	ピストル・熟練	피스톨·마스터	Pistol Mastery						0	
science_name_137	高频技能	高頻技能	高頻度スキル	고주파 스킬	Agile Skill						0	
science_name_138	防御强化	防禦強化	防御強化	방어 강화	Defense Enhancement						0	
science_name_139	瞄准强化	瞄準強化	照準強化	조준 강화	Aim Enhancement						0	
science_name_140	无缝换弹	無縫換彈	シームレス装填	원활한 재장전	Seamless Reload						0	
science_name_141	兑换优惠	兌換優惠	交換割引	교환 할인	Exchange Discount						0	
science_name_142	双枪·精通	雙槍·精通	双銃・熟練	쌍·기관단총 마스터	Dual Guns Mastery						0	
science_name_143	能量流转·常规	能量流轉·常規	エネルギー流転・通常	에너지 흐름·일반	Energy Flow - Standard						0	
science_name_144	气运增强	氣運增強	運気アップ	기운 강화	Enhanced Luck						0	
science_name_145	补给强化	補給強化	補給強化	보급 강화	Buffed Supply						0	悖论迷宫科技名称
science_name_146	弓·精通	弓·精通	アーチェリー・熟練	활·마스터	Bow Mastery						0	
science_name_147	飞剑·精通	飛劍·精通	飛剣・熟練	비행검·마스터	Flying Sword Mastery						0	3.6悖论迷宫科技
science_name_149	格林机枪·精通	格林機槍·精通	ガトリングガン・熟練	개틀링 건·마스터	Gatling Gun Mastery						0	悖论迷宫科技名称
science_des_101	全队最大生命提升：	全隊最大生命提升：	小隊全員の最大HPアップ	모든 팀원 최대 HP 증가:	Increases full squad Max HP:						0	
science_des_102	全队低温类型伤害提升，低温类型抗性提升：	全隊低溫類型傷害提升，低溫類型抗性提升：	小隊全員の低温系ダメージアップ、低温系耐性アップ	모든 팀원 얼음 유형 대미지 증가, 얼음 유형 내성 증가:	Increases full squad Frost DMG and Frost Resistance:						0	
science_des_103	治疗事件和急救瓶的治疗效果提升：	治療事件和急救瓶的治療效果提升：	治療事件と救急ボトルの治療効果アップ	치유 사건과 구급 포션 치유 효과 증가:	Increases the healing effect of Healing Incident and First-Aid Packet:						0	
science_des_104	全队动能类型伤害提升，动能类型抗性提升：	全隊動能類型傷害提升，動能類型抗性提升：	小隊全員の動力系ダメージアップ、動力系耐性アップ	모든 팀원 KP 유형 대미지 증가, KP 유형 내성 증가:	Increases full squad Kinetic DMG and Kinetic Resistance:						0	
science_des_105	前往推演时获得额外补给：	前往推演時獲得額外補給：	演繹開始後、追加で補給を獲得	추론 시 획득한 추가 보급:	Receive extra supplies in Deduction:						0	
science_des_106	使用弩的队员获得正面效果：	使用弩的隊員獲得正面效果：	クロスボウを使う隊員がバフを獲得	석궁을 사용하는 팀원이 획득한 버프:	Crossbow operatives receive buff:						0	
science_des_107	前往推演时获得额外补给：	前往推演時獲得額外補給：	演繹開始後、追加で補給を獲得	추론 시 획득한 추가 보급:	Receive extra supplies in Deduction:						0	
science_des_108	全队支援技伤害提升：	全隊支援技傷害提升：	小隊全員の支援技ダメージアップ	모든 팀원 보조 스킬 대미지 증가:	Increases full squad Support Skill DMG:						0	
science_des_109	在安全屋协助重构队友意识消耗的迷宫之钥减少：	在安全屋協助重構隊友意識消耗的迷宮之鑰減少：	隠れ家で隊員の意識を再構築するために使う迷宮の鍵の消費量が減少	대피소에서 팀원 의식을 리셋하는 데 사용되는 미로 열쇠 감소:	Reduces Labyrinth Key cost for rebuilding operative Consciousness in Safe Room:						0	
science_des_110	全队耐力提升：	全隊耐力提升：	小隊全員のスタミナアップ	모든 팀원 스태미나 증가:	Increases full squad Stamina:						0	
science_des_111	路线选择时可查看具体情报：	路線選擇時可查看具體情報：	ルート選択中に詳細な情報を確認可能	루트 선택 시 구체적 정보 확인 가능:	When selecting path, can check specific intel:						0	
science_des_112	在安全屋移除战术干扰消耗的迷宫之钥减少：	在安全屋移除戰術干擾消耗的迷宮之鑰減少：	隠れ家で戦術妨害の解除に使う迷宮の鍵の消費量が減少	대피소에서 전술 간섭을 제거하는 데 사용되는 미로 열쇠 감소:	Reduces Labyrinth Key cost for removing tactical interference in Safe Room:						0	
science_des_113	新增可选激励：	新增可選激勵：	選択可能な奨励を追加	선택 보상 증가:	Incentive Option Added:						0	
science_des_114	全队移动速度提升：	全隊移動速度提升：	小隊全員の移動速度アップ	모든 팀원의 이동 속도 증가:	Increases full squad Movement SPD:						0	
science_des_115	使用狙击枪的队员获得正面效果：	使用狙擊槍的隊員獲得正面效果：	スナイパーライフルを使う隊員がバフを獲得	저격총을 사용하는 팀원이 획득한 버프:	Sniper rifle operatives receive buff:						0	
science_des_116	全队电击类型伤害提升，电击类型抗性提升：	全隊電擊類型傷害提升，電擊類型抗性提升：	小隊全員の電撃系ダメージアップ、電撃系耐性アップ	모든 팀원 번개 유형 대미지 증가, 번개 유형 내성 증가:	Increases full squad Electrical DMG and Electrical Resistance:						0	
science_des_117	使用冲锋枪的队员获得正面效果：	使用衝鋒槍的隊員獲得正面效果：	サブマシンガンを使う隊員がバフを獲得	기관단총을 사용하는 팀원이 획득한 버프:	Submachine gun operatives receive buff:						0	
science_des_118	全队暴击率提升：	全隊暴擊率提升：	小隊全員の会心率アップ	모든 팀원 크리티컬 확률 증가:	Increases full squad CRIT Rate:						0	
science_des_119	完成事件后，有概率不会增加威胁值：	完成事件後，有機率不會增加威脅值：	事件クリア後、脅威値が増加しない確率がある	사건 완료 후 위협 수치 증가하지 않을 확률:	After an Incident is completed, chance of Threat value not increasing:						0	
science_des_120	全队常规技伤害提升：	全隊常規技傷害提升：	小隊全員の通常技ダメージアップ	모든 팀원 일반 스킬 대미지 증가:	Increases full squad Standard Skill DMG:						0	
science_des_121	战斗后获得增益的效果提升：	戰鬥後獲得增益的效果提升：	戦闘後獲得するバフの効果アップ	전투 후 획득한 버프 효과 증가:	Increases buff effect received after battle:						0	
science_des_122	全队高热类型伤害提升，高热类型抗性提升：	全隊高熱類型傷害提升，高熱類型抗性提升：	小隊全員の高熱系ダメージアップ、高熱系耐性アップ	모든 팀원 화염 유형 대미지 증가, 화염 유형 내성 증가:	Increases full squad Thermal DMG and Thermal Resistance:						0	
science_des_123	新增可选激励：	新增可選激勵：	選択可能な奨励を追加	선택 보상 증가:	Incentive Option Added:						0	
science_des_124	全队特异类型伤害提升，特异类型抗性提升：	全隊特異類型傷害提升，特異類型抗性提升：	小隊全員の特異系ダメージアップ、特異系耐性アップ	모든 팀원 혼돈 유형 대미지 증가, 혼돈 유형 내성 증가:	Increases full squad Chaos DMG and Chaos Resistance:						0	
science_des_125	使用突击步枪的队员获得正面效果	使用突擊步槍的隊員獲得正面效果：	アサルトライフルを使う隊員がバフを獲得	돌격 소총을 사용하는 팀원이 획득한 버프:	Assault rifle operatives receive buff:						0	
science_des_126	完成事件后，获得对应事件的威胁值减少：	完成事件後，獲得對應事件的威脅值減少：	事件クリア後、獲得する脅威値が減少	사건 완료 후 해당 사건에 대한 위협 수치 감소 획득:	After an Incident is completed, the Threat value of the corresponding Incident is reduced:						0	
science_des_127	使用霰弹枪的队员获得正面效果：	使用霰彈槍的隊員獲得正面效果：	ショットガンを使う隊員がバフを獲得	산탄총을 사용하는 팀원이 획득한 버프:	Shotgun operatives receive buff:						0	
science_des_128	全队攻击力提升：	全隊攻擊力提升：	小隊全員の攻撃力アップ	모든 팀원 공격력 증가:	Increases full squad ATK:						0	
science_des_129	全队爆发能量获取率提升：	全隊爆發能量獲取率提升：	小隊全員の爆発EP取得率アップ	모든 팀원 부스터 획득률 상승:	Increases full squad U-Energy Recovery:						0	
science_des_130	前往推演时就获得迷宫之钥：	前往推演時就獲得迷宮之鑰：	演繹に進む際に迷宮の鍵を獲得	추론 시 미로 열쇠 획득:	Receive Labyrinth Key in Deduction:						0	
science_des_131	每个队员可使用的个人增益数量增加：	每個隊員可使用的個人增益數量增加：	各隊員が使用できる個人バフの数が増加	각 팀원 자신한테 사용하는 버프 수량 증가:	Increases the number of max buffs for each operative:						0	
science_des_132	全队暴击伤害增幅提升：	全隊暴擊傷害增幅提升：	小隊全員の会心ダメージ増幅アップ	모든 팀원 크리티컬 강도 증가:	Increases full squad CRIT DMG Amplifier:						0	
science_des_133	新增可选激励：	新增可選激勵：	選択可能な奨励を追加	선택 보상 증가:	Incentive Option Added:						0	
science_des_134	战斗后获得迷宫之钥数量提升：	戰鬥後獲得迷宮之鑰數量提升：	戦闘後獲得する迷宮の鍵の数が増加	전투 후 획득하는 미로 열쇠 개수 증가:	Increases amount of Labyrinth Keys received after battle:						0	
science_des_135	全队爆发技伤害提升：	全隊爆發技傷害提升：	小隊全員の爆発技ダメージアップ	모든 팀원 특수 스킬 대미지 증가:	Increases full squad Ultimate Skill DMG:						0	
science_des_136	使用手枪的队员获得正面效果：	使用手槍的隊員獲得正面效果：	ピストルを使う隊員がバフを獲得	피스톨을 사용하는 팀원이 획득한 버프:	Pistol operatives receive buff:						0	
science_des_137	全队技能急速增加	全隊技能急速增加：	小隊全員のスキルクールダウンアップ	모든 팀원 스킬 가속	Increases full squad Skill Haste:						0	
science_des_138	全队防御力提升：	全隊防禦力提升：	小隊全員の防御力アップ	모든 팀원 방어력 증가:	Increases full squad DEF:						0	
science_des_139	全队瞄准射击伤害提升：	全隊瞄準射擊傷害提升：	小隊全員のADS時の射撃ダメージアップ	모든 팀원 조준 사격 대미지 증가:	Increases full squad ADS Ballistic DMG:						0	
science_des_140	全队换弹速度提升：	全隊換彈速度提升：	小隊全員の装填スピードアップ	모든 팀원 재장전 속도 증가:	Increases full squad Reload SPD:						0	
science_des_141	军备兑换中补给的价格降低：	軍備兌換中補給的價格降低：	軍備交換の補給の価格が引き下げる	군비 교환에서 보급 가격 하락:	Reduces price of the supplies in Armament Exchange:						0	
science_des_142	使用双枪·冲锋枪的队员获得正面效果：	使用雙槍·衝鋒槍的隊員獲得正面效果：	デュアルサブマシンガンを使う隊員がバフを獲得	쌍·기관단총을 사용하는 팀원이 획득한 버프:	Dual submachine gun operatives receive buff: 						0	
science_des_143	全队常规能量回复速度提升：	全隊常規能量回復速度提升：	小隊全員の通常EP回復速度アップ	모든 팀원 일반 에너지 회복 속도 증가:	Increase full squad's S-Energy Recovery: 						0	
science_des_144	幸运空投装置获得正面效果：	幸運空投裝置獲得正面效果：	幸運ドロップ装置のバフ獲得	행운의 에어드롭 장치 버프 효과 획득:	Buff gained from Lucky Airdrop: 						0	
science_des_145	常规模式与迭战模式中的赠予增益获得提升：	常規模式與迭戰模式中的贈予增益獲得提升：	通常モード・激闘モードの贈与バフ獲得効果がアップ：	일반 모드와 장기전 모드에서 제공되는 버프 강화:	Boosts the buffs obtained in Standard and Shadow Raid Modes: 						0	
science_des_146	使用弓的队员获得正面效果：	使用弓的隊員獲得正面效果：	アーチェリーを使う隊員がバフを獲得	활을 사용하는 팀원이 획득한 버프:	Bow operatives receive buff:						0	
science_des_147	使用飞剑的队员获得正面效果：	使用飛劍的隊員獲得正面效果：	飛剣を使う隊員がバフを獲得	비행검을 사용하는 팀원이 획득한 버프:	Flying sword operatives receive buff:						0	3.6悖论迷宫科技
science_des_149	使用格林机枪的队员获得正面效果：	使用格林機槍的隊員獲得正面效果：	ガトリングガンを使う隊員がバフを獲得	개틀링 건을 사용하는 팀원이 획득한 버프:	Gatling gun operatives receive buff: 						0	悖论迷宫科技
science_des_101_1	最大生命+{1}%	最大生命+{1}%	最大HP+{1}%	최대 HP {1}% 증가	Max HP +{1}%						0	
science_des_102_1	低温类型伤害+{1}%	低溫類型傷害+{1}%	低温系ダメージ+{1}%	얼음 유형 대미지 {1}% 증가	Frost DMG +{1}%						0	
science_des_102_2	低温类型抗性+{1}%	低溫類型抗性+{1}%	低温系耐性+{1}%	얼음 유형 내성 {1}% 증가	Frost Resistance +{1}%						0	
science_des_103_1	集中收治的治疗量+{1}%	集中收治的治療量+{1}%	集中治療の治療効果+{1}%	받는 치유량 {1}% 증가	Healing of Team Rest +{1}%						0	
science_des_103_2	急救包的治疗量+{1}%	急救包的治療量+{1}%	救急箱の治療効果+{1}%	구급 상자 치유량 {1}% 증가	Healing of First-Aid Kit +{1}%						0	
science_des_104_1	动能类型伤害+{1}%	動能類型傷害+{1}%	動力系ダメージ+{1}%	KP 유형 대미지 {1}% 증가	Kinetic DMG +{1}%						0	
science_des_104_2	动能类型抗性+{1}%	動能類型抗性+{1}%	動力系耐性+{1}%	KP 유형 내성 {1}% 증가	Kinetic Resistance +{1}%						0	
science_des_105_1	前往推演时，额外获得{1}个急救包	前往推演時，額外獲得{1}個急救包	救急箱を{1}個追加で獲得	추론 시 추가로 구급 상자를 {1}개 획득한다.	Additional First-Aid Kit x{1}						0	
science_des_105_2	前往推演时，额外获得{1}个侦察接收机	前往推演時，額外獲得{1}個偵查接收機	偵察受信機を{1}個追加で獲得	추론 시 추가로 정찰 수신기를 {1}개 획득한다.	Additional Recon Receiver x{1}						0	
science_des_105_5	前往推演时，额外获得{1}个重构芯片	前往推演時，額外獲得{1}個重構晶片	再構築チップを{1}個追加で獲得	추론 시 추가로 리셋 칩을 {1}개 획득한다.	Additional Rebuild Chip x{1}						0	
science_des_106_1	弩弹夹数量+{1}；待修改										1000	
science_des_106_2	弩射击速度+{1}%	弩射擊速度+{1}%	クロスボウ射撃速度+{1}%	석궁 사격 속도 {1}% 증가	Crossbow Rate of Fire +{1}%						0	
science_des_106_5	弩射击伤害+{1}%	弩射擊傷害+{1}%	クロスボウダメージ+{1}%	석궁 사격 대미지 {1}% 증가	Crossbow DMG +{1}%						0	
science_des_107_1	前往推演时，额外获得{1}个领队权限卡	前往推演時，額外獲得{1}個領隊權限卡	権限カードを{1}個追加で獲得	추론 시 추가로 리더 권한 카드를 {1}개 획득한다.	Additionally receive Commander Card x{1} in Deduction						0	
science_des_107_2	前往推演时，额外获得{1}个电磁脉冲发生器	前往推演時，額外獲得{1}個電磁脈衝發生器	電磁パルス発生装置を{1}個追加で獲得	추론 시 추가로 펄스 발생기를 {1}개 획득한다.	Additional EMP Generator x{1}						0	
science_des_107_5	前往推演时，额外获得{1}个便携屏蔽器	前往推演時，額外獲得{1}個便攜屏蔽器	携帯用シールドを{1}個追加で獲得	추론 시 추가로 휴대용 차단기를 {1}개 획득한다.	Additional Portable Jammer x{1}						0	
science_des_108_1	支援技伤害+{1}%	支援技傷害+{1}%	支援技ダメージ+{1}%	보조 스킬 대미지 {1}% 증가	Support Skill DMG +{1}%						0	
science_des_109_1	协助重构所需迷宫之钥减少{1}%	協助重構所需迷宮之鑰減少{1}%	協力再構築に使う迷宮の鍵-{1}%	리셋을 지원하는 데 필요한 미로 열쇠 개수가 {1}% 감소한다.	Reduces Labyrinth Key cost by {1}%						0	
science_des_110_1	耐力+{1}%	耐力+{1}%	スタミナ+{1}%	스태미나 {1}% 증가	Stamina +{1}%						0	
science_des_111_1	路线选择时可查看遭遇作战中的敌方阵容信息	路線選擇時可查看遭遇作戰中的敵方陣容資訊	遭遇戦の敵情報を確認可能	루트 선택 시 조우 작전의 타깃 편성 정보를 확인할 수 있다.	Enemy info of Combat Encounter						0	
science_des_111_2	路线选择时可查看突发事件的随机范围	路線選擇時可查看突發事件的隨機範圍	突発事件のランダム範囲を確認可能	루트 선택 시 돌발 사건의 임의 범위를 확인할 수 있다.	Range of possibilities of Random Event						0	
science_des_111_3	路线选择时可查看遭遇作战的奖励内容	路線選擇時可查看遭遇作戰的獎勵內容	遭遇戦の報酬内容を確認可能	루트 선택 시 조우 작전의 보상 내용을 확인할 수 있다.	Rewards of Combat Encounter						0	
science_des_111_4	路线选择时可查看遭遇作战中是否存在战术干扰	路線選擇時可查看遭遇作戰中是否存在戰術干擾	遭遇戦の戦術妨害の有無を確認可能	루트 선택 시 조우 작전에 전술 간섭의 유무를 확인할 수 있다.	When selecting path, can check if there is any tactical interference in Combat Encounter						0	
science_des_112_1	移除战术干扰所需迷宫之钥减少{1}%	移除戰術干擾所需迷宮之鑰減少{1}%	迷宮の鍵の消費量-{1}%	전술 간섭을 제거하는데 필요한 미로 열쇠 개수가 {1}% 감소한다.	Reduces Labyrinth Key cost by {1}%						0	
science_des_113_1	新增激励：铁卫，护盾获取效能提升	新增激勵：鐵衛，護盾獲取效能提升	重盾、シールド効果アップ	신규 보상: 수호, 실드 획득률 상승.	Iron Defense: Increases Shield Acquisition Efficiency						0	
science_des_114_1	移动速度+{1}%	移動速度+{1}%	移動速度+{1}%	이동 속도 {1}% 증가	Movement SPD +{1}%						0	
science_des_115_1	狙击枪弹容+{1}	狙擊槍彈容+{1}	装弾数+{1}	저격총 탄창 용량 {1} 증가	Sniper Rifle Ammo Capacity +{1}						0	
science_des_115_2	狙击枪射击速度+{1}%	狙擊槍射擊速度+{1}%	射撃速度+{1}%	저격총 사격 속도 {1}% 증가	Sniper Rifle Rate of Fire +{1}%						0	
science_des_115_5	狙击枪射击伤害+{1}%	狙擊槍射擊傷害+{1}%	射撃ダメージ+{1}%	저격총 사격 대미지 {1}% 증가	Sniper Rifle DMG +{1}%						0	
science_des_116_1	电击类型伤害+{1}%	電擊類型傷害+{1}%	電撃系ダメージ+{1}%	번개 유형 대미지 {1}% 증가	Electrical DMG +{1}%						0	
science_des_116_2	电击类型抗性+{1}%	電擊類型抗性+{1}%	電撃系耐性+{1}%	번개 유형 내성 {1}% 증가	Electrical Resistance +{1}%						0	
science_des_117_1	冲锋枪弹容+{1}	衝鋒槍彈容+{1}	装弾数+{1}	기관단총 탄창 용량 {1}% 증가	Submachine Gun Ammo Capacity +{1}						0	
science_des_117_2	冲锋枪射击速度+{1}%	衝鋒槍射擊速度+{1}%	射撃速度+{1}%	기관단총 사격 속도 {1}% 증가	Submachine Gun Rate of Fire +{1}%						0	
science_des_117_5	冲锋枪射击伤害+{1}%	衝鋒槍射擊傷害+{1}%	射撃ダメージ+{1}%	기관단총 사격 대미지 {1}% 증가	Submachine Gun DMG +{1}%						0	
science_des_118_1	暴击率+{1}%	暴擊率+{1}%	会心率+{1}%	크리티컬 확률 {1}% 증가	CRIT Rate +{1}%						0	
science_des_119_1	威胁值避免概率+{1}%	威脅值避免機率+{1}%	脅威値回避確率+{1}%	위협 수치 회피 확률 {1}% 증가	Threat Avoidance Chance +{1}%						0	
science_des_120_1	常规技伤害+{1}%	常規技傷害+{1}%	通常技ダメージ+{1}%	일반 스킬 대미지 {1}% 증가	Standard Skill DMG +{1}%						0	
science_des_121_1	增益的刷新次数+{1}	增益的刷新次數+{1}	バフリセット回数+{1}	버프 리셋 가능 횟수 {1} 증가	Buff refreshes +{1}						0	
science_des_121_2	增益的选项+{1}	增益的選項+{1}	バフ選択肢+{1}	버프 항목 {1} 증가	Buff options +{1}						0	
science_des_121_3	增益的刷新次数+{1}	增益的刷新次數+{1}	バフリセット回数+{1}	버프 리셋 가능 횟수 {1} 증가	Buff refreshes +{1}						0	
science_des_121_4	增益选项中将出现最高等级增益	增益選項中將出現最高等級增益	バフ選択肢に最高Lvのバフが出現	버프 항목 중 가장 높은 레벨의 버프가 출현한다.	Chance of max level buffs in options						0	
science_des_122_1	高热类型伤害+{1}%	高熱類型傷害+{1}%	高熱系ダメージ+{1}%	화염 유형 대미지 {1}% 증가	Thermal DMG +{1}%						0	
science_des_122_2	高热类型抗性+{1}%	高熱類型抗性+{1}%	高熱系耐性+{1}%	화염 유형 내성 {1}% 증가	Thermal Resistance +{1}%						0	
science_des_123_1	新增激励：风锥，暴击伤害提升	新增激勵：風錐，暴擊傷害提升	吹流し、会心ダメージアップ	신규 보상: 풍추, 크리티컬 대미지 증가.	Wind Drill: Increases CRIT DMG						0	
science_des_124_1	特异类型伤害+{1}%	特異類型傷害+{1}%	特異系ダメージ+{1}%	혼돈 유형 대미지 {1}% 증가	Chaos DMG +{1}%						0	
science_des_124_2	特异类型抗性+{1}%	特異類型抗性+{1}%	特異系耐性+{1}%	혼돈 유형 내성 {1}% 증가	Chaos Resistance +{1}%						0	
science_des_125_1	突击步枪弹容+{1}	突擊步槍彈容+{1}	装弾数+{1}	돌격 소총 탄창 용량 {1} 증가	Assault Rifle Ammo Capacity +{1}						0	
science_des_125_2	突击步枪射击速度+{1}%	突擊步槍射擊速度+{1}%	射撃速度+{1}%	돌격 소총 사격 속도 {1}% 증가	Assault Rifle Rate of Fire +{1}%						0	
science_des_125_5	突击步枪射击伤害+{1}%	突擊步槍射擊傷害+{1}%	射撃ダメージ+{1}%	돌격 소총 사격 대미지 {1}% 증가	Assault Rifle DMG +{1}%						0	
science_des_126_1	威胁值-{1}%	威脅值-{1}%	脅威値-{1}%	위협 수치가 {1}% 감소한다.	Threat Value -{1}%						0	
science_des_127_1	霰弹枪弹容+{1}	霰彈槍彈容+{1}	装弾数+{1}	산탄총 탄창 용량 {1} 증가	Shotgun Ammo Capacity +{1}						0	
science_des_127_2	霰弹枪射击速度+{1}%	霰彈槍射擊速度+{1}%	射撃速度+{1}%	산탄총 사격 속도 {1}% 증가	Shotgun Rate of Fire +{1}%						0	
science_des_127_5	霰弹枪射击伤害+{1}%	霰彈槍射擊傷害+{1}%	射撃ダメージ+{1}%	산탄총 사격 대미지 {1}% 증가	Shotgun DMG +{1}%						0	
science_des_128_1	攻击力+{1}%	攻擊力+{1}%	攻撃力+{1}%	공격력 {1}% 증가	ATK +{1}%						0	
science_des_129_1	爆发能量获取率+{1}%	爆發能量獲取率+{1}%	爆発EP取得率+{1}%	부스터 획득률 {1}% 증가	U-Energy Recovery +{1}%						0	
science_des_130_1	初始迷宫之钥+{1}	初始迷宮之鑰+{1}	初期の迷宮の鍵+{1}	초기 미로 열쇠 {1} 증가	Initial Labyrinth Keys +{1}						0	
science_des_131_1	可使用的个人增益增加+{1}	可使用的個人增益增加+{1}	使用可能な個人バフ+{1}	사용 가능 개인 버프 {1} 증가	Max individual buffs +{1}						0	
science_des_132_1	暴击伤害增幅+{1}%	暴擊傷害增幅+{1}%	会心ダメージ増幅+{1}%	크리티컬 강도 {1}% 증가	CRIT DMG Amplifier +{1}%						0	
science_des_133_1	新增激励：暗容，弹匣容量提升	新增激勵：暗容，彈匣容量提升	暗流、弾倉容量アップ	신규 보상: 암용, 탄창 용량 증가.	Unseen Clip: Increases Magazine Capacity.						0	
science_des_134_1	战斗后获得迷宫之钥+{1}%	戰鬥後獲得的迷宮之鑰+{1}%	獲得する迷宮の鍵+{1}%	전투 후 미로 열쇠를 {1}% 더 획득한다.	Labyrinth Keys received after battle +{1}%						0	
science_des_135_1	爆发技伤害+{1}%	爆發技傷害+{1}%	爆発技ダメージ+{1}%	특수 스킬 대미지 {1}% 증가	Ultimate Skill DMG +{1}%						0	
science_des_136_1	手枪弹容+{1}	手槍彈容+{1}	装弾数+{1}	피스톨 탄창 용량 {1} 증가	Pistol Ammo Capacity +{1}						0	
science_des_136_2	手枪射击速度+{1}%	手槍射擊速度+{1}%	射撃速度+{1}%	피스톨 사격 속도 {1}% 증가	Pistol Rate of Fire +{1}%						0	
science_des_136_5	手枪射击伤害+{1}%	手槍射擊傷害+{1}%	射撃ダメージ+{1}%	피스톨 사격 대미지 {1}% 증가	Pistol DMG +{1}%						0	
